Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.15764E-7,0.000011576,0.000912687,1,0,0
1.48083E-7,0.000026385,0.00116735,0.999920471,0,0
1.95049E-7,0.00006327,0.001537299,0.999761412,0,0
2.76355E-7,0.000110865,0.002177417,0.999602354,0,0
3.72772E-7,0.000254558,0.002935982,0.999284237,0,0
5.03393E-7,0.00053306,0.003962723,0.998807062,0,0
6.40018E-7,0.001002163,0.005035522,0.998170829,0,0
1.00699E-6,0.00251374,0.007911354,0.996739303,0,0
1.17562E-6,0.005067422,0.009230009,0.994910132,0,0
1.43592E-6,0.010079196,0.011262171,0.991888023,0,0
1.93204E-6,0.025141988,0.015123725,0.984809925,0,0
2.55458E-6,0.050169037,0.019948,0.975902656,0,0
3.43852E-6,0.100075618,0.0267574,0.96278034,0,0
4.82479E-6,0.200464772,0.037341287,0.943534277,0,0
6.20086E-6,0.300587863,0.047733453,0.929139494,0.001087745,0
7.28448E-6,0.400225677,0.055837961,0.917448704,0.001450326,0
8.0688E-6,0.500140775,0.061660965,0.907109909,0.001450326,0
8.76545E-6,0.60056377,0.066802931,0.897645936,0.001450326,0
9.33344E-6,0.700341569,0.070974389,0.888897725,0.002175489,0
9.58567E-6,0.750494811,0.072820896,0.884682679,0.002900653,0
9.95071E-6,0.800331478,0.075486653,0.88062669,0.002900653,0
1.05169E-5,0.900924747,0.079606075,0.87283283,0.003263234,0
1.10188E-5,1.001014838,0.083242693,0.865436615,0.003988397,0.003257329
1.14951E-5,1.101043909,0.08668042,0.858358518,0.003988397,0.003257329
1.19654E-5,1.200865853,0.090061929,0.851598537,0.003988397,0.003257329
1.23679E-5,1.300596136,0.092946644,0.845077143,0.005801305,0.003257329
1.28086E-5,1.401232241,0.096093764,0.838714808,0.007614213,0.003257329
1.32278E-5,1.500129332,0.099078017,0.83267059,0.007976795,0.003257329
1.40704E-5,1.751149405,0.105045548,0.81803722,0.00906454,0.006514658
1.48574E-5,2.000279116,0.110584166,0.804358199,0.00906454,0.006514658
1.57121E-5,2.251458178,0.116559651,0.791315413,0.009427121,0.006514658
1.64828E-5,2.500847477,0.121913777,0.778988389,0.011240029,0.009771987
1.72677E-5,2.750814315,0.127333331,0.767218069,0.011965192,0.009771987
1.81113E-5,3.001652554,0.133120838,0.755924924,0.012327774,0.009771987
1.89445E-5,3.250135051,0.138799635,0.745268013,0.012690355,0.009771987
1.9702E-5,3.501454975,0.143929419,0.734929219,0.012690355,0.009771987
2.03905E-5,3.750191672,0.148566091,0.7250676,0.012690355,0.009771987
2.10728E-5,4.001228547,0.153135899,0.715444568,0.013415518,0.013029316
2.18371E-5,4.250117401,0.158225823,0.706219182,0.014140682,0.013029316
2.25021E-5,4.500821644,0.162629469,0.697232384,0.015228426,0.016286645
2.33107E-5,4.750571413,0.167953354,0.688563703,0.016678753,0.016286645
2.39602E-5,5.001316717,0.172205058,0.680133609,0.018854242,0.016286645
2.4668E-5,5.251892899,0.17681388,0.671942103,0.019579405,0.016286645
2.54465E-5,5.502365329,0.181853219,0.663989184,0.021754895,0.019543974
2.61579E-5,5.752420228,0.186431184,0.656274853,0.023205221,0.022801303
2.67721E-5,6.000991335,0.190362933,0.648799109,0.025380711,0.022801303
2.75638E-5,6.251268241,0.195402978,0.641482424,0.0275562,0.026058632
2.83242E-5,6.500117351,0.200214683,0.634404326,0.028643945,0.026058632
2.91638E-5,6.752839215,0.205493384,0.627405758,0.02973169,0.029315961
2.98397E-5,7.00078874,0.209718273,0.620725306,0.032994924,0.029315961
3.04644E-5,7.2512191,0.213602324,0.614124384,0.034082669,0.03257329
