Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.12683E-7,0.000011268,0.000891419,1,0,0
1.98182E-7,0.000031087,0.001567256,0.99992049,0,0
2.06389E-7,0.000051725,0.001632103,0.99984098,0,0
2.68753E-7,0.000100787,0.002124749,0.999681959,0,0
4.18435E-7,0.000254501,0.003306162,0.999363918,0,0
5.63737E-7,0.000552285,0.004451674,0.998886857,0,0
6.70086E-7,0.001050074,0.005289263,0.998250775,0,0
1.00702E-6,0.002520579,0.007938221,0.996899102,0,0
1.24895E-6,0.005013209,0.009835943,0.995149877,0,0
1.47117E-6,0.010081923,0.011575821,0.992207999,0,0
1.95968E-6,0.025015615,0.015389911,0.98529061,0,0
2.56007E-6,0.050001477,0.020057455,0.976544486,0,0
3.47627E-6,0.100311869,0.027137438,0.963186769,0,0
4.79025E-6,0.200471743,0.037202056,0.944024807,0.0007249,0.003267974
6.24308E-6,0.300142466,0.048209106,0.929712968,0.00108735,0.003267974
7.20882E-6,0.40046903,0.055456139,0.917945456,0.00108735,0.003267974
8.05266E-6,0.500252092,0.061743231,0.907609128,0.001812251,0.006535948
8.69948E-6,0.600703019,0.066534009,0.898067902,0.001812251,0.006535948
9.23466E-6,0.700399318,0.070479438,0.889242268,0.002174701,0.006535948
9.52449E-6,0.750231776,0.072609198,0.885028226,0.003262051,0.009803922
9.81924E-6,0.800588888,0.074770049,0.880893695,0.004349402,0.009803922
1.04327E-5,0.900890427,0.079250904,0.873022183,0.004711852,0.009803922
1.09608E-5,1.000396385,0.083091807,0.865627733,0.005074302,0.009803922
1.14158E-5,1.100073935,0.086387617,0.858551324,0.005074302,0.009803922
1.18814E-5,1.200235687,0.089747582,0.851713445,0.005074302,0.009803922
1.23529E-5,1.301066081,0.093138482,0.845114097,0.005436752,0.009803922
1.27524E-5,1.400156171,0.096001089,0.83883279,0.006524103,0.009803922
1.32395E-5,1.500268127,0.099479172,0.832710503,0.007249003,0.009803922
1.41572E-5,1.75035292,0.105996164,0.818239644,0.008336354,0.009803922
1.50198E-5,2.000943747,0.112078712,0.804563886,0.009423704,0.009803922
1.57132E-5,2.250057685,0.116937699,0.791683231,0.009786154,0.009803922
1.64976E-5,2.50105677,0.122403176,0.779279637,0.010873505,0.009803922
1.72589E-5,2.750679652,0.127675111,0.767512125,0.011960855,0.009803922
1.8078E-5,3.001226102,0.133311507,0.756221674,0.012685756,0.009803922
1.88818E-5,3.250569514,0.138807817,0.745487795,0.012685756,0.009803922
1.96233E-5,3.501212972,0.143846671,0.735151467,0.012685756,0.009803922
2.03781E-5,3.751365285,0.148945572,0.72521269,0.012685756,0.009803922
2.11081E-5,4.000627829,0.153848459,0.715671464,0.013048206,0.009803922
2.17598E-5,4.251625546,0.158201428,0.706368768,0.014498007,0.009803922
2.24796E-5,4.501622353,0.162983801,0.697384114,0.014498007,0.009803922
2.34206E-5,4.751695936,0.169193937,0.6887175,0.015947807,0.009803922
2.40829E-5,5.001215109,0.173537274,0.680368927,0.017035158,0.009803922
2.47944E-5,5.250611823,0.1781785,0.672258885,0.019934759,0.013071895
2.53415E-5,5.501454648,0.18172898,0.664307864,0.02174701,0.016339869
2.61322E-5,5.751092517,0.18683389,0.656595373,0.023921711,0.016339869
2.69132E-5,6.000284407,0.191844146,0.649121412,0.026458862,0.016339869
2.76225E-5,6.251204739,0.196368567,0.641806472,0.027546212,0.019607843
2.83305E-5,6.50004172,0.200858755,0.634730063,0.029720913,0.019607843
2.90908E-5,6.752836436,0.205653012,0.627733164,0.031170714,0.022875817
2.98662E-5,7.000593088,0.210512836,0.621054305,0.032982965,0.022875817
3.06012E-5,7.25155298,0.215092276,0.614454957,0.036245016,0.026143791
3.12831E-5,7.50245331,0.219316302,0.60801463,0.039507068,0.026143791
3.19262E-5,7.751946441,0.223279804,0.601733323,0.041319319,0.026143791
3.26516E-5,8.000657339,0.227726186,0.595611036,0.04349402,0.026143791
3.32664E-5,8.250852317,0.231474756,0.58956826,0.045668721,0.035947712
3.38788E-5,8.502784847,0.235190752,0.583604993,0.048930772,0.035947712
3.46212E-5,8.75312627,0.239671032,0.577800747,0.051830373,0.039215686
3.53236E-5,9.001478212,0.243886501,0.572155522,0.054729975,0.039215686
3.62105E-5,9.251917446,0.249174745,0.566589807,0.056179775,0.04248366
3.69189E-5,9.500420855,0.253372699,0.561183112,0.059079377,0.049019608
3.76515E-5,9.75018624,0.257689057,0.555855927,0.059441827,0.049019608
3.83216E-5,10.000776771,0.26161572,0.550608253,0.060529177,0.052287582
3.89977E-5,10.252013543,0.265556026,0.545440089,0.063066328,0.055555556
3.96654E-5,10.50357496,0.269426841,0.540351435,0.06560348,0.058823529
4.05047E-5,10.751914861,0.274263675,0.535421802,0.068865531,0.065359477
4.11007E-5,11.000708012,0.277678987,0.530571678,0.070315332,0.071895425
4.18402E-5,11.253692007,0.281893863,0.525721555,0.072127582,0.078431373
4.29127E-5,11.503552466,0.287963526,0.521030452,0.073939833,0.088235294
4.38098E-5,11.750769697,0.293000948,0.51649837,0.076476984,0.091503268
4.44291E-5,12.00236547,0.296458055,0.511966288,0.080101486,0.094771242
4.51854E-5,12.253361766,0.300656525,0.507513716,0.083001087,0.10130719
4.60225E-5,12.504201248,0.305274319,0.503140654,0.085538238,0.107843137
4.67361E-5,12.754630588,0.30918675,0.498847102,0.08916274,0.114379085
4.74863E-5,13.004285225,0.313276228,0.49463306,0.091699891,0.114379085
4.82729E-5,13.253314131,0.317538461,0.490498529,0.093512142,0.114379085
4.89335E-5,13.501171087,0.32109705,0.486443508,0.095324393,0.114379085
4.96319E-5,13.752690293,0.324839065,0.482388487,0.098223994,0.114379085
5.05053E-5,14.003120919,0.329489916,0.478412976,0.101486046,0.114379085
5.1042E-5,14.251771896,0.332332036,0.474516975,0.104748097,0.114379085
5.19927E-5,14.504270414,0.337336728,0.470620975,0.107647698,0.117647059
5.29186E-5,14.750723234,0.342175108,0.466883995,0.11018485,0.12745098
5.37124E-5,15.001423666,0.346294975,0.463147014,0.114534252,0.12745098
5.44586E-5,15.250124415,0.350143953,0.459489544,0.116708953,0.12745098
5.54856E-5,15.502951662,0.355404969,0.455832074,0.117796303,0.133986928
5.62369E-5,15.754624807,0.359226061,0.452254115,0.121058354,0.140522876
5.70114E-5,16.003787581,0.363142128,0.448755665,0.125407756,0.14379085
5.77405E-5,16.250599954,0.366806115,0.445336726,0.128307358,0.147058824
5.84196E-5,16.500290781,0.370200452,0.441917786,0.130482059,0.150326797
5.91548E-5,16.753145762,0.37385425,0.438498847,0.13229431,0.156862745
6.00718E-5,17.003810914,0.378382191,0.435159418,0.13338166,0.156862745
6.12459E-5,17.252429305,0.384131297,0.431899499,0.135918811,0.166666667
6.19543E-5,17.505142857,0.387574677,0.42863958,0.138093512,0.166666667
6.26293E-5,17.754125426,0.390837896,0.425459172,0.140630663,0.169934641
6.36424E-5,18.00026608,0.395702538,0.422358273,0.142805364,0.176470588
6.46974E-5,18.250462961,0.400727098,0.419257375,0.145342515,0.176470588
6.5579E-5,18.504314326,0.404893781,0.416156476,0.148242117,0.176470588
6.66151E-5,18.755506807,0.409753883,0.413135088,0.151866618,0.179738562
6.74873E-5,19.000556692,0.413813946,0.41019321,0.15476622,0.183006536
6.83908E-5,19.254980733,0.417990994,0.407251332,0.157665821,0.189542484
6.90818E-5,19.502307982,0.421165178,0.404388964,0.160565422,0.189542484
6.98594E-5,19.752451911,0.424716354,0.401526596,0.165639725,0.189542484
7.04749E-5,20.005339239,0.427511732,0.398664228,0.168176876,0.192810458
7.10915E-5,20.253100892,0.430299024,0.395881371,0.169989126,0.196078431
7.18734E-5,20.50348427,0.433813613,0.393098513,0.173976078,0.202614379
7.28749E-5,20.756478093,0.438283288,0.390315656,0.17687568,0.202614379
7.34883E-5,21.005320665,0.441003639,0.387612308,0.179775281,0.202614379
7.411E-5,21.2562143,0.443747403,0.384908961,0.181587532,0.202614379
7.49698E-5,21.502257078,0.447519894,0.382285124,0.183399783,0.205882353
7.56356E-5,21.750728516,0.450423118,0.379661286,0.186661834,0.209150327
7.64864E-5,22.001675659,0.454111507,0.377037449,0.191011236,0.212418301
7.75571E-5,22.255928345,0.458717925,0.374413612,0.193910837,0.212418301
7.81773E-5,22.50509555,0.461368111,0.371869285,0.197172889,0.212418301
7.92588E-5,22.755451154,0.465958584,0.369324958,0.19934759,0.218954248
8.00249E-5,23.003948554,0.469187125,0.366860142,0.201159841,0.222222222
8.07608E-5,23.25314557,0.4722694,0.364395325,0.204421892,0.225490196
8.15127E-5,23.504743882,0.475400675,0.361930508,0.207321493,0.22875817
8.21937E-5,23.750356056,0.478220256,0.359545202,0.209133744,0.232026144
8.30168E-5,24.006676445,0.481608612,0.357080385,0.212395796,0.235294118
8.38348E-5,24.256918091,0.484953766,0.354695078,0.214932947,0.235294118
8.43362E-5,24.500725779,0.486993344,0.352389282,0.217470098,0.235294118
8.50925E-5,24.754801911,0.490054868,0.350003976,0.219644799,0.235294118
8.58346E-5,25.002703386,0.493041175,0.347698179,0.2232693,0.245098039
8.65878E-5,25.252786121,0.496054297,0.345392383,0.224719101,0.245098039
8.73622E-5,25.505048034,0.49913323,0.343086587,0.226168902,0.248366013
8.82148E-5,25.751064243,0.502501605,0.340860301,0.231243204,0.251633987
8.90002E-5,26.008058234,0.505584629,0.338554504,0.233417905,0.251633987
8.96793E-5,26.267306122,0.508234633,0.336248708,0.235955056,0.254901961
9.05101E-5,26.501620446,0.511457568,0.334181442,0.240304458,0.258169935
9.11693E-5,26.756181544,0.513999874,0.331955156,0.241754259,0.258169935
9.19898E-5,27.003573547,0.517145309,0.32980838,0.24537876,0.27124183
9.27566E-5,27.253108983,0.520067034,0.327661605,0.248278362,0.27124183
9.35774E-5,27.504636247,0.523174585,0.325514829,0.250090613,0.27124183
9.4126E-5,27.758074994,0.525240481,0.323368053,0.254077564,0.27124183
9.45036E-5,28.003265545,0.526657151,0.321300787,0.256252265,0.27124183
9.52779E-5,28.250061865,0.529548657,0.319233522,0.259151867,0.274509804
9.57235E-5,28.507940769,0.531205113,0.317086746,0.262776368,0.274509804
9.62065E-5,28.757356986,0.532993439,0.31501948,0.264226169,0.277777778
9.69243E-5,29.008341709,0.535639265,0.312952214,0.26748822,0.284313725
9.758E-5,29.251458616,0.538042621,0.310964459,0.270750272,0.284313725
