X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-158.696408213333,22.5197762999999,train,1.7388571628239064E-4,57.395436300056204,0.7462869797264167
-158.850944361572,22.4002796318888,train,2.917606385990887E-4,88.28784895396095,0.8998722950635831
-158.7243068,22.4908662,train,3.2609225262355645E-4,92.76098520892344,0.9236253904272087
-158.724677563921,22.4911872360775,train,3.2609225262355645E-4,92.76098520892344,0.9236253904272087
-159.07292792312,22.1798372851436,train,3.231618264631816E-4,92.4444608002805,0.9218394916160828
-158.976227746816,22.2062485686623,train,2.870542475910435E-4,87.77813195761414,0.8960854595423456
-159.22947429356,22.2367705854209,train,2.927402618938906E-4,88.38564982990374,0.9006429940207871
-159.215221448271,22.5139898862906,train,3.2965169744666567E-4,93.10314828172274,0.9257398392644046
-159.135560751668,22.6904192783355,train,2.3170425840705652E-4,76.3198691523427,0.8392017044038704
-159.417291933798,22.3004237064717,train,4.087155385938488E-4,98.53771914706672,0.9601968570358482
-159.155743855734,22.7063006049211,train,2.3892700315292518E-4,78.59397341000977,0.8481064116731144
-159.619611,22.5843759,train,2.7383583695905056E-4,85.52087419956696,0.8846661264768075
-159.630767268677,22.5859138338469,train,2.755956407189937E-4,85.95564365031399,0.8862559856283565
-159.163811704516,22.6769737503426,train,2.3001541968990208E-4,75.72981693367039,0.8370453822113515
-159.649945469871,22.5682461357138,train,2.6830562306282013E-4,84.64544246598777,0.8795238726898786
-159.619424973406,22.7075053977874,train,1.962460137656081E-4,66.03777684680445,0.7873105007687329
-159.298309990104,22.3325386297902,train,3.443716153364405E-4,94.82889133625491,0.9338801569885142
-159.290131850548,22.3521597464929,train,3.655755117365305E-4,96.25567368353494,0.9440633520902736
-159.8507732,22.6339461,train,1.4566088341952057E-4,46.979156334570554,0.6830222172310709
-159.2936171,22.3417267,train,3.68716469263541E-4,96.5153902272499,0.9454321459082895
-158.9725484,22.3855299,train,3.1491803098630415E-4,91.35340479603686,0.9165882846024319
-158.926214607597,22.4609470453672,train,2.3750233228985682E-4,78.2434474058169,0.8463899084204207
-158.987102824186,22.3587904967336,train,2.959922567358102E-4,88.8218599659222,0.9031591554149923
-158.791887381933,22.5086412135669,train,1.832198987963813E-4,61.04929920251605,0.7642954947013902
-158.470975566938,22.6291522892542,train,1.7101253915037683E-4,56.426582754379204,0.7404715235205905
-158.412330134747,22.5860000127104,train,1.5761168109454328E-4,51.6637944618074,0.711536704945503
-158.423221994104,22.5742804810973,train,1.543943633879508E-4,50.558315670528614,0.7041226646805643
-158.412158955834,22.5893760224988,train,1.5761168109454328E-4,51.6637944618074,0.711536704945503
-158.427816545836,22.5668302274985,train,1.56531830425505E-4,51.33838937728464,0.7090692266938499
-159.271832495532,22.7781889063902,train,1.903340575842251E-4,63.894919244576144,0.7771575866203485
-159.290466124192,22.7283081772658,train,2.25849373480318E-4,74.50202450646697,0.831601684025463
-159.210842286689,22.8309240584181,train,2.1862809872691787E-4,72.41311229186185,0.8217314600034646
-159.4898346,22.3703399,train,2.9923570200906196E-4,89.33284263876178,0.9056052310092509
-159.006544274505,23.0122567974662,train,2.809001779098799E-4,87.01771962435636,0.890916892353651
-158.985802648447,22.9967366987464,train,3.5056239569396984E-4,95.25740152760966,0.937031278114745
-159.064934208202,22.8817348314626,train,2.3487584688362576E-4,77.29220453099636,0.8431744024803219
-159.013659424663,22.955567741269,train,4.217360500940671E-4,98.67783386169998,0.9640817865907826
-158.977983479669,22.9848744926658,train,3.080341029087836E-4,90.76950704835612,0.9119339712940129
-159.054844607611,22.7667774956771,train,1.5469616692845637E-4,50.65694820440897,0.7048261700486966
-158.977990950847,22.985162836415,train,3.080341029087836E-4,90.76950704835612,0.9119339712940129
-159.019024151262,22.7487814241023,train,1.9252681473831907E-4,64.7168843630322,0.7809786680470578
-159.684796515057,22.4708707842734,train,3.310519465502022E-4,93.38935141564396,0.9265555069930259
-159.699380640456,22.5004625288231,train,3.871498649912051E-4,97.5392855700486,0.9528162954924791
-159.615855018917,22.4226693261719,train,2.7442996227600494E-4,85.64686334842459,0.8852053464055897
-159.527834397637,22.280943793582,train,2.1180637052058008E-4,70.70782032387592,0.8118765227615166
-159.636429062341,22.4827325755705,train,3.1944071912266874E-4,91.95095120601033,0.919511417391046
-159.4161034,22.2883101,train,3.0110330421176515E-4,89.70313343420668,0.9069855696381091
-159.046697226867,22.6109808295155,train,2.2465144722020748E-4,74.14710259537048,0.8300029749441828
-159.438493808315,22.3593231336629,train,3.886363042040322E-4,97.59949641564292,0.9533662717431514
-159.041753673999,22.6691112866069,train,1.7366036986734445E-4,57.27832243134072,0.745835614971542
-159.072412709231,22.5961555871791,train,2.4979354593294794E-4,80.8705085000037,0.860583117564311
-159.17400436735,22.6035775899462,train,2.5636086676695727E-4,82.10952758632934,0.8676211613423618
-159.307742622675,22.3360192115182,train,2.8970044531757697E-4,88.04663890213087,0.8982319172738014
-159.28006156889,22.5956648196059,train,2.585837839668235E-4,82.62886623207693,0.8699220110323822
-158.932213117971,22.6210491127566,train,2.3534990853074617E-4,77.53960079488589,0.8437597156127328
-159.134856755772,22.3001725818773,train,2.902277201818088E-4,88.10923097374892,0.8986542882570743
-158.897665086483,22.6983698184769,train,1.621027432441156E-4,53.335924588840555,0.7215763491601404
-158.848213690025,23.0552654600023,train,2.5578408373553484E-4,81.99290727243829,0.8670175359100815
-158.967937185307,22.4368865445442,train,2.940856394693797E-4,88.52835394864421,0.9016917841371325
-158.937234466101,22.7299463593274,train,1.886959784748619E-4,63.25187590537388,0.7742596450191904
-159.090964824448,23.1348372635814,train,1.965015567567321E-4,66.14348144204048,0.7877387736887846
-159.50610820397,22.535982916912,train,2.375389641719628E-4,78.25661258771302,0.8464342860855021
-159.074202382235,23.1183154062195,train,2.4749665152031073E-4,80.34062998514318,0.8580342655011379
-159.051468459033,23.0828860223423,train,2.247644775054136E-4,74.18514440632636,0.8301544673180566
-159.22054201041,22.6378674131217,train,1.8966243196011186E-4,63.64654932292136,0.7759739342396712
-159.302012202519,22.8554344907583,train,1.780370168713982E-4,59.10667243188047,0.7544600318024672
-159.284547,22.8474321,train,1.8098440899274476E-4,60.23209848661828,0.760102509572309
-159.253107053609,22.5563137710332,train,2.3784030801913658E-4,78.33487630088328,0.8467988626643883
-159.348598464939,22.4698912245386,train,3.406234289638817E-4,94.26113068447404,0.9318961790050322
-159.259603277959,22.740454496211,train,1.9627971136697118E-4,66.05171575898844,0.7873670251126248
-159.043071064116,22.4203516117368,train,2.79547425803626E-4,86.75211724301028,0.8897467385166393
-159.1240611,22.6535334,train,1.8291458237382509E-4,60.95179151317945,0.7637271794603611
-159.6002224,22.7821596,train,1.2301061369965368E-4,38.82328903036298,0.6210177679596127
-158.989698758137,22.5061417077559,train,3.3562780007954257E-4,93.88751151911967,0.9291590555707865
-159.5140416,22.6684231,train,1.7912410682938704E-4,59.47063583096269,0.756556437194263
-159.521837943239,22.6980579474197,train,1.8510151016672607E-4,61.73465225091785,0.7677678744404666
-159.560893407083,22.7397480182095,train,1.9462960449256314E-4,65.48352245316393,0.7845814155873527
-159.4090986,22.69958,train,1.8832973840403154E-4,63.09993835577803,0.7736065885855369
-159.409563482254,22.7030138412097,train,1.8832973840403154E-4,63.09993835577803,0.7736065885855369
-159.02850343786,22.4325187308119,train,2.87443343656421E-4,87.8166856286104,0.8964038903672225
-159.179137522042,22.3584584669221,train,2.776700901235862E-4,86.49973704348903,0.8881019842339355
-158.987712468089,23.2291172424836,train,1.876170129195748E-4,62.79808954845111,0.7723302802772067
-159.023414701341,23.242374497368,train,1.7744568511269358E-4,58.90815648511937,0.7533121033379897
-158.627788087549,22.5031289890874,train,3.19030524491286E-4,91.89419111074216,0.9192505767709073
-159.039128985269,23.3013468068067,train,1.6485961962036514E-4,54.36277714808084,0.7275654034205141
-158.979186125017,23.1945901983066,train,1.8443731699519135E-4,61.47837990866069,0.7665480339981581
-159.140429703754,23.0109267019779,train,2.044065727542081E-4,68.51900153372023,0.8005695341538679
