Longitude,Latitude,RFBO stddev
-159.56121137819224,24.45067191335298,9.3536624E-7
-160.57828819580155,22.09637020183566,8.1525275E-7
-160.931095131618,20.735050801622787,2.1459424E-7
-159.7105526883774,22.47713431444496,5.670384E-6
-158.06228487211382,23.538220402212808,1.0045751E-6
-160.16899324667992,21.394903811221223,3.1300042E-6
-161.39687073969435,21.36102052192231,2.540931E-7
-161.41159896835921,22.535491259069282,4.0507987E-7
-159.48023821697433,21.154621017627306,1.988669E-6
-161.62428676606893,22.75034141855319,3.2671912E-7
-160.3101518175469,23.35212102515527,2.3940297E-6
-159.00643301028433,23.9190002943824,9.566412E-7
-157.99926966586912,21.068339156922757,1.5935827E-7
-159.05378889645147,24.326503155350363,1.2562818E-6
-157.7267416835313,20.655769068732507,1.2751494E-8
-160.60842682393712,23.991662399817535,5.601844E-7
-158.9746952358991,20.61771760815817,2.5287034E-7
-159.0101132263466,24.157802311490343,2.2169852E-6
-160.10114330542206,20.33898789680726,1.5661354E-7
-159.17166768246182,20.246703424062957,1.0628837E-7
-159.30344900242397,21.1623186138963,2.4625726E-6
-159.66933192976063,23.10973584613487,2.0378027E-6
-160.11133006610072,22.60050775245961,3.3481263E-6
-160.66619092664845,23.903812185218122,3.8125316E-7
-158.81516561834022,24.297018593645788,2.0131504E-6
-157.66387034117588,23.738826637979265,5.099444E-7
-158.2321701890417,22.833648343808868,1.5974211E-6
-159.488179139523,23.09358546617735,3.8241697E-6
-160.03005471556142,20.668313891352124,2.676836E-7
-160.55452454143148,22.42484793248574,1.196187E-6
-157.98570472411558,23.924320621972466,1.2797974E-6
-159.1771228994165,21.04921668234678,7.1520714E-7
-157.337818428363,22.46920972244944,8.0465463E-7
-158.72090444312258,23.81826248591974,8.8695776E-7
-160.54980738543847,22.44288446035527,7.0077226E-7
-159.5576755046783,21.80874148728617,1.1023827E-6
-160.09274496374667,21.407938610207463,6.90655E-7
-161.71708868762167,22.480691918438016,5.2140746E-7
-158.1088101830349,23.970830208185507,9.09128E-7
-160.0038504088225,22.917061191910825,3.0704603E-6
-159.51007093052368,22.563907434985484,2.178909E-6
-158.40058837008726,21.471110159404404,4.049199E-7
-160.07483058911546,24.07927882978514,3.739009E-6
-160.94966649377287,21.90953299657346,5.0380885E-7
-159.5047987402692,23.994685717495972,6.6547636E-7
-158.31408995223902,22.18462709574716,1.3594573E-6
-158.9902605453235,23.17876837774983,2.0683221E-6
-161.4787010674587,22.394641154404656,4.512201E-7
-158.26385531092996,21.20720827601266,2.9416134E-7
-159.86733937365875,24.025680686949087,1.8995303E-6
-160.82857990247356,22.614739296908184,6.579969E-7
-157.7586275805294,22.987822763748976,8.020799E-7
-159.2734218694177,22.781638690155624,1.4461745E-6
-160.26164662847063,20.203638203539885,1.2987984E-7
-160.80278596871457,23.590137357318916,5.9660294E-7
-160.3936643981816,23.053440279613643,2.0601674E-6
-158.45651799068898,20.274369881901297,2.084453E-7
-159.6469017736885,24.184287575183532,4.572902E-6
-160.65773409015142,22.19466370078167,1.1357686E-6
-160.5804048373638,20.65900923434302,3.37765E-7
-158.1686394871162,21.99868792729983,8.513109E-7
-158.7644061173028,23.51771446551662,1.0054215E-6
-159.02676810023965,21.404015542298495,1.2247367E-6
-160.99728595221129,21.19215552137722,2.670475E-7
-159.31863990875505,22.498039282716935,5.2883856E-6
-158.873415498491,20.281573119536116,2.083255E-7
-159.2672412144565,22.856499653537522,2.7595693E-6
-159.59408102581017,24.34643762970786,9.839839E-7
-160.5502373118648,23.665805452003895,6.8803104E-7
-158.38364734083308,21.49833885015862,4.0788512E-7
-157.15028270609378,21.69307334529501,2.6991944E-7
-157.43905444675215,23.457400708916033,3.43836E-7
-158.541377791927,22.0596469016704,1.4542659E-6
-160.28480749227236,21.82543961034694,4.6221442E-7
-159.505433172662,20.20566074209825,1.3257579E-7
-159.51872352627566,23.32130181032157,1.6845011E-6
-159.65914268631767,23.60023627484336,1.1530873E-6
-159.5266856361981,20.63302062126938,3.796992E-7
-158.81657490581435,21.066642148230287,6.0771417E-6
-159.12632825608063,20.62890711050121,2.2753336E-7
-160.08410610372042,21.709887773609196,6.0596165E-7
-159.97531775006496,21.478419764694152,6.554611E-7
-158.41392667236607,22.6546633711094,2.3405507E-6
-160.54745309971648,23.77483808718961,9.853172E-7
-159.63735047541434,20.877083107886996,6.5574E-7
-158.58649169943246,21.114892769637706,3.9590935E-7
-161.0702440837212,23.4824997195536,8.363134E-7
-161.19430246672195,23.53786179939069,4.329801E-7
-157.82073205626543,23.154097905743907,7.127698E-7
-159.40691289468953,24.11240613865244,1.7363914E-6
-158.67318321707015,21.2273765010309,6.5425314E-7
-159.86245564990347,23.185342521132,2.629107E-6
-159.475162580012,22.62656348599066,2.6158104E-6
-159.75517231553482,20.94303096476982,6.901294E-7
-158.03133564156443,22.43801068986273,1.4082477E-6
-160.23306461973993,20.640001966268784,2.978932E-7
-160.30182016381536,21.344676443191197,7.6948004E-7
-160.34068623298134,22.745371447308898,1.6490939E-6
-158.6845594757173,21.666500260025888,7.1247393E-7
-158.4455719212833,20.470596891588656,5.763059E-7
-160.69469083975793,21.52442627550973,1.4298567E-7
-159.28095486596314,21.758089696431497,1.8923824E-6
-158.0917863882605,23.993880958859553,7.912532E-7
-159.6505520064576,23.433161477303123,1.4694185E-6
-158.05030495281244,22.045542571433902,8.6001836E-7
-159.48381337631906,23.273783717632476,1.5450054E-6
-160.30146746477914,21.583071165261476,8.989097E-7
-158.57829342047017,21.67847143341942,5.8826015E-7
-158.50329841794397,23.20211118723511,1.523025E-6
-159.2527201512237,21.229600610095872,6.132476E-7
-158.2968711765898,23.926358182111706,8.614381E-7
-158.52027616191404,21.023519634442323,4.428708E-7
-158.20534401359205,22.29837944157821,2.4350838E-6
-160.8524779314288,23.813108000828905,1.4722721E-6
-159.5030304361302,24.006780891651033,1.8431928E-6
-158.84203552399245,21.27622533062214,2.399454E-6
-160.87654873953053,21.049207826514436,9.422738E-7
-158.87708487203082,21.47122239449944,1.7436395E-6
-160.75468922008815,20.867051691932858,3.8005433E-7
-161.54003940910258,23.125121945043052,1.9155787E-7
-157.69129037930767,20.98782818418364,6.470398E-8
-160.46545611919433,21.80562623965597,5.280055E-7
-157.75543212084185,21.7717890013222,8.4226235E-7
-160.83411620404993,23.22386648951372,1.5259961E-6
-158.98136117062853,20.294299472918016,3.6648711E-7
-159.48755142736923,24.438298938680163,6.2976E-6
-161.07488516647396,22.73773567838055,2.9485662E-7
-158.67308259465912,21.320964210037587,1.2637361E-6
-160.13727215826017,23.741600466838907,1.1917846E-6
-157.91202757847225,23.383102757570086,8.0601285E-7
-158.49834750298186,22.398420039553933,2.1605715E-6
-158.6000612510754,21.64019465125516,9.603108E-7
-158.43375437924067,22.90275391427794,1.963077E-6
-159.3369204609249,20.997417398767908,1.0656057E-6
-160.5264230381804,21.310566690025258,4.201743E-7
-158.17704669964132,22.031144407397953,1.5289145E-6
-160.8810709470812,23.232557807413762,8.2427E-7
-159.37009469563301,20.080576484029493,5.051104E-8
-158.5045422571365,22.27921379508496,2.8770005E-6
-157.82232043156776,21.22085308069708,2.1950089E-7
-157.82641121632335,22.05814481152512,7.484452E-7
-158.88209549971108,24.294692665863984,2.8460652E-6
-159.91504160991937,24.132165223579477,1.862974E-6
-159.26070655980377,21.749816506092877,1.6292325E-6
-159.36936516442054,21.75222589123019,3.6522913E-6
-159.21520297013925,24.059806176149888,6.22179E-7
-158.35841154031752,22.567439881280762,1.7705208E-6
-160.55262823513567,23.984836535080554,6.8543164E-7
-157.364738803469,22.36965680354698,2.2886732E-6
-159.31473237660884,20.68965959917652,2.9417998E-7
-159.50838294940164,24.099167154449084,6.794828E-7
-158.93199056708386,23.89276590807534,7.6276615E-7
-160.3540311660302,20.47102660434528,1.9962364E-7
-159.21482789826527,20.08535834155581,6.9116744E-8
-158.0503999263755,20.786353132027294,5.2743985E-7
-158.35658608451004,23.68138455964838,7.2199026E-7
-159.05241074753877,21.4007439704372,1.8323773E-6
-159.62991070219493,23.574661910260016,1.1685115E-6
-158.96024678122012,22.171155305703344,2.230529E-6
-160.38386710493643,23.868638189672307,1.0779492E-6
-159.78386245312427,23.184084379336923,1.8129178E-6
-161.09372150891824,22.85022756282965,4.7134688E-7
-161.27364191311162,22.211310455343835,3.5561183E-7
-157.56395534463488,21.503225269565377,2.730511E-7
-158.01534471140852,22.59632793866281,2.3565472E-6
-160.65616855292558,21.94953770110051,6.4344704E-7
-159.8447910491895,23.339358725077258,1.1716777E-6
-157.66417522463206,22.640564909374604,1.0495202E-6
-159.09717917727338,23.385864715665253,2.0900218E-6
-157.2445278070901,21.72043840227888,4.3500626E-7
-159.66051144210542,20.616009042933587,3.429507E-7
-159.1117605426013,22.426330885243146,4.1093012E-6
-158.71442797462348,22.241481604145957,1.5589279E-6
-158.01949653302324,21.373021435922784,3.405462E-7
-159.2624830704853,21.362648642600327,7.643073E-7
-157.69144262308563,22.93044451068207,6.82629E-7
-160.4828540877978,21.072649232773237,3.3948666E-7
-157.65767803287957,22.179825003142888,1.0434219E-6
-160.697598701397,23.37962165747991,8.982946E-7
-159.27397645968935,21.8291267587549,2.1200694E-6
-161.02647268068526,21.24154088574302,2.735901E-7
-160.18773485265393,22.84922750771793,1.899541E-6
-160.0589426690741,20.20263080961625,1.4011144E-7
-159.62313440411887,21.517089858555913,1.4026135E-6
-158.68130334599343,22.99986788366105,2.203003E-6
-158.89658285550425,22.908362742210052,4.3046693E-6
-157.71174313327873,21.04109979500734,1.2895374E-7
-161.43873557210534,21.363602567127224,1.2278585E-7
-157.26831548052724,22.52406375331264,2.418006E-6
-159.58353701659746,24.477804239869695,2.2037925E-6
-160.5341256947599,22.814777830508355,1.8562476E-6
-160.46252987615253,23.842317056124287,1.0478009E-6
-159.3553268534572,21.962075606361754,1.9967993E-6
-158.45081093979368,21.403327164288793,5.082605E-7
-159.07136643601567,22.352181779185738,2.2033646E-6
-160.47566869167483,22.43861656913795,1.84753E-6
-157.48650643155483,22.13947824713417,5.5671353E-7
-160.00788860035433,23.921590971422937,8.696084E-7
-160.83731676458794,23.15138180115706,5.790819E-7
-160.1948401796282,22.408379793543737,1.5877897E-6
-158.48674478938975,21.29930741217366,4.776815E-7
-158.84596220697463,20.62361010617134,4.3930078E-7
-158.29271027163648,20.989489946833242,9.963209E-7
-160.27539952554702,23.593104917861616,2.8415843E-6
-159.18189908480832,21.36353129583015,1.0067452E-6
-159.2996391938937,20.063277953158362,5.815843E-8
-159.93512734198822,24.297853049363724,1.1218617E-6
-158.4170028072699,22.181455605831935,2.3438956E-6
-160.38655687586217,22.236388350840514,1.2649551E-6
-158.38995558974878,21.840342905029868,8.992069E-7
-160.06423823533734,20.614411823186742,3.2799966E-7
-157.69752141984546,21.42308302302613,1.5440175E-7
-161.32465305796802,22.00310248647266,4.0986038E-7
-157.88660971081134,20.581286030278278,8.122236E-8
-160.185748202815,22.660473938341855,3.1903157E-6
-159.22789885715514,23.792052294443046,9.724911E-7
-158.167013625428,23.211163534765323,5.116269E-7
-159.28116398070068,21.141943339475418,6.5130195E-7
-161.0572103528755,22.889871944749355,2.8393987E-7
-160.84750699889992,22.74567077592832,5.5536884E-7
-157.36487707890188,21.728085773387964,3.27701E-7
-160.6085098310236,22.09084568584369,6.542819E-7
-159.9080940838653,23.532204126373234,9.58336E-7
-158.23726817088271,22.660279685415247,2.284246E-6
-160.03087699255923,22.411868264293705,1.7800794E-6
-159.81030406180406,20.413107944863846,2.9180282E-7
-159.855917338206,22.413950020790182,2.9008716E-6
-158.53239069736682,21.002046029799736,3.6787156E-7
-161.27878254034377,21.27708817765872,4.5736775E-7
-157.7111054073089,21.90338515928692,8.9719987E-7
-160.77751500800676,23.695244490356448,1.2437014E-6
-159.2171393999192,23.554393275262594,2.4115668E-6
-158.83014378532155,20.20247696739618,1.2324601E-7
-157.92936927220325,22.58914387238693,1.4170298E-6
-159.35622491068435,20.565280864951582,2.3050112E-7
-159.93255618009437,20.63280408969286,3.7604707E-7
-161.77019399719484,22.259880553397775,6.610691E-7
-160.9364520870245,22.149040954732374,6.262875E-7
-160.47430294092658,23.08959090403619,1.0207231E-6
-161.5098032374074,21.293985137616858,1.7355029E-7
-160.67159706651043,21.229515784343352,3.2260462E-7
-160.03911280711532,22.972471446966292,2.4773226E-6
-161.19976632861724,21.628512711766387,8.320628E-7
-158.14574245392743,22.159446814641477,1.6980447E-6
-157.8763817418371,21.128844426471137,2.061399E-7
-160.92342191145252,23.420518676820354,9.4667934E-7
-160.4753072481638,20.943381240434313,4.1460584E-7
-160.2203407826135,21.09459583674207,5.4389517E-7
-157.99992893149678,20.899460450114013,1.6398425E-7
-161.34450689537772,21.176344686473627,1.3535507E-7
-158.12806010033032,23.167098716678325,1.0066456E-6
-159.42067394127199,23.54964307346208,1.2852609E-6
-158.4783793040803,20.989610529256222,1.1280875E-6
-158.49821326260016,21.311103751351354,8.072343E-7
-160.5619803463744,20.943990489214674,1.787148E-6
-159.94239134891546,22.890574520541573,4.546388E-6
-159.51950316682925,23.002183855797245,4.594666E-6
-157.40753463446862,23.18121773515461,5.1882955E-7
-158.96894526785064,23.70654349737007,1.1779821E-6
-158.48652763698237,22.445736348355666,2.3588293E-6
-159.58496850803667,23.897733921736936,7.043817E-7
-161.0984623451145,21.369021946915414,2.3404883E-7
-157.50367066802988,21.80735464610646,5.746207E-7
-159.57402410946426,23.207984629603285,2.9285634E-6
-157.68465127856322,22.357701262151917,1.2598098E-6
-158.36474539972988,22.61884406755796,1.5187987E-6
-158.15226933372546,22.573032958315668,1.2799918E-6
-157.12285200214075,22.385307444702704,4.901934E-7
-158.62267086291692,23.89279557967855,1.0721949E-6
-160.29999596392872,23.409656148113527,1.3132524E-6
-159.04840496950143,20.32100174484425,1.5991135E-7
-158.70038984930827,23.31474419067836,2.7205767E-6
-158.64802202697695,22.424633707756943,5.4270904E-6
-159.50281986864005,22.479931217089785,5.0088706E-6
-160.69857810494258,22.35638875391163,8.715495E-7
-160.16897275828262,22.16160197411944,1.9374297E-6
-157.13739435451825,22.09147699564682,5.6727725E-7
-160.70298953311587,21.125164900321177,7.0502347E-7
-160.9128185172018,22.593998075545294,4.7878206E-7
-159.47479437600092,23.69400692547318,1.1160143E-6
-161.0699427074492,22.41570823366655,5.3189467E-7
-158.83565554331895,23.135510611346227,1.8702166E-6
-160.90396701624172,23.512388811900315,3.2122243E-6
-161.18478624923637,22.773937333714233,2.6957363E-7
-159.2397648231669,21.358643306323174,9.30634E-7
-161.1397566237504,23.57390555614667,5.9061665E-7
-159.8201783050855,24.031091816014555,5.0678846E-6
-159.38579792261436,21.785822984911587,1.3347046E-6
-159.09893981280212,23.719103962604116,1.0746386E-6
-157.4588322534194,22.71033013107045,6.442934E-7
-159.86138685677778,22.006118153230013,1.1552312E-6
-161.0361408343992,22.154701875171448,4.1127558E-7
-157.30505639739388,21.907219024483794,3.6860757E-7
-158.60257300780074,20.807446447568324,3.2142557E-7
-160.59800083661608,21.254058035744357,4.250381E-7
-161.1930887718668,23.052022379324985,3.465764E-7
-157.0912590612649,22.578874860671988,8.683907E-7
-159.41997984425055,21.006444366726814,6.3384925E-7
-159.47217290122398,21.298613776079854,9.3619076E-7
-160.6794594330546,22.80541821999155,7.4637893E-7
-158.88706390362282,23.7378632302169,1.2003698E-6
-160.89075406336434,23.297701776168743,1.3057372E-6
-157.88066732181935,22.83875631295559,9.2033935E-7
-160.0809045019871,22.242462294688302,2.7196465E-6
-158.00352293748298,21.125105717415725,2.6825774E-7
-158.4777548586628,21.983597867125624,1.5065274E-6
-161.15720991997344,23.406411725503773,4.49076E-7
-158.34513508235543,23.138100399831064,1.6829588E-6
-158.56957189893143,22.443824502393607,3.2391943E-6
-161.09127715141514,22.638634395250026,2.5078307E-7
-161.55995742373275,21.719202149528044,1.5852278E-7
-159.04589987709704,22.962909699050712,5.269716E-6
-160.42748387760926,21.690218078235112,7.5188467E-7
-158.82282711806877,23.084497352422318,6.3739853E-6
-160.54539930564192,22.44442159377862,1.1646341E-6
-158.9381838740777,22.044301320689943,1.6145998E-6
-160.4657859790357,20.836858181676348,2.8036436E-7
-157.1870267409545,22.13056261828343,5.5147916E-7
-159.2639900457878,22.56603222751497,2.6115836E-6
-157.63020948690146,22.552882929049808,1.5562914E-6
-161.24195532057695,21.10944701450133,1.6887053E-7
-158.31701246889764,21.283089419178268,4.484648E-7
-157.89850487167087,23.6630188829328,4.793246E-7
-160.8341505165236,21.89670099636019,5.0668694E-7
-160.01895468345492,20.88839811739603,3.4924196E-7
-160.46137228953384,21.75189281023322,5.00321E-7
-158.5579438924576,21.249558865261367,4.9531553E-7
-160.89825971706998,20.668160740230935,2.1336743E-7
-161.70525813567042,22.532313719119472,4.957693E-7
-157.47695546990775,23.07331362409895,8.2248164E-7
-161.53483754482446,22.268442376777916,7.069193E-7
-158.16766906513823,23.351914200810942,1.5854328E-6
-158.3892207709194,21.35314124520602,3.6059257E-7
-158.9575831162255,20.280203175777096,2.3747069E-7
-159.23637350804518,23.906889150641398,1.3995068E-6
-158.7142199491708,22.954732101169437,4.175962E-6
-159.63668911956756,23.78232610745791,2.6021694E-6
-159.96223151881952,20.20953084486849,1.6046523E-7
-159.22280660021073,20.409069994239864,2.1268262E-7
-158.58741885532822,22.20558173608762,2.0102818E-6
-158.54016194757952,22.253625810227224,3.1977845E-6
-159.99675336667616,22.387871439593866,2.6909033E-6
-158.2553526048033,21.050445058056617,3.0866994E-7
-158.38903633843776,22.370687013288013,2.5312054E-6
-160.25970340352137,23.35424392379781,1.4922754E-6
-158.19547132595255,21.17701365957331,2.2921067E-7
-161.19417847836746,21.188469763659786,2.4065372E-7
-158.608609812293,23.213270652785976,1.9500635E-6
-159.47399558908478,20.572871391850803,5.3287806E-7
-158.93824879389072,20.29918119476326,1.5225736E-7
-161.72655946269202,21.80596284833586,5.6578676E-7
-157.53314131961386,22.758844396615352,7.8871835E-7
-161.0080971806747,20.69622101933277,3.1542277E-7
-159.61869072125856,23.08145481455153,2.8424145E-6
-158.29637876614353,23.431094196727265,1.1731984E-6
-158.95701474661197,23.71490352624689,1.0830155E-6
-159.80051247332497,20.461194061382766,3.3221207E-7
-158.2233191253613,20.384796977339935,3.016533E-7
-159.61917673802756,24.246187761471035,2.309486E-6
-158.6799194554087,22.973062643309706,1.898435E-6
-160.66019919439353,20.383822159545677,2.1550345E-7
-158.15212883722506,20.812682690399754,3.2364937E-7
-158.16864522207806,21.876924311236028,7.304589E-7
-159.46858568481528,23.205327661211676,1.4286089E-6
-159.12371957648674,22.465115645254375,2.8257214E-6
-159.0920055270393,23.505814362778548,1.3967859E-6
-160.17063061072434,20.22906162724454,1.09230214E-7
-158.85602953774352,21.20310447566147,2.60306E-6
-158.15704244697602,21.60428974910944,4.9287047E-7
-158.26615783101627,21.104650691670347,4.5501352E-7
-158.32470681604525,23.132096051020547,1.6136091E-6
-160.25365418632597,22.570106044153782,1.4524775E-6
-158.29563510554178,22.40827725931132,1.9875542E-6
-158.32271566479807,21.030318400884365,3.6740357E-7
-157.94735999295506,23.462145205700605,6.5706536E-7
-160.75100179729924,22.885363554306654,5.3729354E-7
-157.5034964439593,22.95877889488661,7.1241584E-7
-160.78071128186207,22.21004009670404,6.6580895E-7
-157.7000515233043,20.88982399663888,6.420768E-8
-158.8635270598369,21.313910193496227,2.552991E-6
-157.06531788728088,21.87493837862478,4.050909E-7
-157.38084093015146,22.798088191721387,6.766314E-7
-157.16039741404467,22.979666745987558,5.046719E-7
-158.65617943538905,23.140131539438773,2.6078503E-6
-161.22732071225678,23.131471723333135,1.9365483E-7
-157.33315829207177,21.592504489807336,2.4289653E-7
-158.48838066936742,21.951578676393506,1.3012714E-6
-159.82710922457778,20.289483551966573,2.008369E-7
-158.9985807224212,21.949938834636026,2.3101907E-6
-158.28687151121338,23.05751883309301,9.3959443E-7
-160.44505815938408,20.552419642190134,3.8655145E-7
-158.03466339009148,22.099840103151518,8.819189E-7
-157.7378615117688,23.381857246642095,7.0082996E-7
-160.87784376057363,23.979909389673296,8.414834E-7
-160.4901059101678,21.01541606800725,6.657647E-7
-158.59899886392895,24.116433030632745,8.844384E-7
-157.95296914241482,23.03782214558357,6.219798E-7
-160.1226472685084,22.32480422191107,1.82516E-6
-159.04742681740328,22.02257248717995,3.3313022E-6
-159.11409445735404,21.97506237556824,2.2089025E-6
-158.60492024784025,21.07629422945751,5.159703E-7
-160.2370781278975,21.693204840923034,8.515399E-7
-159.97153310804148,20.683754318488063,3.9321446E-7
-157.70914996425154,23.293728887567873,8.1870184E-7
-158.26963485742448,23.82857727789289,5.4708687E-7
-160.84804310152444,21.684153808710047,4.3839188E-7
-160.13553137030718,22.152181261331936,1.6761949E-6
-160.49230221155815,20.76744584717072,3.8036984E-7
-160.5963770975795,21.070206633487455,3.8155383E-7
-159.04061579641458,21.804158002739843,2.0073342E-6
-160.72268183763035,20.947554232416362,6.7187875E-7
-160.17192415105578,23.009494291254924,1.1695784E-6
-161.495177154363,21.25127331703478,1.10027365E-7
-159.22205464136073,21.553301506691064,1.5179687E-6
-159.40657791834064,23.45626959449217,2.4560106E-6
-159.23093643316366,23.19550666310372,1.990576E-6
-157.91878499523764,21.804389736368524,4.216096E-7
-160.0009236625177,20.346268737096633,1.444531E-7
-160.4611700303572,22.161832108984814,1.1092549E-6
-159.46055340996068,24.17113302075746,1.1264434E-6
-160.91471924326538,21.930523224790644,3.758111E-7
-159.35087146134364,21.827631597645546,1.0409847E-6
-157.79276303644886,23.124737529518534,9.2892043E-7
-160.01768485911438,21.697179790081393,8.1717087E-7
-158.19080227407707,21.821973145416756,6.4341896E-7
-159.25809502726767,20.013364963991723,5.055187E-8
-157.44555719117346,21.644993429557278,4.887996E-7
-158.34696353649224,21.288673883486275,5.7244773E-7
-159.17213609844498,23.075505454281377,3.8322128E-6
-157.4129544731504,22.798046799038712,7.1395453E-7
-159.77819273539922,20.19057052268467,1.5219666E-7
-160.08798869415068,22.811066126327447,1.7184569E-6
-158.18429905882525,23.90289191752515,6.52813E-7
-157.87643249311816,22.99196171353782,6.86301E-7
-158.38236550304475,22.62871861999032,2.2478312E-6
-157.89159077346594,23.61516194159663,8.0690626E-7
-158.22236512877038,23.26229454165137,2.01364E-6
-159.8360014428724,20.75886676436571,3.1276042E-7
-157.68564118353078,20.900880890801474,1.4962218E-8
-157.99180897927474,23.782838841254158,6.931201E-7
-157.63727314928832,22.446960798284156,9.877258E-7
-160.6359745443741,21.08655640768015,1.8893251E-6
-158.11857480332554,21.261495657812624,2.4398028E-7
-160.127350523258,23.739392874081727,1.1211823E-6
-158.44048212473595,20.479897029384347,3.57899E-7
-159.8112302805122,23.301390832264392,1.4752569E-6
-158.1510899591725,21.780493288738395,5.1273616E-7
-158.8005976934904,21.124571812214008,1.0987363E-6
-158.6156275893931,24.025533857631018,1.7854877E-6
-158.85916391695585,20.958143126307434,2.980597E-6
-159.4696544924797,22.83947969602591,2.5804625E-6
