Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
9.93956E-8,0.00000994,0.000785996,1,0,0
1.41956E-7,0.000024135,0.001122367,0.999920477,0,0
1.64362E-7,0.000040571,0.0012994,0.999840954,0,0
1.80098E-7,0.000058581,0.001423717,0.999761431,0,0
2.59123E-7,0.000103458,0.002047787,0.999602386,0,0
3.7586E-7,0.000269614,0.002968962,0.999204771,0,0
5.11751E-7,0.000542324,0.004040208,0.998727634,0,0
5.83839E-7,0.001040956,0.004608024,0.998011928,0,0
9.47356E-7,0.002582915,0.007466392,0.996500994,0,0
1.10512E-6,0.005083799,0.008704314,0.994592445,0,0
1.34418E-6,0.010065511,0.010577304,0.991411531,0,0
1.83036E-6,0.025119025,0.014375373,0.983936382,0,0
2.46958E-6,0.050124586,0.019346938,0.97471173,0,0
3.44005E-6,0.100136019,0.026846796,0.961192843,0,0
4.84148E-6,0.20035228,0.037576085,0.941709742,0,0
6.30395E-6,0.30014852,0.048646657,0.927395626,0.001449801,0
7.34821E-6,0.400482603,0.056473354,0.915705765,0.001449801,0
8.08337E-6,0.500667868,0.061944761,0.905367793,0.001449801,0
8.84715E-6,0.6007897,0.067595609,0.895984095,0.001449801,0
9.39798E-6,0.700389451,0.071649704,0.887316103,0.002537151,0.003267974
9.6901E-6,0.750142257,0.073792592,0.883180915,0.003262051,0.003267974
9.95179E-6,0.800206636,0.075708055,0.879125249,0.003262051,0.003267974
1.05576E-5,0.900012671,0.080127186,0.871411531,0.003262051,0.006535948
1.10658E-5,1.00057463,0.083817651,0.864015905,0.003624502,0.006535948
1.16568E-5,1.100670383,0.088091098,0.857017893,0.003624502,0.009803922
1.20881E-5,1.200601648,0.091197225,0.850337972,0.005436752,0.009803922
1.24972E-5,1.300349351,0.094133465,0.84389662,0.006886553,0.009803922
1.28834E-5,1.400804492,0.09689739,0.837614314,0.006886553,0.009803922
1.3376E-5,1.500764426,0.100409467,0.831570577,0.007611453,0.009803922
1.42338E-5,1.750251568,0.106493571,0.817176938,0.008698804,0.009803922
1.50923E-5,2.00074826,0.112541431,0.803578529,0.009061254,0.009803922
1.59218E-5,2.250588231,0.118345701,0.790775348,0.009786154,0.009803922
1.67448E-5,2.500380199,0.124067441,0.77860835,0.011235955,0.013071895
1.74211E-5,2.751095549,0.128741336,0.766918489,0.011960855,0.013071895
