Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.92595E-7,0.00002926,0.002870866,1,0,0
3.31762E-7,0.000062436,0.003254529,0.999920357,0,0
4.37816E-7,0.000139991,0.004292668,0.99976107,0,0
4.81429E-7,0.000278819,0.004719267,0.999522141,0,0
5.63771E-7,0.000542881,0.005524208,0.999123925,0,0
8.42471E-7,0.001030661,0.008243811,0.998566422,0,0
1.10989E-6,0.002582538,0.010846316,0.997292131,0,0
1.36778E-6,0.005092947,0.013349635,0.995699267,0,0
1.81452E-6,0.01015098,0.017671163,0.993230328,0,0
3.24318E-6,0.02521034,0.031364594,0.98829245,0,0
4.62634E-6,0.050022484,0.044439981,0.983195285,0,0
6.86587E-6,0.100072147,0.065237644,0.97610704,0,0
8.2818E-6,0.200663279,0.07815264,0.965833068,0.0007249,0
8.93061E-6,0.300680181,0.084010797,0.956594457,0.0007249,0
9.58619E-6,0.400689341,0.089892321,0.947992991,0.00108735,0
1.02095E-5,0.500812739,0.095448959,0.939949028,0.001449801,0
1.07388E-5,0.600410134,0.100141447,0.932382924,0.001812251,0.003267974
1.11642E-5,0.700959031,0.10389456,0.92505575,0.003986952,0.003267974
1.13759E-5,0.750586113,0.105756838,0.92155145,0.003986952,0.003267974
1.15996E-5,0.800004107,0.107720607,0.918126792,0.003986952,0.003267974
1.20568E-5,0.900523499,0.111720172,0.91135712,0.004349402,0.003267974
1.24867E-5,1.001099162,0.115464463,0.904826378,0.004711852,0.003267974
1.29761E-5,1.100377794,0.119707807,0.898614208,0.005074302,0.003267974
1.34435E-5,1.200862299,0.12374078,0.892561325,0.006524103,0.003267974
1.38161E-5,1.300237594,0.126942921,0.886747372,0.006524103,0.003267974
1.42699E-5,1.401381244,0.130827218,0.881013061,0.006524103,0.003267974
1.47294E-5,1.501400838,0.134743119,0.875517681,0.007611453,0.003267974
1.59128E-5,1.750129095,0.144745878,0.862535839,0.009061254,0.003267974
1.7293E-5,2.000793474,0.156265849,0.850509716,0.011598405,0.003267974
1.8428E-5,2.251591351,0.165623534,0.839359669,0.012685756,0.003267974
