Longitude,Latitude,RFBO_8 raw values
-157.05815497806864,22.006776736491386,1.5564462E-4
-159.8681880674924,22.312930134640197,1.3586138E-4
-159.88425158383487,23.918706181383246,8.075234E-5
-158.01313376506388,20.929557624796104,2.2785991E-5
-158.8413748078489,21.67923326855199,6.191971E-5
-160.81482856551256,20.844480708258423,1.6784223E-5
-157.35901027889926,23.17519806220841,2.0469948E-5
-160.10383385696468,20.778183134110506,4.9517577E-5
-160.30843427810936,21.15464577722665,3.5180885E-5
-159.2614581462391,23.49037519257206,1.233107E-4
-159.46268558893033,22.468790392099947,1.360867E-4
-160.15346509260613,22.459715697977696,4.9511087E-5
-161.25406542060486,21.135508467910665,1.0052206E-5
-159.68856839874942,23.383955141518253,1.7312804E-4
-160.11882779732787,21.99868412997158,4.446739E-7
-159.8390091463056,21.106016432571508,1.2377563E-5
-160.17394285315814,20.330359415825487,8.171446E-6
-159.75844336197503,20.987180316670486,3.2432523E-5
-160.9464942121439,21.661487440651047,4.0019877E-5
-157.32538582955436,21.199797778779228,2.5087063E-5
-160.75796938453615,23.290552894363177,1.0644911E-4
-160.5123033361641,21.992321738861538,5.3137497E-5
-159.7414956393225,24.23053696001434,8.746124E-5
-157.76565924321585,21.829874383365805,1.2520302E-4
-159.18960796060054,21.051099532942164,5.4271666E-5
-160.3948961243921,20.59098484083037,1.4017779E-5
-159.39197836732342,22.53457111558302,1.5447766E-4
-160.39537708616353,22.73002951184849,1.17820215E-4
-159.26529103441212,21.11379484919199,2.2666602E-5
-160.01581377636188,23.724011516260486,1.8193909E-4
-157.987505697854,23.421719806673433,6.77855E-5
-157.10871167640533,22.7947827517686,5.6269728E-5
-160.5082149816098,24.054081058888297,9.9695666E-5
-159.37418161085506,23.763233987091255,1.3302619E-4
-160.00167054176612,21.942706336235577,9.282491E-6
-159.73958695275607,23.961259470676513,1.0895986E-4
-158.70959074566235,22.103734067411036,1.0824084E-4
-159.24655133412745,21.728208898332934,4.9769522E-5
-159.95471328241968,21.200649465258937,4.1859315E-5
-158.61505145722688,21.38458178128776,3.0192292E-5
-158.5881660980444,23.419073127268526,1.03585524E-4
-159.01239787835848,21.63186065695427,2.002497E-5
-160.62458956138266,21.742145580295706,5.8455265E-5
-159.2608658973538,24.076963784422098,1.0797815E-4
-157.96994033837362,22.584792904927003,1.2927726E-4
-160.41931389433145,23.874105565269183,1.1377685E-4
-157.34690045622517,21.575765124810495,1.4420255E-4
-158.14221972117048,24.085341394387317,5.6794008E-5
-161.20880962759304,22.887103492872548,1.20615805E-4
-157.31137925994975,22.28218022290492,8.3125E-5
-159.21476786234038,22.85061951356131,3.667594E-5
-158.1118550306351,22.21095169859032,1.1234186E-4
-158.06593325846674,21.799527771883113,8.0582904E-5
-159.83772901849323,23.982930227463896,8.73515E-5
-160.90315303190033,22.45681348290419,4.274227E-6
-160.8588521872057,21.39925094525864,2.0049389E-5
-157.3358604947128,22.440435669842657,1.6595157E-4
-160.15312924617137,22.867961962651577,9.767366E-5
-159.4658422962459,24.322587034524453,7.9958285E-5
-159.33875954845044,24.11625983552085,9.936406E-5
-161.001441030497,20.58650554766754,1.7529075E-5
-159.25692004340507,21.387052955548267,1.0206546E-4
-160.0056526183513,21.666330728481174,2.260086E-5
-158.76633115432602,20.692829325781084,2.8231128E-5
-161.55068015777243,21.45545902779141,4.392731E-5
-159.45539133589475,23.92795177226244,1.4632316E-4
-158.5346396121115,23.621109627730174,7.108986E-5
-157.68934217317275,23.06856481829694,4.1996096E-5
-158.38784397410672,22.779960071487572,1.2046733E-4
-159.43634683938618,23.21559270998942,1.349921E-4
-160.24080696140558,23.915679755352244,1.2746008E-4
-157.48841361839743,23.05927318600697,6.2011866E-5
-159.43338736756377,22.329476380494768,8.794826E-5
-158.9842647668338,22.609460471345162,9.025967E-5
-160.13664633613868,24.131334546081074,7.60774E-5
-160.74775908233113,20.911381177535706,2.806681E-5
-159.9213942645285,24.126899194492488,8.030033E-5
-161.18628809349264,21.88740575889081,3.7406317E-5
-160.90724718628152,20.65704697107221,1.4548303E-5
-158.51976086753842,23.962401628881707,8.018255E-5
-159.8557475596256,24.32510182763407,1.589795E-4
-158.47099674739442,22.27810829909146,1.4129652E-4
-159.26322174990136,20.071158240513874,1.2216017E-5
-159.83185840487516,21.523723332405353,1.2069335E-4
-160.34105115795418,20.26241423753144,2.0855116E-5
-160.29914580392207,22.936972226232584,6.196192E-5
-160.4386705391777,22.237490253332158,6.6978515E-5
-161.46700733147753,21.556471581499057,2.7072812E-5
-159.55360364820456,20.1024367898124,8.934209E-6
-157.42078445639586,22.942740546197726,5.8400077E-5
-160.20062776602927,24.140173073350496,1.2664968E-5
-157.6319634424522,21.613614553084044,1.1192643E-4
-159.84546749062534,21.08663610910964,1.6226424E-5
-159.56121137819224,24.45067191335298,4.4370627E-5
-160.57828819580155,22.09637020183566,2.2420088E-5
-160.931095131618,20.735050801622787,1.836897E-5
-159.7105526883774,22.47713431444496,1.6193533E-4
-158.06228487211382,23.538220402212808,7.5619915E-5
-160.16899324667992,21.394903811221223,1.0681204E-5
-161.39687073969435,21.36102052192231,3.8527527E-5
-161.41159896835921,22.535491259069282,8.834872E-5
-159.48023821697433,21.154621017627306,1.4251985E-5
-161.62428676606893,22.75034141855319,1.349094E-4
-160.3101518175469,23.35212102515527,1.5622358E-4
-159.00643301028433,23.9190002943824,5.947098E-5
-157.99926966586912,21.068339156922757,1.6088668E-5
-159.05378889645147,24.326503155350363,9.431275E-5
-157.7267416835313,20.655769068732507,8.8796617E-7
-160.60842682393712,23.991662399817535,1.6176358E-5
-158.9746952358991,20.61771760815817,1.4862501E-5
-159.0101132263466,24.157802311490343,9.145483E-5
-160.10114330542206,20.33898789680726,8.19673E-6
-159.17166768246182,20.246703424062957,1.0003006E-5
-159.30344900242397,21.1623186138963,1.6286584E-5
-159.66933192976063,23.10973584613487,1.6419188E-4
-160.11133006610072,22.60050775245961,2.6388818E-5
-160.66619092664845,23.903812185218122,2.3946122E-5
-158.81516561834022,24.297018593645788,1.15547526E-4
-157.66387034117588,23.738826637979265,9.396768E-5
-158.2321701890417,22.833648343808868,1.4134803E-4
-159.488179139523,23.09358546617735,2.2288089E-4
-160.03005471556142,20.668313891352124,2.4341196E-5
-160.55452454143148,22.42484793248574,5.1291914E-5
-157.98570472411558,23.924320621972466,7.132975E-5
-159.1771228994165,21.04921668234678,1.2547417E-5
-157.337818428363,22.46920972244944,1.12700414E-4
-158.72090444312258,23.81826248591974,9.7819175E-5
-160.54980738543847,22.44288446035527,1.205945E-6
-159.5576755046783,21.80874148728617,4.1644384E-5
-160.09274496374667,21.407938610207463,3.5597142E-5
-161.71708868762167,22.480691918438016,8.149657E-5
-158.1088101830349,23.970830208185507,5.3713648E-5
-160.0038504088225,22.917061191910825,9.643172E-5
-159.51007093052368,22.563907434985484,1.00102356E-4
-158.40058837008726,21.471110159404404,2.2202918E-5
-160.07483058911546,24.07927882978514,9.671088E-5
-160.94966649377287,21.90953299657346,5.9767008E-5
-159.5047987402692,23.994685717495972,2.7497645E-5
-158.31408995223902,22.18462709574716,7.585098E-5
-158.9902605453235,23.17876837774983,7.574949E-5
