Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.04017E-7,0.000040402,0.003959416,1,0,0
4.31487E-7,0.00008355,0.004228051,0.999920369,0,0
4.39919E-7,0.000127542,0.004310494,0.999840739,0,0
5.90318E-7,0.000300035,0.005779894,0.999601847,0,0
7.07036E-7,0.000555967,0.006918738,0.999283325,0,0
8.12517E-7,0.001013132,0.007946823,0.998805542,0,0
1.25446E-6,0.002605563,0.012242707,0.997690715,0,0
1.54356E-6,0.00500744,0.015042833,0.996336996,0,0
2.05521E-6,0.01000183,0.019979022,0.994107342,0,0
3.22359E-6,0.025033969,0.031158536,0.989409142,0,0
4.88637E-6,0.050406823,0.04684907,0.98447205,0,0
6.82313E-6,0.100066059,0.064804942,0.977544195,0,0
8.26683E-6,0.20066543,0.077969215,0.967271859,0.000725163,0
8.87277E-6,0.300849492,0.083439059,0.957955088,0.000725163,0
9.49442E-6,0.400185861,0.089016994,0.949354993,0.001087745,0
1.0111E-5,0.500200673,0.094516391,0.94123268,0.001450326,0
1.05054E-5,0.600163392,0.098015744,0.93350852,0.003625816,0
1.09807E-5,0.700139654,0.102215996,0.926102883,0.003625816,0
1.11951E-5,0.750008563,0.104103879,0.922519509,0.003988397,0
1.14183E-5,0.800902386,0.10606584,0.918936136,0.003988397,0
1.18979E-5,0.901116981,0.110265632,0.912087912,0.004713561,0
1.22785E-5,1.00009378,0.113584452,0.90555821,0.005076142,0
1.27704E-5,1.100313883,0.117856095,0.899187769,0.005801305,0
1.32625E-5,1.200513188,0.122108305,0.893056219,0.006163887,0
1.36153E-5,1.30133737,0.125144719,0.887083931,0.006526468,0
1.40912E-5,1.401134085,0.129223165,0.881350534,0.007614213,0
1.45309E-5,1.501212697,0.132974455,0.875776398,0.007614213,0
1.57235E-5,1.750025797,0.143069162,0.862637363,0.009427121,0.003257329
1.71539E-5,2.000487809,0.155020949,0.850533524,0.010152284,0.003257329
1.84249E-5,2.251334685,0.165501297,0.839305622,0.012690355,0.006514658
1.96904E-5,2.501489023,0.175807223,0.828874025,0.014503263,0.009771987
2.09924E-5,2.751267506,0.18627814,0.819079471,0.01595359,0.009771987
2.20612E-5,3.001095231,0.19477335,0.809842332,0.018491661,0.013029316
2.30989E-5,3.251509509,0.202936453,0.801003344,0.02284264,0.016286645
2.40156E-5,3.500412008,0.210079523,0.79256251,0.024655547,0.016286645
2.47271E-5,3.751131298,0.215578681,0.784360567,0.026831037,0.016286645
2.55709E-5,4.002538394,0.222051412,0.776397516,0.027918782,0.016286645
2.66338E-5,4.250370748,0.230129352,0.768832617,0.029006526,0.019543974
2.75836E-5,4.502501043,0.237275898,0.761426979,0.030819434,0.019543974
2.85839E-5,4.752319981,0.244730974,0.754339863,0.032269761,0.022801303
2.95957E-5,5.002155117,0.252197583,0.747491639,0.033720087,0.022801303
3.05245E-5,5.251501726,0.258986954,0.740882306,0.034807832,0.026058632
3.17856E-5,5.500933869,0.268107155,0.734511865,0.037345903,0.029315961
3.29907E-5,5.750538508,0.276716365,0.728380315,0.037345903,0.03257329
3.40482E-5,6.002288381,0.284188647,0.722408027,0.038071066,0.035830619
3.51153E-5,6.250625024,0.291649953,0.71667463,0.039883974,0.035830619
3.62361E-5,6.503465375,0.299403331,0.711020863,0.040246555,0.042345277
3.74927E-5,6.750669085,0.307994895,0.705685619,0.041696882,0.042345277
3.89633E-5,7.003045885,0.317915831,0.700430005,0.04350979,0.042345277
3.98858E-5,7.251741852,0.324067043,0.695413282,0.046410442,0.042345277
4.08383E-5,7.502056633,0.330359301,0.69047619,0.04822335,0.052117264
4.20011E-5,7.750466363,0.337962362,0.68569836,0.049311095,0.052117264
4.28506E-5,8.000779885,0.343461612,0.681000159,0.052936911,0.055374593
4.38256E-5,8.252420652,0.349717163,0.676381589,0.056925308,0.061889251
4.46784E-5,8.500235632,0.355140014,0.671922281,0.059100798,0.061889251
4.58342E-5,8.753157719,0.362417915,0.667462972,0.06200145,0.068403909
4.68174E-5,9.003196331,0.368543731,0.663162924,0.064902103,0.068403909
4.77664E-5,9.253674208,0.374400801,0.658942507,0.0688905,0.071661238
4.85817E-5,9.504255358,0.379389299,0.65480172,0.072516316,0.074918567
4.91975E-5,9.753634516,0.383130911,0.650740564,0.075054387,0.081433225
4.98963E-5,10.00155144,0.387348997,0.646759038,0.076504714,0.084690554
5.07143E-5,10.253101322,0.392250323,0.642777512,0.078680203,0.087947883
5.13493E-5,10.50325912,0.396028,0.638875617,0.081580856,0.087947883
5.2026E-5,10.751374658,0.400028259,0.635053352,0.0826686,0.087947883
5.27281E-5,11.003160208,0.404150556,0.631231088,0.084118927,0.087947883
5.31766E-5,11.251906865,0.40676885,0.627488454,0.087744743,0.087947883
5.35706E-5,11.502721243,0.409059363,0.623745819,0.090282814,0.087947883
5.42068E-5,11.750612513,0.4127396,0.620082816,0.092095722,0.091205212
5.48103E-5,12.001521793,0.416209816,0.616419812,0.094996374,0.094462541
5.56418E-5,12.250035581,0.420956807,0.612836439,0.097897027,0.09771987
5.61354E-5,12.501428915,0.423756481,0.609253066,0.100072516,0.100977199
5.66906E-5,12.75529759,0.426889862,0.605669693,0.103335751,0.107491857
5.71777E-5,13.000175505,0.429624581,0.602245581,0.106598985,0.107491857
5.7591E-5,13.252604218,0.431934578,0.598741838,0.109137056,0.107491857
5.80337E-5,13.501241979,0.434398509,0.595317726,0.110587382,0.107491857
5.84216E-5,13.751591768,0.436548658,0.591893614,0.115663524,0.114006515
5.90717E-5,14.004169301,0.440134342,0.588469502,0.116751269,0.114006515
5.95239E-5,14.25340425,0.44261483,0.58512502,0.118926759,0.117263844
6.00023E-5,14.504467575,0.445227339,0.581780538,0.12146483,0.123778502
6.07078E-5,14.751877985,0.449057351,0.578515687,0.123640319,0.127035831
6.12667E-5,15.002073845,0.452072665,0.575250836,0.126540972,0.127035831
6.18998E-5,15.254468339,0.455468183,0.571985985,0.129079043,0.127035831
6.24363E-5,15.503116221,0.458329312,0.568800764,0.131617114,0.127035831
6.30757E-5,15.754260656,0.461719612,0.565615544,0.133430022,0.127035831
6.34847E-5,16.001069236,0.463877161,0.562509954,0.137418419,0.127035831
6.39905E-5,16.256059617,0.466533174,0.559324733,0.13995649,0.127035831
