Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
3.49737E-7,0.000034974,0.003427223,1,0,0
3.53403E-7,0.000070314,0.003463085,0.999920357,0,0
3.69376E-7,0.000107252,0.003619325,0.999840714,0,0
4.987E-7,0.000252776,0.0048834,0.999601784,0,0
6.11826E-7,0.000532231,0.005987837,0.999203568,0,0
9.03393E-7,0.001025689,0.008828727,0.998646066,0,0
1.149E-6,0.002510831,0.011215491,0.997531061,0,0
1.42536E-6,0.005122936,0.013894219,0.995938197,0,0
1.93086E-6,0.010097503,0.018775357,0.993628544,0,0
3.17219E-6,0.025019616,0.030659194,0.988849952,0,0
4.7782E-6,0.050426051,0.045821061,0.983832431,0,0
6.87852E-6,0.100084136,0.065292176,0.976903472,0,0
8.29019E-6,0.200150602,0.078155415,0.966709143,0.000362582,0.003257329
8.88155E-6,0.300495312,0.083491176,0.957390889,0.000362582,0.003257329
9.52419E-6,0.400076837,0.089254587,0.948789423,0.000725163,0.003257329
1.00524E-5,0.500976109,0.093964623,0.940586174,0.000725163,0.003257329
1.05019E-5,0.600596655,0.097953892,0.932860784,0.002900653,0.003257329
1.09896E-5,0.700673662,0.102262107,0.925453966,0.003263234,0.003257329
1.12089E-5,0.750656555,0.10419258,0.921870022,0.003625816,0.003257329
1.14191E-5,0.800458963,0.106038866,0.918365722,0.003625816,0.003257329
1.18838E-5,0.900588995,0.110107696,0.911516406,0.003988397,0.006514658
1.2342E-5,1.001009879,0.114100938,0.904906021,0.004350979,0.006514658
1.27372E-5,1.100042578,0.117531246,0.898614208,0.004713561,0.006514658
1.32127E-5,1.200051703,0.121640704,0.892481682,0.005438724,0.006514658
1.36339E-5,1.300754266,0.125264807,0.886508442,0.005438724,0.006514658
1.40921E-5,1.400676721,0.12918983,0.880774132,0.005801305,0.009771987
1.45644E-5,1.501058087,0.133217816,0.875199108,0.00688905,0.009771987
1.58359E-5,1.750936933,0.143969371,0.86205798,0.007614213,0.013029316
1.73075E-5,2.000651975,0.156246649,0.850031857,0.00906454,0.013029316
1.84426E-5,2.250895963,0.16559597,0.838881809,0.011602611,0.013029316
1.97532E-5,2.501408786,0.176261451,0.82844855,0.013415518,0.013029316
2.10391E-5,2.750551166,0.186594396,0.81873208,0.015228426,0.013029316
2.20692E-5,3.000681208,0.194777882,0.809493469,0.018491661,0.019543974
2.31653E-5,3.251216071,0.203395256,0.800653074,0.022117476,0.022801303
2.40491E-5,3.502122379,0.210276363,0.792210895,0.024292966,0.029315961
2.50454E-5,3.752373446,0.217962224,0.784087289,0.025018129,0.03257329
2.59219E-5,4.002013185,0.224661611,0.776282255,0.026105874,0.03257329
2.68946E-5,4.25029868,0.232029682,0.768795795,0.0275562,0.03257329
2.79682E-5,4.500098208,0.240080866,0.761548264,0.02973169,0.035830619
2.89939E-5,4.750218348,0.24769388,0.754539662,0.030819434,0.035830619
2.97935E-5,5.002731567,0.25357514,0.747690347,0.031907179,0.035830619
3.10911E-5,5.252330073,0.263022599,0.741159605,0.033720087,0.035830619
3.22028E-5,5.502523887,0.271021324,0.734867792,0.035895577,0.035830619
3.32415E-5,5.750676549,0.278416416,0.728814909,0.036258158,0.035830619
3.43682E-5,6.001228747,0.286352957,0.722921313,0.037708484,0.035830619
3.52487E-5,6.251418971,0.29249479,0.717187002,0.038433648,0.035830619
3.66216E-5,6.502842174,0.301965844,0.711611978,0.040246555,0.039087948
3.78802E-5,6.753021724,0.310536516,0.706275884,0.0413343,0.042345277
3.89684E-5,7.003178854,0.317862542,0.701099076,0.042784627,0.042345277
4.00395E-5,7.252241998,0.324997107,0.696081555,0.044597534,0.042345277
