X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-158.649585426676,22.4661060583403,train,1.2121996801475389E-4,53.07853232843343,0.6954574198357415
-158.696408213333,22.5197762999999,train,8.252333498510845E-5,26.224192798843983,0.5548757174036087
-158.7243068,22.4908662,train,9.256091528614846E-5,31.5209126827178,0.5966101856353354
-158.724677563921,22.4911872360775,train,9.256091528614846E-5,31.5209126827178,0.5966101856353354
-159.07292792312,22.1798372851436,train,1.5135138700598917E-4,75.25190438922058,0.7733793999921682
-158.976227746816,22.2062485686623,train,1.7969611095191074E-4,90.6611339207387,0.8283825662244798
-159.127599450225,22.2226338964456,train,1.585816100470926E-4,79.67315139511754,0.7888936367771464
-159.22947429356,22.2367705854209,train,1.1419717975019794E-4,47.231058959313316,0.673741008938767
-159.215221448271,22.5139898862906,train,2.15134850970106E-4,98.45050686782605,0.8787712709096068
-159.400950763424,22.3260731579087,train,1.3340914803553185E-4,62.201339954982615,0.7297743005541745
-159.135560751668,22.6904192783355,train,2.1076841084726995E-4,98.09293410658886,0.8734666625695648
-159.417291933798,22.3004237064717,train,1.1410494447040606E-4,47.110929676672285,0.6734457225796222
-159.155743855734,22.7063006049211,train,1.9532397083720063E-4,96.48374782578487,0.8527712810977419
-159.619611,22.5843759,train,1.6819211531005662E-4,84.26464142885231,0.807883729930072
-159.630767268677,22.5859138338469,train,1.6489615173881925E-4,82.68541264568773,0.8015716481450548
-159.163811704516,22.6769737503426,train,2.0463174104475723E-4,97.5528434676112,0.8656168261571798
-159.649945469871,22.5682461357138,train,1.7691350518620497E-4,88.99974324850463,0.8236342420222542
-159.556666,22.3417613,train,8.050992090952593E-5,25.08417861156549,0.5459980880408173
-159.619424973406,22.7075053977874,train,1.0503642378862538E-4,39.709250580865934,0.6430693014347253
-159.298309990104,22.3325386297902,train,1.2698637634675795E-4,57.25566199077265,0.712203658961196
-159.290131850548,22.3521597464929,train,1.3379447269360096E-4,62.40297463150566,0.7307936437019156
-159.8507732,22.6339461,train,6.81082915699788E-5,18.305218492647253,0.4872755709498058
-158.9725484,22.3855299,train,1.2797458006467153E-4,58.03875739857662,0.7149796376605688
-158.926214607597,22.4609470453672,train,1.1316536793100983E-4,46.13350084285275,0.6704224481632248
-158.987102824186,22.3587904967336,train,1.395915603156637E-4,66.60607873361981,0.7456733487996893
-158.791887381933,22.5086412135669,train,9.127326239419499E-5,30.72348322253105,0.5914832666951433
-158.470975566938,22.6291522892542,train,1.7016480019615835E-4,85.21168194533915,0.8115651430324384
-158.412330134747,22.5860000127104,train,1.6688738985223058E-4,83.57832331982618,0.8054094294663587
-158.412158955834,22.5893760224988,train,1.6688738985223058E-4,83.57832331982618,0.8054094294663587
-158.427816545836,22.5668302274985,train,1.6625927867135865E-4,83.27677606542966,0.8042069321097466
-159.271832495532,22.7781889063902,train,1.322271137206001E-4,61.37707084919601,0.7266231870453934
-159.290466124192,22.7283081772658,train,1.7669599499219672E-4,88.91528261150145,0.8232575862811299
-159.461544514425,22.2639097655084,train,7.162831012773462E-5,20.19133207913141,0.5046752370970421
-159.4898346,22.3703399,train,1.5140836937093148E-4,75.28542146012225,0.773506021029351
-159.006544274505,23.0122567974662,train,1.8100068878656105E-4,91.37830510611461,0.8305645083217603
-158.997551676954,22.9950889218755,train,1.7764055599030156E-4,89.49215229549974,0.8248874375414509
-158.985802648447,22.9967366987464,train,1.7750561828030152E-4,89.41139237357798,0.824655524361668
-159.064934208202,22.8817348314626,train,6.998739651414398E-5,19.28132709128096,0.4966388165677297
-159.013659424663,22.955567741269,train,1.674134055855813E-4,83.8984715583261,0.8064107844407038
-159.285580979803,22.3285295435082,train,1.5667624619374675E-4,78.2829697656703,0.7849113640046774
-158.977983479669,22.9848744926658,train,1.7714628528742057E-4,89.17447534270914,0.8240364510421411
-159.054844607611,22.7667774956771,train,1.2940196129717754E-4,59.40416157639038,0.7189421144213498
-158.977990950847,22.985162836415,train,1.7714628528742057E-4,89.17447534270914,0.8240364510421411
-159.019024151262,22.7487814241023,train,1.4671904799375184E-4,71.85784444109737,0.7628454691414672
-159.684796515057,22.4708707842734,train,1.948256859694696E-4,96.42347075126948,0.852049975527924
-159.699380640456,22.5004625288231,train,1.6385983393323654E-4,82.16791855880699,0.7995444645320601
-159.615855018917,22.4226693261719,train,1.6821661759307984E-4,84.27619342400295,0.807929894190454
-159.527834397637,22.280943793582,train,5.518982837551023E-5,12.269814634209597,0.4180149100765158
-159.636429062341,22.4827325755705,train,1.9082486376405938E-4,95.61452503400693,0.8461289009350232
-159.4161034,22.2883101,train,1.1371842018121844E-4,46.69878827384552,0.6722053760958366
-159.042733919135,22.6649704523178,train,1.707541986648093E-4,85.44970598248982,0.8126513258015999
