variable,x,y
anom,-1.3269999623298645,1.2217789480928332E-4
anom,-1.3198719625473023,1.2217789480928332E-4
anom,-1.31274396276474,1.2217789480928332E-4
anom,-1.3056159629821777,1.2217789480928332E-4
anom,-1.2984879631996156,1.2217789480928332E-4
anom,-1.2913599634170532,1.2217789480928332E-4
anom,-1.284231963634491,1.2217789480928332E-4
anom,-1.2771039638519288,1.2217789480928332E-4
anom,-1.2699759640693664,1.2217789480928332E-4
anom,-1.2628479642868042,1.2217789480928332E-4
anom,-1.2557199645042418,1.2217789480928332E-4
anom,-1.2485919647216797,1.2217789480928332E-4
anom,-1.2414639649391175,1.2217789480928332E-4
anom,-1.234335965156555,1.2217789480928332E-4
anom,-1.227207965373993,1.2217789480928332E-4
anom,-1.2200799655914307,1.2217789480928332E-4
anom,-1.2129519658088683,1.2217789480928332E-4
anom,-1.2058239660263061,1.2217789480928332E-4
anom,-1.198695966243744,1.2217789480928332E-4
anom,-1.1915679664611816,1.2217789480928332E-4
anom,-1.1844399666786194,1.2217789480928332E-4
anom,-1.1773119668960572,1.2217789480928332E-4
anom,-1.1701839671134948,1.2217789480928332E-4
anom,-1.1630559673309326,1.2217789480928332E-4
anom,-1.1559279675483705,1.2217789480928332E-4
anom,-1.148799967765808,1.2217789480928332E-4
anom,-1.1416719679832459,1.2217789480928332E-4
anom,-1.1345439682006835,1.2217789480928332E-4
anom,-1.1274159684181213,1.2217789480928332E-4
anom,-1.1202879686355591,1.2217789480928332E-4
anom,-1.113159968852997,1.2217789480928332E-4
anom,-1.1060319690704346,1.2217789480928332E-4
anom,-1.0989039692878724,1.2217789480928332E-4
anom,-1.09177596950531,1.2217789480928332E-4
anom,-1.0846479697227478,1.2217789480928332E-4
anom,-1.0775199699401856,1.2217789480928332E-4
anom,-1.0703919701576232,1.2217789480928332E-4
anom,-1.063263970375061,1.2217789480928332E-4
anom,-1.0561359705924986,1.2217789480928332E-4
anom,-1.0490079708099365,1.2217789480928332E-4
anom,-1.0418799710273743,1.2217789480928332E-4
anom,-1.034751971244812,1.2217789480928332E-4
anom,-1.0276239714622497,1.2203872029203922E-4
anom,-1.0204959716796875,1.2162214989075437E-4
anom,-1.0133679718971251,1.2120701285311952E-4
anom,-1.006239972114563,1.2079328007530421E-4
anom,-0.9991119723320008,1.2038096610922366E-4
anom,-0.9919839725494385,1.1997005640296265E-4
anom,-0.9848559727668762,1.1956055095652118E-4
anom,-0.977727972984314,1.1915244249394163E-4
anom,-0.9705999732017517,1.1874573101522401E-4
anom,-0.9634719734191894,1.183404092444107E-4
anom,-0.9563439736366273,1.1793646262958646E-4
anom,-0.9492159738540649,1.1753389844670892E-4
anom,-0.9420879740715027,1.1713270941982046E-4
anom,-0.9349599742889405,1.1673289554892108E-4
anom,-0.9278319745063781,1.1633443500613794E-4
anom,-0.9207039747238159,1.1593734234338626E-4
anom,-0.9135759749412536,1.1554160300875083E-4
anom,-0.9064479751586914,1.1514721700223163E-4
anom,-0.8993199753761292,1.1475416977191344E-4
anom,-0.8921919755935669,1.1436246859375387E-4
anom,-0.8850639758110046,1.1397210619179532E-4
anom,-0.8779359760284424,1.1358308256603777E-4
anom,-0.8708079762458801,1.131953758886084E-4
anom,-0.8636799764633178,1.128089934354648E-4
anom,-0.8565519766807557,1.1242393520660698E-4
anom,-0.8494239768981934,1.1204018665011972E-4
anom,-0.8422959771156311,1.1165775504196063E-4
anom,-0.8351679773330689,1.1127661855425686E-4
anom,-0.8280399775505065,1.1089679173892364E-4
anom,-0.8209119777679443,1.1051825276808813E-4
anom,-0.813783977985382,1.1014101619366556E-4
anom,-0.8066559782028199,1.0976506018778309E-4
anom,-0.7995279784202576,1.0939039202639833E-4
anom,-0.7923999786376953,1.0901699715759605E-4
anom,-0.785271978855133,1.0864487558137625E-4
anom,-0.7781439790725708,1.0827403457369655E-4
anom,-0.7710159792900085,1.079044523066841E-4
anom,-0.7638879795074462,1.0753612878033891E-4
anom,-0.7567599797248841,1.0716906399466097E-4
anom,-0.7496319799423218,1.0680325794965029E-4
anom,-0.7425039801597595,1.0643869609339163E-4
anom,-0.7353759803771973,1.0607537842588499E-4
anom,-0.728247980594635,1.0571330494713038E-4
anom,-0.7211199808120727,1.0535246110521257E-4
anom,-0.7139919810295104,1.0499285417608917E-4
anom,-0.7068639812469483,1.0463446960784495E-4
anom,-0.699735981464386,1.0427731467643753E-4
anom,-0.6926079816818237,1.0392137482995167E-4
anom,-0.6854799818992615,1.0356665006838739E-4
anom,-0.6783519821166992,1.0321313311578706E-4
anom,-0.6712239823341369,1.028608312481083E-4
anom,-0.6640959825515748,1.0250972263747826E-4
anom,-0.6569679827690125,1.0215982183581218E-4
anom,-0.6498399829864502,1.0181110701523721E-4
anom,-0.6427119832038879,1.0146358545171097E-4
anom,-0.6355839834213257,1.0111724986927584E-4
anom,-0.6284559836387634,1.0077210026793182E-4
anom,-0.6213279838562011,1.0042812209576368E-4
anom,-0.614199984073639,1.0008532262872905E-4
anom,-0.6070719842910767,9.974369459087029E-5
anom,-0.5999439845085144,9.94032307062298E-5
anom,-0.5928159847259521,9.906393097480759E-5
anom,-0.5856879849433899,9.872578812064603E-5
anom,-0.5785599851608276,9.838879486778751E-5
anom,-0.5714319853782653,9.805295849218965E-5
anom,-0.5643039855957032,9.771826444193721E-5
anom,-0.5571759858131409,9.73847127170302E-5
anom,-0.5500479860305786,9.705230331746861E-5
anom,-0.5429199862480164,9.672102169133723E-5
anom,-0.5357919864654541,9.639087511459365E-5
anom,-0.5286639866828918,9.606185631128028E-5
anom,-0.5215359869003295,9.573395800543949E-5
anom,-0.5144079871177674,9.540718019707128E-5
anom,-0.5072799873352051,9.508152288617566E-5
anom,-0.5001519875526428,9.47569715208374E-5
anom,-0.4930239877700806,9.443352610105649E-5
anom,-0.4858959879875183,9.411118662683293E-5
anom,-0.47876798820495603,9.378995309816673E-5
anom,-0.47163998842239385,9.346981096314266E-5
anom,-0.46451198863983156,9.315076022176072E-5
anom,-0.4573839888572693,9.28328008740209E-5
anom,-0.450255989074707,9.25159256439656E-5
anom,-0.4431279892921448,9.220013453159481E-5
anom,-0.4359999895095825,9.188542026095092E-5
anom,-0.42887198972702023,9.157177555607632E-5
anom,-0.42174398994445805,9.125920769292861E-5
anom,-0.41461599016189576,9.094770211959258E-5
anom,-0.4074879903793335,9.063726611202583E-5
anom,-0.4003599905967712,9.032788511831313E-5
anom,-0.393231990814209,9.00195591384545E-5
anom,-0.3861039910316467,8.971228817244992E-5
anom,-0.37897599124908443,8.940606494434178E-5
anom,-0.37184799146652225,8.910088945413008E-5
anom,-0.36471999168395997,8.87967471498996E-5
anom,-0.3575919919013977,8.849365258356556E-5
anom,-0.3504639921188355,8.819159120321274E-5
anom,-0.3433359923362732,8.789055573288351E-5
anom,-0.3362079925537109,8.75905534485355E-5
anom,-0.32907999277114863,8.729156979825348E-5
anom,-0.32195199298858634,8.712089766049758E-5
anom,-0.31482399320602417,8.712089766049758E-5
anom,-0.307695993423462,8.712089766049758E-5
anom,-0.3005679936408996,8.712089766049758E-5
anom,-0.2934399938583374,8.712089766049758E-5
anom,-0.28631199407577523,8.712089766049758E-5
anom,-0.27918399429321283,8.712089766049758E-5
anom,-0.27205599451065066,8.712089766049758E-5
anom,-0.2649279947280885,8.712089766049758E-5
anom,-0.2577999949455261,8.712089766049758E-5
anom,-0.2506719951629639,8.712089766049758E-5
anom,-0.2435439953804015,8.712089766049758E-5
anom,-0.23641599559783932,8.712089766049758E-5
anom,-0.22928799581527715,8.712089766049758E-5
anom,-0.22215999603271475,8.712089766049758E-5
anom,-0.21503199625015257,8.712089766049758E-5
anom,-0.2079039964675904,8.712089766049758E-5
anom,-0.200775996685028,8.712089766049758E-5
anom,-0.1936479969024658,8.712089766049758E-5
anom,-0.18651999711990364,8.712089766049758E-5
anom,-0.17939199733734124,8.712089766049758E-5
anom,-0.17226399755477906,8.712089766049758E-5
anom,-0.16513599777221688,8.712089766049758E-5
anom,-0.15800799798965448,8.712089766049758E-5
anom,-0.1508799982070923,8.712089766049758E-5
anom,-0.14375199842453013,8.712089766049758E-5
anom,-0.13662399864196773,8.712089766049758E-5
anom,-0.12949599885940555,8.712089766049758E-5
anom,-0.12236799907684337,8.712089766049758E-5
anom,-0.11523999929428097,8.712089766049758E-5
anom,-0.10811199951171879,8.712089766049758E-5
anom,-0.10098399972915639,8.712089766049758E-5
anom,-0.09385599994659422,8.712089766049758E-5
anom,-0.08672800016403204,8.712089766049758E-5
anom,-0.07960000038146964,8.712089766049758E-5
anom,-0.07247200059890746,8.712089766049758E-5
