variable,x,y
Ert,-0.09309889322580578,7.773729748805636E-7
Ert,-0.09071799320160712,7.773729748805636E-7
Ert,-0.08833709317740847,7.773729748805636E-7
Ert,-0.08595619315320982,7.773729748805636E-7
Ert,-0.08357529312901116,7.773729748805636E-7
Ert,-0.0811943931048125,7.773729748805636E-7
Ert,-0.07881349308061385,7.773729748805636E-7
Ert,-0.0764325930564152,7.773729748805636E-7
Ert,-0.07405169303221654,7.773729748805636E-7
Ert,-0.07167079300801787,7.773729748805636E-7
Ert,-0.06928989298381923,7.773729748805636E-7
Ert,-0.06690899295962058,7.773729748805636E-7
Ert,-0.06452809293542192,7.773729748805636E-7
Ert,-0.06214719291122326,7.773729748805636E-7
Ert,-0.05976629288702461,7.773729748805636E-7
Ert,-0.05738539286282595,7.773729748805636E-7
Ert,-0.055004492838627295,7.773729748805636E-7
Ert,-0.052623592814428646,7.773729748805636E-7
Ert,-0.050242692790229984,7.773729748805636E-7
Ert,-0.047861792766031336,7.773729748805636E-7
Ert,-0.045480892741832674,7.773729748805636E-7
Ert,-0.04309999271763402,7.773729748805636E-7
Ert,-0.04071909269343537,7.773729748805636E-7
Ert,-0.03833819266923671,7.773729748805636E-7
Ert,-0.03595729264503806,7.773729748805636E-7
Ert,-0.033576392620839404,7.773729748805636E-7
Ert,-0.031195492596640742,7.773729748805636E-7
Ert,-0.028814592572442094,7.773729748805636E-7
Ert,-0.026433692548243445,7.773729748805636E-7
Ert,-0.024052792524044783,7.773729748805636E-7
Ert,-0.02167189249984612,7.773729748805636E-7
Ert,-0.019290992475647473,7.773729748805636E-7
Ert,-0.01691009245144881,7.773729748805636E-7
Ert,-0.014529192427250162,7.773729748805636E-7
Ert,-0.012148292403051514,7.773729748805636E-7
Ert,-0.009767392378852838,7.773729748805636E-7
Ert,-0.007386492354654189,7.773729748805636E-7
Ert,-0.005005592330455541,7.773729748805636E-7
Ert,-0.0026246923062568928,7.773729748805636E-7
Ert,-2.4379228205823056E-4,7.773729748805636E-7
Ert,0.0021371077421404316,7.773729748805636E-7
