Longitude,Latitude,RFBO raw values
-159.15926010477284,22.6726741202476,1.1752575E-4
-161.5151513230825,21.368026644568186,1.5299047E-5
-158.28441371211383,20.637275656561304,1.3229933E-5
-159.15198433602933,24.17226071578118,5.113696E-5
-157.29574547655693,22.525120422267925,7.1994116E-5
-159.40715944772333,20.943181944927552,2.5674955E-5
-158.8870005886597,20.52284577904506,1.8851248E-5
-160.24802623272254,22.032209826026,9.344119E-6
-158.9989136096693,21.466505072444704,4.856582E-5
-161.0253228096481,22.182928937346414,1.5787176E-5
-158.1670564296266,23.165715836312625,7.3450254E-5
-157.8760834578368,20.580319936678478,1.970296E-5
-161.4565455095917,21.98892505580949,1.9774241E-5
-160.37780755519177,20.33780975687329,2.0197256E-5
-160.43918345927014,23.597039113417985,6.364964E-5
-157.49843352501307,21.276496910188385,7.193101E-6
-160.34511710388315,20.688650062952515,2.2567307E-5
-159.54615643004735,24.016050069066186,8.864124E-5
-157.50376003524272,21.064778199348503,4.8640727E-6
-160.36367598064135,23.076567955644105,6.122117E-5
-159.91125911067803,22.487617138989528,1.5803202E-4
-160.33884546567563,20.89134318060008,2.7798891E-5
-157.1998740251481,22.914437602215035,3.798286E-5
-160.31983250362876,23.393486482144716,6.8213994E-5
-157.45357080503476,21.16652205244651,5.2915166E-6
-160.9233074839773,22.536602994061425,1.5522886E-5
-159.9188248349778,20.95441841014654,2.3207916E-5
-157.51638547773584,22.097131169644445,5.2793213E-5
-157.73787606949085,21.25081396452282,3.3480717E-6
-158.74743939031973,22.904373677012053,1.3653321E-4
-157.31096997849144,22.41864426375176,1.18897E-4
-158.11461450349103,22.868594529384154,1.0349619E-4
-161.0640439379419,23.66249995578653,2.605802E-5
-157.55283591453434,22.99386606887976,5.062515E-5
-160.7294124349495,23.390208940930115,1.2278571E-4
-158.71689853759193,23.642989551803865,1.1184185E-4
-158.77573406158032,22.4231233764433,1.2484707E-4
-158.13689307673732,23.851544874827834,4.636432E-5
-161.0573253417686,23.648694457342607,2.8787483E-5
-161.55770963406056,22.38411090200517,2.1733047E-5
-159.7605111389334,23.993633645250593,7.273239E-5
-159.28901747192165,22.95913123960136,2.789565E-4
-158.79360508848887,20.920561671359124,1.338579E-5
-159.26369292488434,20.346092044026506,1.02519E-5
-158.81134390819838,24.254311353849683,3.131858E-5
-157.46595679385794,21.725622187414388,1.2195338E-5
-159.59228923382622,20.68503691945087,1.5161063E-5
-159.08303281014483,20.195275727684695,1.09687935E-5
-159.91083768380517,22.31328634568693,1.13341994E-4
-158.57666235056874,22.403859071603975,5.839782E-4
-157.3813548478231,23.410209525105802,4.3617183E-5
-160.0209230324132,23.239350847607945,1.963616E-4
-159.95001876207957,22.933886263784718,8.2232546E-5
-157.11108836180577,22.53301418870558,5.365066E-5
-160.94611324314553,21.020069044616054,2.0756424E-5
-160.20051414153818,23.092367500476136,1.0802081E-4
-160.4098668028195,20.595096023518902,1.5198993E-5
-158.25154195638294,23.555112799432102,4.567616E-5
-158.30093017525218,20.791580434098716,1.6561617E-5
-159.87186877227902,20.864388172433433,3.318442E-5
-159.6852676754473,21.86491889394608,7.05888E-5
