Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.68751E-7,0.000016875,0.001314638,1,0,0
1.83935E-7,0.000035269,0.001432841,0.999920521,0,0
1.86751E-7,0.000053944,0.001454762,0.999841043,0,0
2.76652E-7,0.000105751,0.00215432,0.999682086,0,0
4.65786E-7,0.000261828,0.003624454,0.999364171,0,0
6.29725E-7,0.000526155,0.004897002,0.998966778,0,0
8.36147E-7,0.001019382,0.006497,0.998410428,0,0
1.14811E-6,0.002523103,0.008910186,0.997218248,0,0
1.3966E-6,0.005037087,0.010828199,0.995628676,0,0
1.72434E-6,0.010054159,0.01335214,0.99308536,0,0
2.38358E-6,0.025146223,0.018409672,0.987362899,0,0
2.97681E-6,0.050028723,0.022938577,0.980050866,0,0
3.77472E-6,0.100295515,0.028997163,0.968367509,0,0
4.87057E-6,0.20025241,0.037256862,0.950166905,0,0
5.66431E-6,0.300068572,0.043195523,0.935065967,0,0
6.33365E-6,0.400295985,0.048174972,0.921793038,0,0
6.95057E-6,0.500199596,0.052741524,0.909791766,0.0007249,0
7.36665E-6,0.600250861,0.055809,0.898664759,0.00108735,0
7.8946E-6,0.700131387,0.059687016,0.88825306,0.001449801,0
8.12746E-6,0.750579399,0.061392354,0.883245907,0.002174701,0
8.36709E-6,0.800114844,0.063144095,0.87847719,0.002174701,0
8.8065E-6,0.900590662,0.066347709,0.869178191,0.003262051,0
9.13901E-6,1.000298713,0.06876468,0.860356064,0.003986952,0
9.6057E-6,1.100492516,0.072146437,0.851851852,0.004349402,0
1.00309E-5,1.200810503,0.075217086,0.843745033,0.005436752,0
1.04005E-5,1.300043527,0.077877478,0.836035606,0.005436752,0
1.07957E-5,1.400729305,0.080714262,0.828485137,0.005436752,0
1.1174E-5,1.500617932,0.083420815,0.821252583,0.006524103,0
1.20882E-5,1.750598761,0.089930038,0.80416468,0.007973904,0
1.31042E-5,2.000479464,0.097109139,0.788427913,0.010511055,0
1.40612E-5,2.250459773,0.103820046,0.773803847,0.012323306,0.003267974
1.49905E-5,2.500070246,0.110289049,0.760133524,0.013048206,0.003267974
1.59495E-5,2.750641205,0.116915578,0.747257988,0.013773106,0.003267974
1.67947E-5,3.000907457,0.1227152,0.735097759,0.014498007,0.003267974
1.75911E-5,3.250190028,0.128144712,0.723573359,0.015585357,0.003267974
1.85348E-5,3.500358639,0.134534826,0.712605309,0.017760058,0.003267974
1.93604E-5,3.75048814,0.140087307,0.702114131,0.020659659,0.009803922
2.01538E-5,4.001466596,0.145388996,0.692020347,0.02247191,0.009803922
2.11027E-5,4.251065342,0.151687495,0.682403433,0.023921711,0.009803922
2.18838E-5,4.500148797,0.156837245,0.673183914,0.024284161,0.013071895
2.26797E-5,4.750046955,0.162052294,0.664282308,0.026458862,0.013071895
2.34119E-5,5.00107325,0.166822106,0.655619138,0.029358463,0.016339869
2.44229E-5,5.251898601,0.173362528,0.647273883,0.032258065,0.016339869
2.53581E-5,5.500904988,0.179367149,0.639326021,0.033345415,0.016339869
2.61285E-5,5.750699073,0.184280578,0.631616595,0.034070315,0.016339869
2.69923E-5,6.0003372,0.189755044,0.624145605,0.034432765,0.019607843
2.79102E-5,6.250246778,0.195532227,0.61691305,0.036245016,0.019607843
2.88309E-5,6.502514754,0.201285691,0.609839453,0.038419717,0.029411765
2.97563E-5,6.751399191,0.207026349,0.60308377,0.040594418,0.032679739
3.07107E-5,7.002819704,0.212904431,0.596487045,0.042044219,0.039215686
3.16311E-5,7.251913443,0.218531417,0.590128755,0.042769119,0.039215686
3.23066E-5,7.501454278,0.222635988,0.583929423,0.045668721,0.039215686
3.31266E-5,7.750297356,0.227589145,0.577889048,0.048568322,0.04248366
3.39792E-5,8.001838685,0.232706039,0.571928151,0.050380573,0.045751634
3.483E-5,8.252819358,0.237778463,0.566126212,0.054005074,0.045751634
3.56482E-5,8.502996042,0.242624287,0.56048323,0.057629576,0.045751634
3.64559E-5,8.751929871,0.247378288,0.554999205,0.060166727,0.045751634
3.74007E-5,9.002998852,0.252901129,0.549594659,0.062703878,0.049019608
3.85043E-5,9.253447223,0.25930072,0.54434907,0.064878579,0.049019608
3.94127E-5,9.502900381,0.264527817,0.539262438,0.06741573,0.052287582
4.0213E-5,9.753595642,0.269101626,0.534255285,0.069227981,0.052287582
4.10168E-5,10.001494519,0.273667028,0.529407089,0.070677782,0.052287582
4.18663E-5,10.250164627,0.278461129,0.524638372,0.073214933,0.052287582
4.27937E-5,10.500139221,0.283658774,0.519949134,0.075027184,0.058823529
4.36853E-5,10.750819367,0.288620373,0.515339374,0.076839435,0.062091503
4.44827E-5,11.002366297,0.293028946,0.510809092,0.080463936,0.062091503
4.54958E-5,11.254404019,0.298590388,0.50635829,0.083363538,0.065359477
4.61621E-5,11.501926128,0.302224017,0.502066444,0.085175788,0.071895425
4.70319E-5,11.753749298,0.306939164,0.497774599,0.086625589,0.075163399
4.78322E-5,12.000349815,0.311249931,0.49364171,0.08916274,0.078431373
4.86573E-5,12.251188809,0.315665574,0.489508822,0.092424792,0.078431373
4.95965E-5,12.501793258,0.320657559,0.485455412,0.094961943,0.081699346
5.03313E-5,12.751804811,0.324538162,0.481481481,0.097499094,0.081699346
5.10991E-5,13.000434738,0.32856884,0.477587029,0.100761145,0.088235294
5.21937E-5,13.253503478,0.334273741,0.473692577,0.104023197,0.091503268
5.32022E-5,13.500992206,0.339486829,0.469957082,0.105472997,0.091503268
5.38803E-5,13.752416378,0.342969335,0.466221586,0.106922798,0.094771242
5.46216E-5,14.001989873,0.346755151,0.46256557,0.109097499,0.098039216
5.5409E-5,14.255033452,0.350752524,0.458909553,0.1105473,0.098039216
5.63488E-5,14.501115759,0.355492053,0.455412494,0.113809351,0.10130719
5.72391E-5,14.751066205,0.359949273,0.451915435,0.115621602,0.10130719
5.81673E-5,15.005119129,0.364563969,0.448418375,0.118883653,0.104575163
5.91454E-5,15.251513111,0.369390801,0.445080273,0.120333454,0.114379085
5.98371E-5,15.50128901,0.372781651,0.441742171,0.122145705,0.117647059
6.0846E-5,15.754735807,0.377695345,0.438404069,0.125407756,0.117647059
6.1648E-5,16.006092423,0.3815741,0.435145446,0.127220007,0.124183007
6.24292E-5,16.25433452,0.385328916,0.431966301,0.130482059,0.124183007
6.32842E-5,16.505909785,0.389412156,0.428787156,0.13338166,0.124183007
6.41869E-5,16.75434402,0.393693564,0.42568749,0.136643711,0.133986928
6.5133E-5,17.006393032,0.398148844,0.422587824,0.138455962,0.133986928
6.59795E-5,17.255421408,0.402107452,0.419567636,0.142442914,0.133986928
6.68469E-5,17.501367037,0.406136364,0.416626927,0.145704966,0.133986928
6.77431E-5,17.750385891,0.410271096,0.413686218,0.146792316,0.133986928
6.85374E-5,18.002392132,0.413911366,0.410745509,0.148242117,0.133986928
6.94445E-5,18.250955672,0.41804138,0.407884279,0.150054368,0.133986928
7.06194E-5,18.503344439,0.423346738,0.405023049,0.152229069,0.137254902
7.11438E-5,18.751576022,0.425699313,0.402241297,0.15512867,0.137254902
7.20945E-5,19.002455596,0.429940087,0.399459545,0.158753171,0.140522876
7.32644E-5,19.256916951,0.435115383,0.396677794,0.161290323,0.14379085
7.41426E-5,19.50015437,0.438969296,0.394054999,0.165277274,0.14379085
7.48364E-5,19.753631701,0.441995541,0.391352726,0.168901776,0.150326797
7.56787E-5,20.002071021,0.44564725,0.388729932,0.171438927,0.153594771
7.67782E-5,20.253654685,0.450378362,0.386107137,0.173976078,0.156862745
7.77367E-5,20.501190918,0.454469945,0.383563821,0.17760058,0.163398693
7.86129E-5,20.751510664,0.458183721,0.381020505,0.179775281,0.163398693
7.92388E-5,21.00415381,0.460820566,0.37847719,0.183037332,0.163398693
7.99919E-5,21.250916894,0.463976991,0.376013352,0.184124683,0.163398693
8.07886E-5,21.500225042,0.4672956,0.373549515,0.187386734,0.166666667
8.16421E-5,21.751856107,0.470828299,0.371085678,0.189561435,0.169934641
8.26664E-5,22.006569697,0.475036647,0.368621841,0.191373686,0.173202614
8.37949E-5,22.256058206,0.479634595,0.366237482,0.194998188,0.176470588
8.4592E-5,22.500311998,0.482858316,0.363932602,0.196810439,0.179738562
8.52936E-5,22.755150295,0.48567875,0.361548244,0.20007249,0.183006536
8.62096E-5,23.003972407,0.4893384,0.359243364,0.203696992,0.183006536
8.67576E-5,23.254894046,0.491515449,0.356938484,0.207683943,0.183006536
8.75114E-5,23.507581446,0.494494282,0.354633604,0.209496194,0.18627451
8.82024E-5,23.753420202,0.497210092,0.352408202,0.212033345,0.189542484
8.89655E-5,24.001534119,0.500192161,0.350182801,0.213845596,0.192810458
8.95572E-5,24.251527044,0.502492187,0.347957399,0.215295397,0.192810458
9.03747E-5,24.503607852,0.505652892,0.345731998,0.218194998,0.196078431
9.10068E-5,24.75754892,0.508082829,0.343506597,0.219644799,0.196078431
9.23012E-5,25.005091712,0.513021638,0.341360674,0.22145705,0.199346405
9.29705E-5,25.255324114,0.51555581,0.339214751,0.2232693,0.202614379
9.39309E-5,25.507841704,0.519169265,0.337068828,0.226168902,0.202614379
9.46725E-5,25.753040052,0.52194089,0.335002384,0.227981153,0.202614379
9.52492E-5,26.009487416,0.524085021,0.332856462,0.230155854,0.202614379
9.58932E-5,26.258029911,0.526468401,0.330790017,0.231605654,0.205882353
9.65796E-5,26.508500894,0.528995489,0.328723573,0.234142805,0.205882353
9.7134E-5,26.750808549,0.531026843,0.326736608,0.238129757,0.205882353
9.79107E-5,27.004428867,0.533857577,0.324670164,0.240304458,0.212418301
9.84675E-5,27.259661864,0.535876522,0.32260372,0.242841609,0.212418301
9.91635E-5,27.506810589,0.538387757,0.320616754,0.247553461,0.215686275
9.97844E-5,27.75565932,0.540616938,0.318629789,0.250815513,0.215686275
1.00574E-4,28.006079345,0.543434808,0.316642823,0.253715114,0.215686275
1.01063E-4,28.258177566,0.545174114,0.314655858,0.255889815,0.218954248
1.01688E-4,28.501507963,0.54738204,0.312748371,0.258789416,0.218954248
1.02351E-4,28.756563352,0.549718306,0.310761405,0.263138818,0.218954248
1.03071E-4,29.003106637,0.552236881,0.308853918,0.26640087,0.222222222
1.0364E-4,29.251051334,0.554219588,0.306946431,0.269300471,0.225490196
