Longitude,Latitude,RFBO min
-157.05815497806864,22.006776736491386,7.5976295E-6
-159.8681880674924,22.312930134640197,1.2853809E-4
-159.88425158383487,23.918706181383246,4.5545145E-5
-158.01313376506388,20.929557624796104,3.2945236E-6
-158.8413748078489,21.67923326855199,4.387997E-5
-160.81482856551256,20.844480708258423,1.36674425E-5
-157.35901027889926,23.17519806220841,5.786282E-6
-160.10383385696468,20.778183134110506,3.852621E-5
-160.30843427810936,21.15464577722665,3.9694023E-5
-159.2614581462391,23.49037519257206,1.2371373E-4
-159.46268558893033,22.468790392099947,3.0904778E-4
-160.15346509260613,22.459715697977696,9.696068E-5
-161.25406542060486,21.135508467910665,5.8521427E-6
-159.68856839874942,23.383955141518253,1.5801989E-4
-160.11882779732787,21.99868412997158,1.7757234E-6
-159.8390091463056,21.106016432571508,2.5529318E-5
-160.17394285315814,20.330359415825487,5.6515814E-6
-159.75844336197503,20.987180316670486,5.4173484E-5
-160.9464942121439,21.661487440651047,2.1447078E-5
-157.32538582955436,21.199797778779228,1.4614362E-6
-160.75796938453615,23.290552894363177,8.137137E-5
-160.5123033361641,21.992321738861538,1.4554605E-5
-159.7414956393225,24.23053696001434,2.8103055E-5
-157.76565924321585,21.829874383365805,1.0364936E-5
-159.18960796060054,21.051099532942164,4.805218E-5
-160.3948961243921,20.59098484083037,1.2488885E-5
-159.39197836732342,22.53457111558302,3.2429473E-4
-160.39537708616353,22.73002951184849,1.0787698E-4
-159.26529103441212,21.11379484919199,2.3056484E-5
-160.01581377636188,23.724011516260486,9.6953896E-5
-157.987505697854,23.421719806673433,3.7613067E-5
-157.10871167640533,22.7947827517686,8.59239E-6
-160.5082149816098,24.054081058888297,3.149699E-5
-159.37418161085506,23.763233987091255,9.294557E-5
-160.00167054176612,21.942706336235577,1.2801583E-5
-159.73958695275607,23.961259470676513,9.108952E-5
-158.70959074566235,22.103734067411036,5.181743E-5
-159.24655133412745,21.728208898332934,8.684638E-5
-159.95471328241968,21.200649465258937,5.544368E-5
-158.61505145722688,21.38458178128776,1.0740798E-5
-158.5881660980444,23.419073127268526,8.3374616E-5
-159.01239787835848,21.63186065695427,3.3889864E-5
-160.62458956138266,21.742145580295706,8.547726E-6
-159.2608658973538,24.076963784422098,1.16721065E-4
-157.96994033837362,22.584792904927003,9.92363E-5
-160.41931389433145,23.874105565269183,4.649479E-5
-157.34690045622517,21.575765124810495,6.489485E-6
-158.14221972117048,24.085341394387317,1.21886815E-5
-161.20880962759304,22.887103492872548,1.4636805E-5
-157.31137925994975,22.28218022290492,3.206679E-5
