X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-158.649585426676,22.4661060583403,train,3.649879166810877E-4,96.82536577698335,0.9414009910174906
-158.696408213333,22.5197762999999,train,2.2960589286286323E-4,76.79222931940174,0.8321556237814584
-158.850944361572,22.4002796318888,train,3.1257923334485413E-4,92.01176214216413,0.9119338241493347
-158.724677563921,22.4911872360775,train,3.539042970549098E-4,96.14836323539552,0.9361286855287263
-159.07292792312,22.1798372851436,train,3.131501269451587E-4,92.10800402760677,0.9123237550556654
-158.976227746816,22.2062485686623,train,2.9126538395750394E-4,89.24136182640513,0.8960655628519772
-159.127599450225,22.2226338964456,train,4.012614932973279E-4,98.06379740669851,0.9557982392755245
-159.22947429356,22.2367705854209,train,3.435107694160801E-4,95.49515004778647,0.930754452197315
-159.215221448271,22.5139898862906,train,3.6437066949475703E-4,96.76098848883244,0.941119166849886
-159.400950763424,22.3260731579087,train,5.064734161843242E-4,100.0,0.9804894321006897
-159.135560751668,22.6904192783355,train,2.1743822517480022E-4,73.01477578258627,0.8155061653842871
-159.155743855734,22.7063006049211,train,2.2519628053572807E-4,75.25196124692657,0.8263029012282627
-159.619611,22.5843759,train,2.902669513159022E-4,89.07114312362684,0.8952558124920408
-159.630767268677,22.5859138338469,train,2.878019556662435E-4,88.76808335952943,0.8932295302810659
-159.163811704516,22.6769737503426,train,2.40464350257948E-4,79.24136334578411,0.8457407184956001
-159.649945469871,22.5682461357138,train,2.78110360740283E-4,87.17185591242627,0.884875541124756
-159.556666,22.3417613,train,2.209982750247481E-4,74.16294961171042,0.8205415129614007
-159.619424973406,22.7075053977874,train,2.4920389337169913E-4,81.51359630227748,0.8558718708949464
-159.290131850548,22.3521597464929,train,4.7066991079737784E-4,99.51110089412391,0.9742288518518106
-159.8507732,22.6339461,train,2.435668358506802E-4,80.12380649415518,0.8494162620579302
-159.2936171,22.3417267,train,4.938239845263488E-4,99.85226165078475,0.9784736057038071
-158.9725484,22.3855299,train,3.276020280294403E-4,93.58063391932066,0.9216397403886357
-158.926214607597,22.4609470453672,train,2.745867559562564E-4,86.5025806798918,0.8816788375356726
-158.791887381933,22.5086412135669,train,1.913238561435594E-4,64.27198216831049,0.773984842661304
-158.470975566938,22.6291522892542,train,1.7570973509959187E-4,58.448766351566235,0.7448197784454524
-158.412330134747,22.5860000127104,train,1.5308886129268185E-4,49.44569471975116,0.6957647481105151
-158.423221994104,22.5742804810973,train,1.5405681467537048E-4,49.833801600983854,0.698045183660608
-158.412158955834,22.5893760224988,train,1.5267771333261492E-4,49.26669451410496,0.694790906303008
-158.427816545836,22.5668302274985,train,1.5822213726587376E-4,51.72912121475506,0.7076649739889398
-159.271832495532,22.7781889063902,train,2.239274862058713E-4,74.99749961747538,0.8245813747310345
-159.210842286689,22.8309240584181,train,2.242993591735815E-4,75.07271713225632,0.8250876997370946
-159.461544514425,22.2639097655084,train,2.896678291760681E-4,88.981658033124,0.8947668860484171
-159.4898346,22.3703399,train,3.0205404064995227E-4,90.79042029023698,0.9044260339501583
-159.006544274505,23.0122567974662,train,2.607378535415872E-4,83.8837376885424,0.8682310979481642
-158.997551676954,22.9950889218755,train,2.5821217996171205E-4,83.41737308355347,0.8656186554579949
-159.064934208202,22.8817348314626,train,1.883292428301818E-4,63.08156647971415,0.7686621762345107
