Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.3812E-7,0.000013812,0.001068362,1,0,0
1.52614E-7,0.000029073,0.001180408,0.999920521,0,0
2.66691E-7,0.000072707,0.002061834,0.999761564,0,0
2.9692E-7,0.0001024,0.00229527,0.999682086,0,0
4.99701E-7,0.000296886,0.003859792,0.999284692,0,0
5.55942E-7,0.000508111,0.004293275,0.998966778,0,0
7.94387E-7,0.001049197,0.006129019,0.998330949,0,0
1.10335E-6,0.002566025,0.008502656,0.997059291,0,0
1.33367E-6,0.005021321,0.010268359,0.995469719,0,0
1.65564E-6,0.01001559,0.012731497,0.992846924,0,0
2.28627E-6,0.025136687,0.017538151,0.986806549,0,0
2.87116E-6,0.050129068,0.02197528,0.979176601,0,0
3.65306E-6,0.10023592,0.027875645,0.967095851,0,0
4.74017E-6,0.200118693,0.0360201,0.948259418,0,0
5.54905E-6,0.300549087,0.042035842,0.932840566,0.00108735,0.003267974
6.14745E-6,0.400003107,0.046462005,0.9193292,0.00108735,0.003267974
6.6995E-6,0.50036838,0.050527198,0.906930536,0.001812251,0.006535948
7.19597E-6,0.600457836,0.054168289,0.895485614,0.002537151,0.006535948
7.68541E-6,0.700754203,0.057744199,0.884756001,0.002537151,0.006535948
7.91813E-6,0.750669944,0.059439736,0.879669369,0.002537151,0.006535948
8.15639E-6,0.800499759,0.061172479,0.874741694,0.002537151,0.006535948
8.57197E-6,0.900336048,0.064187101,0.865283739,0.003262051,0.006535948
8.99204E-6,1.000357118,0.067224492,0.856223176,0.003986952,0.006535948
9.42633E-6,1.100567391,0.070354295,0.847560006,0.004711852,0.006535948
9.91871E-6,1.200317198,0.073890088,0.839373708,0.005799203,0.006535948
1.02826E-5,1.300452457,0.076494825,0.831505325,0.006524103,0.009803922
1.06506E-5,1.400845997,0.079120677,0.823875378,0.007611453,0.009803922
1.10097E-5,1.50050937,0.081676818,0.816563344,0.007973904,0.009803922
1.20877E-5,1.750181822,0.089305815,0.799316484,0.009786154,0.009803922
1.3169E-5,2.000063815,0.096895368,0.783579717,0.011235955,0.009803922
1.40476E-5,2.250369322,0.103015074,0.768955651,0.011235955,0.009803922
1.50423E-5,2.500113382,0.109894089,0.755285328,0.011960855,0.009803922
1.59628E-5,2.750958413,0.116212499,0.742409792,0.013048206,0.013071895
1.68107E-5,3.000285022,0.121993095,0.730329041,0.013773106,0.016339869
1.76861E-5,3.251558917,0.127920861,0.718725163,0.014498007,0.016339869
1.85441E-5,3.501781554,0.133692571,0.707757113,0.015585357,0.016339869
1.93088E-5,3.751763502,0.138804463,0.697265935,0.017760058,0.016339869
2.01483E-5,4.000319038,0.144381515,0.687251629,0.019934759,0.016339869
2.10709E-5,4.252072763,0.150468828,0.677555238,0.02174701,0.016339869
2.18983E-5,4.501184437,0.155891325,0.668335718,0.023921711,0.016339869
2.27102E-5,4.750891556,0.161178855,0.659434112,0.025371511,0.016339869
2.36531E-5,5.001353315,0.167277368,0.650850421,0.027908663,0.019607843
2.44871E-5,5.251511895,0.172634995,0.642584645,0.031895614,0.019607843
2.52425E-5,5.500198016,0.177457804,0.634636783,0.032982965,0.019607843
2.62875E-5,5.750427951,0.184083373,0.626927357,0.033345415,0.019607843
2.71871E-5,6.00176056,0.189744082,0.619456366,0.035157666,0.019607843
2.81901E-5,6.251087576,0.196009011,0.61230329,0.036969917,0.026143791
2.89906E-5,6.500196441,0.200974262,0.60538865,0.039869518,0.026143791
2.98918E-5,6.750397861,0.206528228,0.598632968,0.043131569,0.032679739
3.08226E-5,7.002559804,0.212223275,0.592036242,0.04385647,0.032679739
3.17513E-5,7.252721543,0.217865167,0.585677953,0.04530627,0.035947712
3.25377E-5,7.500078282,0.222610723,0.579558099,0.048568322,0.035947712
3.33192E-5,7.750184095,0.227298527,0.573517724,0.050743023,0.035947712
3.40708E-5,8.003136207,0.231779779,0.567556827,0.054367524,0.035947712
3.50338E-5,8.251690074,0.237484121,0.561834367,0.057267126,0.035947712
