Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.13287E-7,0.000011329,0.000873407,1,0,0
1.26576E-7,0.00003662,0.00097581,0.99984103,0,0
1.66922E-7,0.000053313,0.001286648,0.999761545,0,0
2.70349E-7,0.000124408,0.002083048,0.99952309,0,0
3.56185E-7,0.000257629,0.002743503,0.999205151,0,0
5.1588E-7,0.000533669,0.003971109,0.998728241,0,0
7.44517E-7,0.001044026,0.005726049,0.998092361,0,0
9.93949E-7,0.002557017,0.007637079,0.996741118,0,0
1.23434E-6,0.005089712,0.009475348,0.994912964,0,0
1.6318E-6,0.010160415,0.012507288,0.992051506,0,0
2.20953E-6,0.025078852,0.016897804,0.985851681,0,0
2.78909E-6,0.050202538,0.02128269,0.977823702,0,0
3.61207E-6,0.100293525,0.027475608,0.965424052,0,0
4.65652E-6,0.200192236,0.035278688,0.946268182,0,0
5.43091E-6,0.30002115,0.041023691,0.93045068,0,0
6.11183E-6,0.400485105,0.046047025,0.916540816,0.000362582,0
6.63396E-6,0.500350854,0.049881104,0.90406168,0.001087745,0
7.15179E-6,0.600284972,0.053668327,0.892536364,0.001087745,0
7.73692E-6,0.700044655,0.057929615,0.881885383,0.001450326,0
7.98368E-6,0.750367503,0.059720949,0.876798347,0.001812908,0
8.18461E-6,0.800485747,0.061177096,0.871870281,0.002175489,0
8.63393E-6,0.900621692,0.06442502,0.862411573,0.003988397,0
9.0727E-6,1.000461443,0.067585908,0.853429775,0.003988397,0.003257329
9.47509E-6,1.100630913,0.070475305,0.844845402,0.004350979,0.003257329
9.88277E-6,1.200429866,0.073393604,0.836658453,0.004350979,0.003257329
1.03055E-5,1.300449115,0.07640997,0.828789444,0.005438724,0.003257329
1.06693E-5,1.400053524,0.078998108,0.821238375,0.005801305,0.003257329
1.10788E-5,1.500968268,0.081902553,0.813846276,0.006163887,0.006514658
1.20929E-5,1.751018254,0.089055447,0.79667753,0.008339376,0.006514658
1.30898E-5,2.000032776,0.096033221,0.780939512,0.010152284,0.009771987
1.41058E-5,2.250501351,0.103089166,0.766314283,0.011965192,0.009771987
1.49963E-5,2.501004898,0.109228604,0.752642874,0.013052937,0.009771987
1.59372E-5,2.750676421,0.115669509,0.739845799,0.014140682,0.009771987
1.69071E-5,3.000308262,0.122260547,0.727764089,0.014865845,0.009771987
1.77958E-5,3.25165016,0.128256389,0.716238773,0.018491661,0.009771987
1.86999E-5,3.500099136,0.134314527,0.705428821,0.019579405,0.016286645
1.94692E-5,3.750015644,0.139435655,0.695016294,0.022117476,0.016286645
2.04203E-5,4.001370105,0.145725842,0.685001192,0.023205221,0.019543974
2.11914E-5,4.251298845,0.150791709,0.675463,0.026105874,0.022801303
2.20211E-5,4.502136534,0.156208355,0.666242747,0.026105874,0.029315961
2.28361E-5,4.751058687,0.161495903,0.657419919,0.02973169,0.029315961
2.37566E-5,5.000268179,0.167428116,0.648915031,0.031182016,0.029315961
2.47702E-5,5.250132032,0.173912351,0.640728082,0.031544598,0.03257329
2.54262E-5,5.50146603,0.178081212,0.632779588,0.033357505,0.03257329
2.64532E-5,5.750165591,0.184566271,0.625149034,0.034082669,0.03257329
2.72736E-5,6.002596132,0.189709668,0.61767745,0.035170413,0.035830619
2.81695E-5,6.252086984,0.195289831,0.610523806,0.036258158,0.045602606
2.89883E-5,6.500977331,0.200355875,0.603608616,0.038071066,0.052117264
2.99669E-5,6.751909066,0.206368743,0.596852396,0.040246555,0.052117264
3.09085E-5,7.001697383,0.212111972,0.590334632,0.042422045,0.055374593
3.17171E-5,7.252236618,0.217010293,0.583975837,0.04350979,0.055374593
