Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.93158E-7,0.000019316,0.001582583,1,0,0
2.02537E-7,0.00003957,0.001659359,0.999920439,0,0
2.70266E-7,0.000066596,0.002213641,0.999840878,0,0
3.08826E-7,0.000125127,0.00252907,0.999681757,0,0
4.83472E-7,0.000257671,0.003956472,0.999443074,0,0
6.57093E-7,0.000541448,0.005373464,0.99904527,0,0
7.47631E-7,0.001034468,0.006111582,0.998488344,0,0
1.21415E-6,0.002502328,0.009906286,0.997294932,0,0
1.60712E-6,0.005126694,0.013091461,0.995862837,0,0
2.03734E-6,0.01011684,0.016566813,0.993635134,0,0
2.81747E-6,0.02504984,0.022837553,0.988781924,0,0
4.04611E-6,0.050198154,0.032632508,0.982894423,0,0
5.26638E-6,0.10040254,0.042263589,0.974381415,0,0
6.93194E-6,0.200449673,0.055254532,0.961174318,0.000362582,0
7.93397E-6,0.300750092,0.062985038,0.950513167,0.001087745,0
8.50229E-6,0.40043005,0.067341391,0.940886308,0.001812908,0.003257329
8.93724E-6,0.500782481,0.070661786,0.931736813,0.002175489,0.003257329
9.38593E-6,0.600597041,0.074074646,0.923064683,0.002900653,0.003257329
9.7366E-6,0.700066785,0.076733172,0.914790357,0.003988397,0.003257329
9.94506E-6,0.750277053,0.078309992,0.910732755,0.004350979,0.003257329
1.01357E-5,0.800503842,0.079749985,0.906754714,0.004350979,0.003257329
1.04967E-5,0.900436411,0.082469293,0.899037314,0.005076142,0.003257329
1.08417E-5,1.00074482,0.085061604,0.891558597,0.005438724,0.003257329
1.12332E-5,1.101092163,0.087993636,0.884318562,0.005801305,0.003257329
1.15695E-5,1.200349213,0.090505225,0.87739677,0.006526468,0.003257329
1.19134E-5,1.300095364,0.093066416,0.8706341,0.007251632,0.003257329
1.22818E-5,1.400447275,0.095801738,0.864030551,0.007251632,0.003257329
1.25577E-5,1.501117625,0.097845497,0.857586125,0.007614213,0.003257329
1.33511E-5,1.750167822,0.103695579,0.842310446,0.009427121,0.003257329
1.43106E-5,2.000445966,0.110719697,0.827909937,0.011965192,0.003257329
1.51771E-5,2.251131987,0.117015508,0.814384597,0.011965192,0.003257329
1.60877E-5,2.501307303,0.12358332,0.801654865,0.011965192,0.003257329
1.68624E-5,2.751247017,0.129133398,0.78956162,0.012327774,0.003257329
1.76438E-5,3.001606769,0.134695353,0.7780253,0.012690355,0.003257329
1.83294E-5,3.251729832,0.139546176,0.766966346,0.012690355,0.003257329
1.90765E-5,3.500566669,0.144801341,0.756384756,0.013415518,0.003257329
1.96446E-5,3.750352037,0.148775276,0.74612141,0.014503263,0.003257329
