Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.66617E-7,0.000016662,0.001357395,1,0,0
1.69373E-7,0.000033599,0.001379832,0.999920433,0,0
2.2665E-7,0.000056264,0.001846021,0.999840866,0,0
2.59405E-7,0.000105089,0.002112528,0.999681731,0,0
4.616E-7,0.000270484,0.003756052,0.999363463,0,0
5.97244E-7,0.000537915,0.004857102,0.998965627,0,0
6.63925E-7,0.001051043,0.005397921,0.99832909,0,0
1.26329E-6,0.002611896,0.010245929,0.997056015,0,0
1.51849E-6,0.005036026,0.012302931,0.995703374,0,0
1.97192E-6,0.010053785,0.015947233,0.993395926,0,0
2.72053E-6,0.025111057,0.02193458,0.988303628,0,0
3.84762E-6,0.050230962,0.030880275,0.98209739,0,0
4.96681E-6,0.100370296,0.039682331,0.973106302,0,0
6.58059E-6,0.200616398,0.052233608,0.95918205,0.000362582,0
7.572E-6,0.300070773,0.059862916,0.948042648,0.000725163,0
8.15878E-6,0.400249926,0.064349433,0.937937619,0.001450326,0.006514658
8.6302E-6,0.500216069,0.067938405,0.928469128,0.002175489,0.006514658
9.05784E-6,0.600023079,0.07118212,0.919478039,0.002538071,0.006514658
9.45647E-6,0.700879672,0.074195698,0.91080522,0.003263234,0.009771987
9.6394E-6,0.75057768,0.075575344,0.906667728,0.003263234,0.009771987
9.82986E-6,0.800287826,0.077009569,0.902609803,0.003988397,0.009771987
1.02479E-5,0.900409422,0.08014954,0.894653087,0.004350979,0.009771987
1.06349E-5,1.000790216,0.083047477,0.88701464,0.006163887,0.009771987
1.09917E-5,1.100463393,0.085710267,0.879694462,0.006526468,0.009771987
1.12485E-5,1.200564252,0.087622388,0.872533418,0.006526468,0.009771987
1.15711E-5,1.301042489,0.090019005,0.865531509,0.006526468,0.009771987
1.19228E-5,1.400910806,0.092624489,0.8587683,0.006526468,0.013029316
1.22631E-5,1.501198827,0.095138008,0.852164227,0.007251632,0.013029316
1.31563E-5,1.750036981,0.101703241,0.836569064,0.010152284,0.016286645
1.41253E-5,2.000215517,0.108771272,0.821928708,0.010514866,0.016286645
1.50191E-5,2.25110367,0.115241656,0.808243157,0.010514866,0.016286645
1.59254E-5,2.500696316,0.121755035,0.795432845,0.010514866,0.016286645
1.68714E-5,2.750994472,0.128501942,0.783259071,0.010877447,0.016286645
1.76189E-5,3.001677249,0.133796653,0.771721833,0.011965192,0.016286645
1.8346E-5,3.251523799,0.138915712,0.760661999,0.012690355,0.019543974
1.91632E-5,3.501033739,0.144632997,0.750079567,0.014140682,0.019543974
1.98632E-5,3.751045978,0.149500347,0.739894971,0.014140682,0.019543974
2.06214E-5,4.0003241,0.154741803,0.730108211,0.014865845,0.019543974
2.12843E-5,4.251903754,0.159297004,0.720560153,0.015591008,0.019543974
2.21342E-5,4.501902921,0.16510162,0.71140993,0.01595359,0.022801303
2.29575E-5,4.750257256,0.170686823,0.702657543,0.01595359,0.026058632
2.37517E-5,5.000018415,0.176039233,0.694143857,0.01595359,0.026058632
2.46023E-5,5.251199112,0.181732586,0.685868873,0.016316171,0.029315961
2.54917E-5,5.501505815,0.187644349,0.677912158,0.019216824,0.029315961
2.63024E-5,5.752415155,0.192995769,0.670194144,0.020304569,0.029315961
2.7085E-5,6.000877866,0.19812777,0.662794398,0.021754895,0.035830619
2.77589E-5,6.250529389,0.202521079,0.655553787,0.022117476,0.035830619
2.85754E-5,6.501352542,0.207811781,0.648472311,0.02284264,0.039087948
2.94197E-5,6.75095753,0.213246019,0.641629535,0.025380711,0.039087948
3.02778E-5,7.00194874,0.218730747,0.634945894,0.025380711,0.039087948
3.08961E-5,7.255708544,0.22265858,0.62834182,0.0275562,0.045602606
3.15993E-5,7.502292871,0.22710228,0.622056015,0.028281363,0.045602606
3.2429E-5,7.751940636,0.232312321,0.615849777,0.031182016,0.045602606
3.30534E-5,8.000725924,0.236209946,0.609802673,0.034082669,0.045602606
3.36694E-5,8.250905163,0.240036051,0.603835137,0.036983321,0.048859935
3.44459E-5,8.503305672,0.244831816,0.597947167,0.039158811,0.048859935
3.52291E-5,8.750826621,0.249638371,0.592297899,0.039883974,0.052117264
3.59365E-5,9.003323689,0.253952896,0.586648631,0.042422045,0.055374593
3.65808E-5,9.250054387,0.257861172,0.581238065,0.044960116,0.058631922
3.73337E-5,9.501823681,0.262402756,0.575827498,0.046410442,0.058631922
3.79766E-5,9.750264007,0.266258542,0.570576066,0.048585932,0.058631922
3.88197E-5,10.000082543,0.271284276,0.565404201,0.05039884,0.061889251
