Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.50555E-7,0.000015056,0.001228414,1,0,0
1.56817E-7,0.000030737,0.00127947,0.999920433,0,0
2.14379E-7,0.000052175,0.001748705,0.999840866,0,0
3.06687E-7,0.000129137,0.002500731,0.999602164,0,0
4.20393E-7,0.000252315,0.003426299,0.999363463,0,0
5.72607E-7,0.000507357,0.004663989,0.998965627,0,0
6.496E-7,0.001000175,0.005289442,0.99832909,0,0
1.18765E-6,0.002520208,0.009649412,0.997056015,0,0
1.53402E-6,0.005033866,0.012446026,0.995623806,0,0
1.93816E-6,0.010168442,0.015699048,0.993236792,0,0
2.73341E-6,0.025036589,0.022069027,0.988303628,0,0
3.88865E-6,0.050030711,0.031249202,0.982336092,0,0
5.13546E-6,0.100396527,0.041060265,0.973583705,0,0
6.74559E-6,0.200251874,0.053583545,0.960136856,0.000362582,0
7.76702E-6,0.300379609,0.061443092,0.949236155,0.001087745,0
8.37595E-6,0.400778154,0.066097438,0.939369828,0.001812908,0
8.88535E-6,0.500042398,0.069973398,0.930219605,0.002538071,0
9.23561E-6,0.600623756,0.072629078,0.921387651,0.003263234,0
9.62707E-6,0.700423235,0.075588213,0.912953533,0.003988397,0.003257329
9.84258E-6,0.750036982,0.077213224,0.908895608,0.003988397,0.006514658
1.00341E-5,0.80068664,0.078655284,0.904837683,0.003988397,0.006514658
1.04317E-5,0.900842097,0.081641156,0.897040102,0.005076142,0.006514658
1.07887E-5,1.000432916,0.084313987,0.889560789,0.005076142,0.006514658
1.11865E-5,1.100631306,0.087283058,0.882320178,0.005438724,0.006514658
1.15538E-5,1.200640597,0.090015604,0.875318269,0.006526468,0.006514658
1.19369E-5,1.300450417,0.092857567,0.86855506,0.00688905,0.006514658
1.22499E-5,1.400804816,0.095172442,0.861950987,0.00688905,0.006514658
1.25726E-5,1.50013747,0.09755328,0.855585614,0.00688905,0.006514658
1.33811E-5,1.750512531,0.103490281,0.840229153,0.008339376,0.006514658
1.42449E-5,2.000423642,0.109790893,0.825827498,0.011602611,0.006514658
1.51739E-5,2.25045289,0.116517164,0.812301082,0.011602611,0.006514658
1.60343E-5,2.500469693,0.122701197,0.799570337,0.011602611,0.006514658
1.68632E-5,2.750130837,0.128618496,0.78747613,0.011602611,0.006514658
1.75566E-5,3.00152976,0.133537085,0.775859325,0.012327774,0.006514658
1.83891E-5,3.251814235,0.139406424,0.764799491,0.012690355,0.006514658
1.90869E-5,3.500941947,0.144295457,0.754217059,0.013415518,0.006514658
1.9688E-5,3.750835015,0.148484058,0.743952896,0.014865845,0.009771987
2.0472E-5,4.000288982,0.153917277,0.734086569,0.015591008,0.013029316
2.12466E-5,4.250835487,0.159250887,0.724538511,0.01595359,0.013029316
2.20659E-5,4.500127393,0.164855711,0.715388288,0.016316171,0.013029316
2.2807E-5,4.751881242,0.169893455,0.706476766,0.016316171,0.013029316
2.36166E-5,5.000150674,0.175362738,0.697963081,0.016678753,0.013029316
2.44443E-5,5.252091913,0.180916106,0.68960853,0.017766497,0.013029316
2.54467E-5,5.50191555,0.187592222,0.681651814,0.018491661,0.019543974
2.62803E-5,5.750107235,0.19310217,0.674013367,0.018854242,0.022801303
2.70786E-5,6.00070602,0.198344418,0.666534055,0.019579405,0.022801303
2.78267E-5,6.250846035,0.203225843,0.659293444,0.021392313,0.026058632
2.85502E-5,6.501648124,0.20791798,0.652211967,0.021754895,0.026058632
2.92176E-5,6.750107295,0.212222358,0.645369192,0.022117476,0.029315961
3.00646E-5,7.00203276,0.217651218,0.638605983,0.023930384,0.03257329
3.07673E-5,7.251333077,0.222126413,0.632081477,0.025743292,0.03257329
3.13949E-5,7.500001956,0.226102142,0.625716104,0.027918782,0.035830619
3.20377E-5,7.750453903,0.230153051,0.619430299,0.029006526,0.035830619
3.2736E-5,8.00005269,0.2345293,0.613303628,0.033357505,0.039087948
3.34667E-5,8.251759129,0.239082041,0.607256525,0.035532995,0.039087948
3.41419E-5,8.501839184,0.243264921,0.601368555,0.037345903,0.042345277
3.49298E-5,8.750140525,0.248117162,0.59563972,0.039158811,0.042345277
3.56768E-5,9.000655746,0.252688716,0.589990452,0.042422045,0.045602606
3.6283E-5,9.252703861,0.256378535,0.584420751,0.044234953,0.045602606
3.69845E-5,9.501693167,0.260624969,0.579010185,0.046047861,0.045602606
3.77905E-5,9.752018823,0.265474197,0.573679185,0.047860769,0.045602606
3.85408E-5,10.003757613,0.269960079,0.568427753,0.050761421,0.045602606
3.94143E-5,10.25331914,0.275147711,0.563335455,0.053662074,0.045602606
4.01542E-5,10.503880868,0.279513002,0.558322724,0.0551124,0.048859935
4.10325E-5,10.751461276,0.284661112,0.553469128,0.057650471,0.052117264
4.16882E-5,11.003771926,0.288480305,0.548615532,0.058738216,0.052117264
4.25053E-5,11.252223406,0.293211098,0.543921069,0.060913706,0.052117264
4.33204E-5,11.500975417,0.297899008,0.539306174,0.063089195,0.055374593
4.40621E-5,11.750114719,0.302137558,0.534770847,0.067077592,0.058631922
4.49903E-5,12.003946645,0.307405818,0.530235519,0.069253082,0.061889251
4.58371E-5,12.253584852,0.312177376,0.525859325,0.072878898,0.068403909
4.65311E-5,12.503161645,0.316064005,0.521562699,0.073966642,0.068403909
4.73169E-5,12.751763471,0.3204374,0.51734564,0.076867295,0.071661238
4.81394E-5,13.004674903,0.324985814,0.513128581,0.079767948,0.074918567
4.89264E-5,13.252243247,0.329309015,0.509070656,0.0826686,0.078175896
4.9575E-5,13.503383952,0.332850866,0.505012731,0.084118927,0.078175896
5.04753E-5,13.753883487,0.33773653,0.501034373,0.087019579,0.084690554
5.13822E-5,14.003429563,0.342621931,0.497135582,0.090282814,0.084690554
5.22447E-5,14.25223058,0.347234576,0.493316359,0.091370558,0.091205212
5.31691E-5,14.500193697,0.352142899,0.489576703,0.094271211,0.094462541
5.38977E-5,14.752071311,0.355985071,0.485837046,0.096809282,0.100977199
5.48427E-5,15.002099698,0.360934354,0.482176957,0.100435098,0.100977199
5.5651E-5,15.250817428,0.365138244,0.478596435,0.104423495,0.100977199
5.66256E-5,15.503628118,0.37016941,0.474936346,0.10551124,0.104234528
5.75086E-5,15.754681215,0.374693727,0.471514959,0.107324148,0.104234528
5.85229E-5,16.004354381,0.379850181,0.468093571,0.109137056,0.107491857
5.92434E-5,16.251561209,0.383487617,0.46475175,0.111675127,0.117263844
6.01311E-5,16.502463117,0.387939514,0.46140993,0.116388687,0.120521173
6.10251E-5,16.750998659,0.392390779,0.458147677,0.119651922,0.123778502
