Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.53457E-7,0.000015346,0.001250095,1,0,0
1.8707E-7,0.000034053,0.001523703,0.999920446,0,0
2.49725E-7,0.000059025,0.002033513,0.999840891,0,0
2.95358E-7,0.00011564,0.002404661,0.999681782,0,0
4.63634E-7,0.000273001,0.003772091,0.999363564,0,0
6.40473E-7,0.000550378,0.005207085,0.998965792,0,0
7.34106E-7,0.001029267,0.005966057,0.99840891,0,0
1.17067E-6,0.0025548,0.009497113,0.997136038,0,0
1.49335E-6,0.005125899,0.012098968,0.995624503,0,0
1.77702E-6,0.010092561,0.014380625,0.993237868,0,0
2.7097E-6,0.025261073,0.021845435,0.987987271,0,0
3.8217E-6,0.050063523,0.030671601,0.982020684,0,0
5.02402E-6,0.100180832,0.040125133,0.973110581,0,0
6.73404E-6,0.200494709,0.053411932,0.959506762,0.001449801,0
7.42795E-6,0.300474349,0.058750943,0.948289578,0.001449801,0
7.9105E-6,0.40007127,0.062446,0.937947494,0.002174701,0.006535948
8.33965E-6,0.500073276,0.065719988,0.928162291,0.003624502,0.006535948
8.82675E-6,0.600760878,0.069422129,0.918854415,0.003624502,0.006535948
9.29227E-6,0.700458107,0.072946613,0.910103421,0.004349402,0.006535948
9.48921E-6,0.750127739,0.074433646,0.905887033,0.004711852,0.006535948
9.66698E-6,0.800863964,0.075773894,0.901670644,0.004711852,0.006535948
1.00285E-5,0.900268671,0.078493679,0.89363564,0.004711852,0.006535948
1.04187E-5,1.000480652,0.081419935,0.8858393,0.005074302,0.006535948
1.08134E-5,1.100290637,0.084370437,0.878361177,0.006524103,0.009803922
1.12074E-5,1.200459339,0.087306588,0.871121718,0.006886553,0.009803922
1.16283E-5,1.300972994,0.090432517,0.864120923,0.008698804,0.009803922
1.19713E-5,1.400116649,0.092972016,0.857438345,0.008698804,0.009803922
1.23692E-5,1.501116506,0.095908811,0.850835322,0.009061254,0.009803922
1.33619E-5,1.750658072,0.10319501,0.83540175,0.010873505,0.009803922
1.42967E-5,2.0007257,0.110002433,0.821002387,0.011235955,0.009803922
1.52375E-5,2.251383369,0.116801531,0.807478123,0.011235955,0.009803922
1.60662E-5,2.500412848,0.122747276,0.794828958,0.011598405,0.009803922
1.70501E-5,2.750151433,0.129754896,0.782816229,0.011960855,0.009803922
1.7736E-5,3.000481518,0.134607026,0.771360382,0.012323306,0.009803922
1.85524E-5,3.251028165,0.140346736,0.760381862,0.012323306,0.009803922
1.92397E-5,3.500300361,0.145149414,0.749880668,0.013410656,0.009803922
1.98789E-5,3.750775622,0.149592253,0.739697693,0.015585357,0.009803922
2.05668E-5,4.001497922,0.15434723,0.729832936,0.016310257,0.009803922
2.14555E-5,4.251745378,0.160450638,0.720365951,0.016672708,0.009803922
2.23086E-5,4.501271919,0.166268569,0.711296738,0.016672708,0.009803922
2.31493E-5,4.751398037,0.171962682,0.702545744,0.017397608,0.009803922
2.40609E-5,5.002055926,0.178092758,0.694112967,0.017760058,0.009803922
2.48905E-5,5.251367434,0.183631786,0.685998409,0.018484958,0.009803922
2.57021E-5,5.501898011,0.189014947,0.678122514,0.019209859,0.009803922
2.65989E-5,5.750432404,0.194921433,0.670564837,0.019572309,0.009803922
2.75187E-5,6.002301301,0.20093555,0.663166269,0.020659659,0.009803922
2.82785E-5,6.250675793,0.205869099,0.656085919,0.02247191,0.009803922
2.89804E-5,6.502555363,0.210399691,0.649085123,0.024646611,0.013071895
2.96815E-5,6.751848787,0.214898878,0.642322991,0.025733962,0.022875817
3.02448E-5,7.000553868,0.21849587,0.635719968,0.028271113,0.022875817
3.09644E-5,7.251464502,0.223066089,0.6291965,0.030083364,0.022875817
3.16405E-5,7.50195477,0.22733617,0.62283214,0.032258065,0.022875817
3.23236E-5,7.750975558,0.231626607,0.616626889,0.034432765,0.022875817
3.31041E-5,8.003008757,0.236499461,0.610501193,0.036607466,0.029411765
3.40296E-5,8.250896068,0.242237759,0.604614161,0.039144618,0.029411765
3.48334E-5,8.502049931,0.24718674,0.598806683,0.040956868,0.035947712
3.54294E-5,8.751535257,0.250834707,0.593158313,0.042406669,0.035947712
3.60306E-5,9.001640882,0.254497025,0.587589499,0.045668721,0.04248366
3.67216E-5,9.252676897,0.258684482,0.582100239,0.047480971,0.04248366
3.74997E-5,9.50096178,0.263371567,0.576770088,0.048205872,0.045751634
3.82659E-5,9.751156959,0.267957909,0.571519491,0.051105473,0.045751634
