Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.05147E-7,0.000020515,0.00167174,1,0,0
2.13963E-7,0.000041911,0.001743519,0.999920464,0,0
2.80528E-7,0.000069964,0.002285319,0.999840929,0,0
3.20013E-7,0.000131651,0.002606562,0.999681858,0,0
5.00049E-7,0.000266308,0.004070005,0.999443251,0,0
6.47677E-7,0.000552929,0.005268415,0.999045574,0,0
7.89846E-7,0.001066583,0.00642114,0.998488825,0,0
1.21772E-6,0.002535437,0.009882373,0.997295793,0,0
1.63899E-6,0.005016458,0.013278399,0.995943689,0,0
1.99681E-6,0.010046597,0.01615372,0.993716695,0,0
2.78099E-6,0.025021647,0.022425952,0.988785493,0,0
3.93288E-6,0.050231474,0.031566931,0.982740794,0,0
5.09893E-6,0.100246936,0.040733111,0.973991887,0,0
6.78344E-6,0.200668512,0.053821977,0.96047085,0.0007249,0
7.53965E-6,0.300714591,0.05963955,0.949415414,0.001449801,0
8.10112E-6,0.40025137,0.063935843,0.939314404,0.002537151,0
8.46968E-6,0.50044575,0.066745408,0.929690607,0.002899601,0
8.85693E-6,0.600134381,0.069688301,0.920544023,0.003624502,0
9.24141E-6,0.700830324,0.072600932,0.911715581,0.005074302,0
9.40405E-6,0.750216347,0.073830229,0.907500199,0.005074302,0.003267974
9.57649E-6,0.800496682,0.075131877,0.903284817,0.005436752,0.006535948
9.9425E-6,0.900082404,0.077888657,0.895172194,0.005436752,0.013071895
1.03294E-5,1.000495373,0.080793463,0.887298179,0.005436752,0.013071895
1.07057E-5,1.100356465,0.083610272,0.879742305,0.005436752,0.013071895
1.10375E-5,1.200479681,0.086086994,0.872425038,0.005436752,0.013071895
1.13803E-5,1.300169698,0.088638446,0.865346377,0.005799203,0.013071895
1.17205E-5,1.400465576,0.091163843,0.858426788,0.006886553,0.013071895
1.2074E-5,1.500350055,0.09378007,0.851745805,0.007611453,0.019607843
1.30331E-5,1.750954495,0.100841318,0.835838702,0.009423704,0.022875817
1.39362E-5,2.001305475,0.107439586,0.821045097,0.009786154,0.022875817
1.49477E-5,2.250998084,0.114772547,0.807285453,0.009786154,0.022875817
1.59115E-5,2.500707644,0.121703528,0.7944007,0.010148605,0.022875817
1.68368E-5,2.750581998,0.128307125,0.782231766,0.010148605,0.022875817
1.75482E-5,3.001650563,0.133350273,0.770619582,0.011598405,0.022875817
1.83478E-5,3.250390616,0.138983523,0.759564145,0.012685756,0.026143791
1.90937E-5,3.501701963,0.14420515,0.748906387,0.013048206,0.026143791
1.98044E-5,3.750506736,0.149151533,0.738725841,0.013410656,0.026143791
2.05459E-5,4.00047744,0.154281432,0.728863438,0.014860457,0.026143791
2.14499E-5,4.250076568,0.160494258,0.719398712,0.014860457,0.026143791
2.21886E-5,4.501143969,0.165536506,0.710252128,0.015222907,0.029411765
2.30722E-5,4.752213056,0.17152816,0.701423686,0.015222907,0.029411765
2.38793E-5,5.001118832,0.17696419,0.692992921,0.015585357,0.029411765
2.47457E-5,5.251659857,0.182759084,0.684800764,0.015947807,0.029411765
2.55435E-5,5.500961198,0.188059634,0.676926748,0.017035158,0.029411765
2.64349E-5,5.750488897,0.193941127,0.669291339,0.019572309,0.029411765
2.7262E-5,6.00056589,0.199360047,0.661894536,0.023559261,0.029411765
2.8059E-5,6.252199255,0.204547662,0.654656804,0.025733962,0.029411765
2.89075E-5,6.502570692,0.210032952,0.647657679,0.026096412,0.032679739
2.9741E-5,6.752087055,0.215384982,0.640897161,0.026821312,0.039215686
3.05893E-5,7.002413037,0.220794882,0.634295713,0.027908663,0.039215686
3.12999E-5,7.252924003,0.225297504,0.627853337,0.029358463,0.04248366
3.19119E-5,7.502537784,0.229155044,0.621570031,0.030445814,0.045751634
3.29261E-5,7.752127685,0.23550466,0.615445797,0.031170714,0.045751634
3.36124E-5,8.001658065,0.239771921,0.609480633,0.032982965,0.049019608
3.43157E-5,8.252877364,0.244120268,0.603595005,0.036607466,0.049019608
3.51233E-5,8.503260517,0.249082538,0.597868448,0.040594418,0.049019608
3.60126E-5,8.752318546,0.254509232,0.592300962,0.04349402,0.052287582
3.66412E-5,9.00302263,0.258321087,0.586813012,0.04458137,0.052287582
3.74623E-5,9.251556117,0.263271715,0.581484133,0.045668721,0.052287582
3.8251E-5,9.500983662,0.26799531,0.576234789,0.047843422,0.052287582
3.89086E-5,9.751900081,0.271911017,0.571064981,0.049655672,0.052287582
3.97411E-5,10.003635541,0.27683769,0.565974708,0.051467923,0.052287582
4.0394E-5,10.252138576,0.280678104,0.561043506,0.052917724,0.052287582
4.1136E-5,10.500744081,0.285017826,0.55619184,0.056542225,0.052287582
4.18436E-5,10.753902482,0.289132271,0.551340173,0.058354476,0.055555556
4.26419E-5,11.003223463,0.293745855,0.546647578,0.061978978,0.055555556
4.34458E-5,11.252686868,0.298360818,0.542034518,0.064516129,0.055555556
4.42125E-5,11.502866731,0.302734738,0.537500994,0.06741573,0.062091503
4.50564E-5,11.752944313,0.30751754,0.533047005,0.068865531,0.068627451
4.57056E-5,12.002582679,0.311174107,0.528672552,0.072852483,0.068627451
4.64493E-5,12.251463135,0.31533974,0.524377635,0.075389634,0.071895425
4.74044E-5,12.500315723,0.320652062,0.520162252,0.079376586,0.075163399
4.79653E-5,12.753134074,0.323752816,0.51594687,0.081188837,0.075163399
4.86614E-5,13.004322031,0.327581291,0.511811024,0.083725988,0.078431373
4.9321E-5,13.254342091,0.331188537,0.507754712,0.086263139,0.08496732
5.01475E-5,13.503055493,0.335682122,0.503777937,0.08880029,0.08496732
5.10287E-5,13.750792502,0.340439112,0.499880697,0.090974991,0.088235294
