Longitude,Latitude,RFBO max
-160.66619092664845,23.903812185218122,2.6249054E-5
-158.81516561834022,24.297018593645788,1.00576326E-4
-157.66387034117588,23.738826637979265,3.8714992E-5
-158.2321701890417,22.833648343808868,1.3603416E-4
-159.488179139523,23.09358546617735,2.3113017E-4
-160.03005471556142,20.668313891352124,2.0313768E-5
-160.55452454143148,22.42484793248574,3.7121667E-5
-157.98570472411558,23.924320621972466,4.8427657E-5
-159.1771228994165,21.04921668234678,1.32406785E-5
-157.337818428363,22.46920972244944,8.491664E-5
-158.72090444312258,23.81826248591974,7.355364E-5
-160.54980738543847,22.44288446035527,2.2124336E-6
-159.5576755046783,21.80874148728617,6.425575E-5
-160.09274496374667,21.407938610207463,2.413961E-5
-161.71708868762167,22.480691918438016,2.962139E-5
-158.1088101830349,23.970830208185507,3.9510676E-5
-160.0038504088225,22.917061191910825,1.7252832E-4
-159.51007093052368,22.563907434985484,1.7157209E-4
-158.40058837008726,21.471110159404404,9.996714E-6
-160.07483058911546,24.07927882978514,8.891831E-5
-160.94966649377287,21.90953299657346,2.8495278E-5
-159.5047987402692,23.994685717495972,2.9814873E-5
-158.31408995223902,22.18462709574716,1.0012038E-4
-158.9902605453235,23.17876837774983,8.486053E-5
-161.4787010674587,22.394641154404656,1.5613792E-5
-158.26385531092996,21.20720827601266,8.366925E-6
-159.86733937365875,24.025680686949087,1.0857359E-4
-160.82857990247356,22.614739296908184,3.2083008E-5
-157.7586275805294,22.987822763748976,4.593675E-5
-159.2734218694177,22.781638690155624,1.3376708E-4
-160.26164662847063,20.203638203539885,1.2543E-5
-160.80278596871457,23.590137357318916,7.768798E-6
-160.3936643981816,23.053440279613643,1.3251157E-4
-158.45651799068898,20.274369881901297,2.0342235E-5
-159.6469017736885,24.184287575183532,8.98149E-5
-160.65773409015142,22.19466370078167,4.1100335E-5
-160.5804048373638,20.65900923434302,1.4485067E-5
-158.1686394871162,21.99868792729983,3.2049666E-5
-158.7644061173028,23.51771446551662,4.928628E-5
-159.02676810023965,21.404015542298495,5.1419065E-5
-160.99728595221129,21.19215552137722,1.614838E-5
-159.31863990875505,22.498039282716935,2.9379458E-4
-158.873415498491,20.281573119536116,1.9620393E-5
-159.2672412144565,22.856499653537522,6.680923E-5
-159.59408102581017,24.34643762970786,5.6943507E-5
-160.5502373118648,23.665805452003895,7.969654E-5
-158.38364734083308,21.49833885015862,1.3156921E-5
-157.15028270609378,21.69307334529501,5.4322085E-5
-157.43905444675215,23.457400708916033,4.0094692E-5
-158.541377791927,22.0596469016704,7.076549E-5
-160.28480749227236,21.82543961034694,4.9535256E-6
-159.505433172662,20.20566074209825,1.4627398E-5
-159.51872352627566,23.32130181032157,9.531716E-5
-159.65914268631767,23.60023627484336,7.072841E-5
-159.5266856361981,20.63302062126938,3.139568E-5
-158.81657490581435,21.066642148230287,3.520644E-5
-159.12632825608063,20.62890711050121,1.7527422E-5
-160.08410610372042,21.709887773609196,1.2986827E-5
-159.97531775006496,21.478419764694152,3.182582E-5
-158.41392667236607,22.6546633711094,1.4194955E-4
-160.54745309971648,23.77483808718961,7.362821E-5
-159.63735047541434,20.877083107886996,2.6682716E-5
-158.58649169943246,21.114892769637706,6.6115813E-6
-161.0702440837212,23.4824997195536,4.0079147E-5
-161.19430246672195,23.53786179939069,4.4380362E-5
-157.82073205626543,23.154097905743907,4.3084434E-5
-159.40691289468953,24.11240613865244,9.917849E-5
-158.67318321707015,21.2273765010309,1.4832186E-5
-159.86245564990347,23.185342521132,1.8954853E-4
-159.475162580012,22.62656348599066,2.456435E-4
-159.75517231553482,20.94303096476982,2.7404089E-5
-158.03133564156443,22.43801068986273,7.993277E-5
-160.23306461973993,20.640001966268784,2.3002514E-5
-160.30182016381536,21.344676443191197,2.7429098E-5
-160.34068623298134,22.745371447308898,9.9230696E-5
-158.6845594757173,21.666500260025888,1.8322393E-5
-158.4455719212833,20.470596891588656,1.0546363E-5
-160.69469083975793,21.52442627550973,8.376546E-7
-159.28095486596314,21.758089696431497,7.316273E-5
-158.0917863882605,23.993880958859553,3.360137E-5
-159.6505520064576,23.433161477303123,1.3201755E-4
-158.05030495281244,22.045542571433902,2.8867851E-5
-159.48381337631906,23.273783717632476,1.3334575E-4
-160.30146746477914,21.583071165261476,2.1238508E-5
-158.57829342047017,21.67847143341942,1.7728866E-5
-158.50329841794397,23.20211118723511,9.561224E-5
-159.2527201512237,21.229600610095872,2.1982261E-5
-158.2968711765898,23.926358182111706,4.704884E-5
-158.52027616191404,21.023519634442323,1.9018904E-5
-158.20534401359205,22.29837944157821,1.6480022E-4
-160.8524779314288,23.813108000828905,7.279352E-5
-159.5030304361302,24.006780891651033,7.02089E-5
-158.84203552399245,21.27622533062214,8.310892E-5
-160.87654873953053,21.049207826514436,1.686324E-5
-158.87708487203082,21.47122239449944,6.194691E-5
-160.75468922008815,20.867051691932858,5.7266266E-6
-161.54003940910258,23.125121945043052,1.3656671E-5
-157.69129037930767,20.98782818418364,3.266137E-6
-160.46545611919433,21.80562623965597,9.226619E-6
-157.75543212084185,21.7717890013222,1.9782297E-5
-160.83411620404993,23.22386648951372,7.1885945E-5
-158.98136117062853,20.294299472918016,9.767668E-6
-159.48755142736923,24.438298938680163,1.0749953E-4
-161.07488516647396,22.73773567838055,4.682714E-6
-158.67308259465912,21.320964210037587,4.1459847E-5
-160.13727215826017,23.741600466838907,4.4714678E-5
-157.91202757847225,23.383102757570086,5.0516483E-5
-158.49834750298186,22.398420039553933,2.2499492E-4
-158.6000612510754,21.64019465125516,1.9338911E-5
-158.43375437924067,22.90275391427794,2.0668874E-4
-159.3369204609249,20.997417398767908,1.2535785E-5
-160.5264230381804,21.310566690025258,2.0951868E-5
-158.17704669964132,22.031144407397953,3.065855E-5
-160.8810709470812,23.232557807413762,7.210709E-5
-159.37009469563301,20.080576484029493,8.7660765E-6
-158.5045422571365,22.27921379508496,3.0620943E-4
-157.82232043156776,21.22085308069708,2.8416355E-6
-157.82641121632335,22.05814481152512,4.9160793E-5
-158.88209549971108,24.294692665863984,7.1867806E-5
-159.91504160991937,24.132165223579477,7.792448E-5
-159.26070655980377,21.749816506092877,6.2279905E-5
-159.36936516442054,21.75222589123019,4.399468E-5
-159.21520297013925,24.059806176149888,6.282811E-5
-158.35841154031752,22.567439881280762,1.6609987E-4
-160.55262823513567,23.984836535080554,3.101039E-5
-157.364738803469,22.36965680354698,1.4991689E-4
-159.31473237660884,20.68965959917652,2.0455025E-5
-159.50838294940164,24.099167154449084,7.372514E-5
-158.93199056708386,23.89276590807534,8.973324E-5
-160.3540311660302,20.47102660434528,9.673459E-6
-159.21482789826527,20.08535834155581,1.3525491E-5
-158.0503999263755,20.786353132027294,1.0234326E-5
-158.35658608451004,23.68138455964838,4.0335486E-5
-159.05241074753877,21.4007439704372,5.0475275E-5
-159.62991070219493,23.574661910260016,6.86792E-5
-158.96024678122012,22.171155305703344,2.808405E-4
-160.38386710493643,23.868638189672307,1.1761137E-4
-159.78386245312427,23.184084379336923,9.677515E-5
-161.09372150891824,22.85022756282965,9.765458E-6
-161.27364191311162,22.211310455343835,1.9545503E-5
-157.56395534463488,21.503225269565377,1.1382443E-5
-158.01534471140852,22.59632793866281,1.6618529E-4
-160.65616855292558,21.94953770110051,3.5210953E-5
-159.8447910491895,23.339358725077258,8.3187195E-5
-157.66417522463206,22.640564909374604,9.099507E-5
-159.09717917727338,23.385864715665253,1.1296883E-4
-157.2445278070901,21.72043840227888,3.4730092E-5
-159.66051144210542,20.616009042933587,1.7482093E-5
-159.1117605426013,22.426330885243146,1.227627E-4
-158.71442797462348,22.241481604145957,1.7449255E-4
-158.01949653302324,21.373021435922784,8.473443E-6
-159.2624830704853,21.362648642600327,2.4560368E-5
-157.69144262308563,22.93044451068207,5.9633927E-5
-160.4828540877978,21.072649232773237,2.3825633E-6
-157.65767803287957,22.179825003142888,9.978115E-5
-160.697598701397,23.37962165747991,9.801523E-5
-159.27397645968935,21.8291267587549,6.4129716E-5
-161.02647268068526,21.24154088574302,1.6913413E-5
-160.18773485265393,22.84922750771793,1.3616304E-4
-160.0589426690741,20.20263080961625,1.662712E-5
-159.62313440411887,21.517089858555913,2.5726837E-5
-158.68130334599343,22.99986788366105,3.206266E-4
-158.89658285550425,22.908362742210052,1.9668612E-4
-157.71174313327873,21.04109979500734,6.332072E-6
-161.43873557210534,21.363602567127224,9.319281E-6
-157.26831548052724,22.52406375331264,1.3199677E-4
-159.58353701659746,24.477804239869695,1.14535134E-4
-160.5341256947599,22.814777830508355,1.0438085E-4
-160.46252987615253,23.842317056124287,8.2331E-5
-159.3553268534572,21.962075606361754,1.2454663E-4
-158.45081093979368,21.403327164288793,1.28814845E-5
-159.07136643601567,22.352181779185738,2.766954E-4
-160.47566869167483,22.43861656913795,6.241141E-5
-157.48650643155483,22.13947824713417,5.9319886E-5
-160.00788860035433,23.921590971422937,7.612207E-5
-160.83731676458794,23.15138180115706,4.6601996E-5
-160.1948401796282,22.408379793543737,1.0632679E-4
-158.48674478938975,21.29930741217366,1.4402095E-5
-158.84596220697463,20.62361010617134,1.1773404E-5
-158.29271027163648,20.989489946833242,1.2840141E-5
-160.27539952554702,23.593104917861616,1.4027252E-4
-159.18189908480832,21.36353129583015,1.8646939E-5
-159.2996391938937,20.063277953158362,9.407448E-6
-159.93512734198822,24.297853049363724,5.086334E-5
-158.4170028072699,22.181455605831935,2.2940597E-4
-160.38655687586217,22.236388350840514,3.1715306E-5
-158.38995558974878,21.840342905029868,2.7433935E-5
-160.06423823533734,20.614411823186742,1.2609273E-5
-157.69752141984546,21.42308302302613,3.2897717E-6
-161.32465305796802,22.00310248647266,2.0098598E-5
-157.88660971081134,20.581286030278278,7.923549E-6
-160.185748202815,22.660473938341855,2.6081278E-4
-159.22789885715514,23.792052294443046,9.1712245E-5
-158.167013625428,23.211163534765323,4.404261E-5
-159.28116398070068,21.141943339475418,1.6331056E-5
-161.0572103528755,22.889871944749355,1.12331545E-5
-160.84750699889992,22.74567077592832,1.3918883E-5
-157.36487707890188,21.728085773387964,2.499769E-5
-160.6085098310236,22.09084568584369,1.8394896E-5
-159.9080940838653,23.532204126373234,7.105713E-5
-158.23726817088271,22.660279685415247,3.1837256E-4
-160.03087699255923,22.411868264293705,1.8124588E-4
-159.81030406180406,20.413107944863846,1.5797916E-5
-159.855917338206,22.413950020790182,1.9177736E-4
-158.53239069736682,21.002046029799736,1.5581214E-5
-161.27878254034377,21.27708817765872,2.1580183E-5
-157.7111054073089,21.90338515928692,3.3104072E-5
-160.77751500800676,23.695244490356448,8.655262E-5
-159.2171393999192,23.554393275262594,1.5295831E-4
-158.83014378532155,20.20247696739618,8.512182E-6
-157.92936927220325,22.58914387238693,1.3379623E-4
-159.35622491068435,20.565280864951582,1.7160493E-5
-159.93255618009437,20.63280408969286,2.5059911E-5
-161.77019399719484,22.259880553397775,3.305528E-5
-160.9364520870245,22.149040954732374,2.9647974E-5
-160.47430294092658,23.08959090403619,9.322611E-5
-161.5098032374074,21.293985137616858,2.0886362E-5
-160.67159706651043,21.229515784343352,2.1903825E-5
-160.03911280711532,22.972471446966292,1.998376E-4
-161.19976632861724,21.628512711766387,3.889981E-5
-158.14574245392743,22.159446814641477,1.1492582E-4
-157.8763817418371,21.128844426471137,7.512353E-6
-160.92342191145252,23.420518676820354,7.097028E-5
-160.4753072481638,20.943381240434313,2.5443745E-5
-160.2203407826135,21.09459583674207,4.4026918E-5
-157.99992893149678,20.899460450114013,6.1284213E-6
-161.34450689537772,21.176344686473627,8.506851E-6
-158.12806010033032,23.167098716678325,6.3195155E-5
-159.42067394127199,23.54964307346208,9.549339E-5
-158.4783793040803,20.989610529256222,1.4221381E-5
-158.49821326260016,21.311103751351354,2.7184653E-5
-160.5619803463744,20.943990489214674,1.6004924E-5
-159.94239134891546,22.890574520541573,1.1240734E-4
-159.51950316682925,23.002183855797245,2.2096395E-4
-157.40753463446862,23.18121773515461,4.796485E-5
-158.96894526785064,23.70654349737007,8.566748E-5
-158.48652763698237,22.445736348355666,1.04958825E-4
-159.58496850803667,23.897733921736936,7.8776095E-5
-161.0984623451145,21.369021946915414,1.7725124E-5
-157.50367066802988,21.80735464610646,3.3102337E-5
-159.57402410946426,23.207984629603285,1.4267159E-4
-157.68465127856322,22.357701262151917,1.063674E-4
-158.36474539972988,22.61884406755796,1.2098889E-4
-158.15226933372546,22.573032958315668,1.771785E-4
-157.12285200214075,22.385307444702704,4.1160678E-5
-158.62267086291692,23.89279557967855,7.3023264E-5
-160.29999596392872,23.409656148113527,1.2564754E-4
-159.04840496950143,20.32100174484425,1.2859506E-5
-158.70038984930827,23.31474419067836,9.462685E-5
-158.64802202697695,22.424633707756943,3.7324263E-4
-159.50281986864005,22.479931217089785,3.059614E-4
-160.69857810494258,22.35638875391163,3.0593284E-5
-160.16897275828262,22.16160197411944,3.6388417E-5
-157.13739435451825,22.09147699564682,3.5445606E-5
-160.70298953311587,21.125164900321177,5.449677E-5
-160.9128185172018,22.593998075545294,1.667267E-5
-159.47479437600092,23.69400692547318,6.678124E-5
-161.0699427074492,22.41570823366655,3.1215513E-5
-158.83565554331895,23.135510611346227,1.8033727E-4
-160.90396701624172,23.512388811900315,1.3851876E-4
-161.18478624923637,22.773937333714233,9.467553E-6
-159.2397648231669,21.358643306323174,3.4295936E-5
-161.1397566237504,23.57390555614667,5.0605388E-5
-159.8201783050855,24.031091816014555,9.570064E-5
-159.38579792261436,21.785822984911587,7.190916E-5
-159.09893981280212,23.719103962604116,8.870044E-5
-157.4588322534194,22.71033013107045,6.0267794E-5
-159.86138685677778,22.006118153230013,7.150452E-6
-161.0361408343992,22.154701875171448,2.0920963E-5
-157.30505639739388,21.907219024483794,3.5547295E-5
-158.60257300780074,20.807446447568324,2.1307591E-5
-160.59800083661608,21.254058035744357,9.920713E-6
-161.1930887718668,23.052022379324985,2.3338744E-5
-157.0912590612649,22.578874860671988,5.3544187E-5
-159.41997984425055,21.006444366726814,1.3502653E-5
-159.47217290122398,21.298613776079854,4.653916E-5
-160.6794594330546,22.80541821999155,1.4634166E-5
-158.88706390362282,23.7378632302169,9.4309224E-5
-160.89075406336434,23.297701776168743,7.336166E-5
-157.88066732181935,22.83875631295559,8.159541E-5
-160.0809045019871,22.242462294688302,1.0299908E-4
-158.00352293748298,21.125105717415725,5.6190347E-6
-158.4777548586628,21.983597867125624,5.6351513E-5
-161.15720991997344,23.406411725503773,1.7240714E-5
-158.34513508235543,23.138100399831064,1.1866979E-4
-158.56957189893143,22.443824502393607,2.9481854E-4
-161.09127715141514,22.638634395250026,7.1676104E-6
-161.55995742373275,21.719202149528044,1.8182196E-5
-159.04589987709704,22.962909699050712,6.0639007E-4
-160.42748387760926,21.690218078235112,1.76922E-5
-158.82282711806877,23.084497352422318,3.3244316E-4
-160.54539930564192,22.44442159377862,3.1505984E-5
-158.9381838740777,22.044301320689943,1.7767481E-4
-160.4657859790357,20.836858181676348,2.356071E-5
-157.1870267409545,22.13056261828343,3.0510779E-5
-159.2639900457878,22.56603222751497,1.6262697E-4
-157.63020948690146,22.552882929049808,1.0540476E-4
-161.24195532057695,21.10944701450133,9.144376E-6
-158.31701246889764,21.283089419178268,1.2130885E-5
-157.89850487167087,23.6630188829328,3.614029E-5
-160.8341505165236,21.89670099636019,2.1007503E-5
-160.01895468345492,20.88839811739603,5.009585E-5
-160.46137228953384,21.75189281023322,1.2403164E-5
-158.5579438924576,21.249558865261367,8.882669E-6
-160.89825971706998,20.668160740230935,1.7937447E-5
-161.70525813567042,22.532313719119472,3.6374393E-5
-157.47695546990775,23.07331362409895,4.4313143E-5
-161.53483754482446,22.268442376777916,3.546835E-5
-158.16766906513823,23.351914200810942,4.7858117E-5
-158.3892207709194,21.35314124520602,1.1618126E-5
-158.9575831162255,20.280203175777096,2.3460912E-5
-159.23637350804518,23.906889150641398,1.6026528E-4
-158.7142199491708,22.954732101169437,3.4917932E-4
-159.63668911956756,23.78232610745791,1.08799395E-4
-159.96223151881952,20.20953084486849,1.7442311E-5
-159.22280660021073,20.409069994239864,8.156502E-6
-158.58741885532822,22.20558173608762,2.1710298E-4
-158.54016194757952,22.253625810227224,3.2780942E-4
-159.99675336667616,22.387871439593866,2.5399216E-4
-158.2553526048033,21.050445058056617,9.713697E-6
-158.38903633843776,22.370687013288013,2.3479776E-4
-160.25970340352137,23.35424392379781,1.1945892E-4
-158.19547132595255,21.17701365957331,9.083595E-6
-161.19417847836746,21.188469763659786,1.4200885E-5
-158.608609812293,23.213270652785976,1.421728E-4
-159.47399558908478,20.572871391850803,1.1610303E-5
-158.93824879389072,20.29918119476326,1.2098548E-5
-161.72655946269202,21.80596284833586,1.117896E-5
-157.53314131961386,22.758844396615352,6.5958615E-5
-161.0080971806747,20.69622101933277,1.603328E-5
-159.61869072125856,23.08145481455153,9.874518E-5
-158.29637876614353,23.431094196727265,4.721313E-5
-158.95701474661197,23.71490352624689,7.846107E-5
-159.80051247332497,20.461194061382766,1.5222382E-5
-158.2233191253613,20.384796977339935,1.410106E-5
-159.61917673802756,24.246187761471035,7.555902E-5
-158.6799194554087,22.973062643309706,2.060336E-4
-160.66019919439353,20.383822159545677,1.5667249E-5
-158.15212883722506,20.812682690399754,1.3770178E-5
-158.16864522207806,21.876924311236028,1.9792975E-5
-159.46858568481528,23.205327661211676,1.6220464E-4
-159.12371957648674,22.465115645254375,2.1541804E-4
-159.0920055270393,23.505814362778548,1.1760271E-4
-160.17063061072434,20.22906162724454,8.663058E-6
-158.85602953774352,21.20310447566147,4.711548E-5
-158.15704244697602,21.60428974910944,7.719572E-6
-158.26615783101627,21.104650691670347,1.0286228E-5
-158.32470681604525,23.132096051020547,9.738037E-5
-160.25365418632597,22.570106044153782,7.547608E-5
-158.29563510554178,22.40827725931132,1.5290063E-4
-158.32271566479807,21.030318400884365,1.0615865E-5
-157.94735999295506,23.462145205700605,4.8575974E-5
-160.75100179729924,22.885363554306654,2.9616202E-5
-157.5034964439593,22.95877889488661,4.9678947E-5
-160.78071128186207,22.21004009670404,3.883421E-5
-157.7000515233043,20.88982399663888,1.7193836E-6
-158.8635270598369,21.313910193496227,5.4706266E-5
-157.06531788728088,21.87493837862478,3.3766304E-5
-157.38084093015146,22.798088191721387,4.2315758E-5
-157.16039741404467,22.979666745987558,3.5493642E-5
-158.65617943538905,23.140131539438773,2.236021E-4
-161.22732071225678,23.131471723333135,1.1172828E-5
-157.33315829207177,21.592504489807336,2.3084778E-5
-158.48838066936742,21.951578676393506,3.675568E-5
-159.82710922457778,20.289483551966573,1.439523E-5
-158.9985807224212,21.949938834636026,5.541366E-5
-158.28687151121338,23.05751883309301,7.5765434E-5
-160.44505815938408,20.552419642190134,1.862716E-5
-158.03466339009148,22.099840103151518,2.8689406E-5
-157.7378615117688,23.381857246642095,6.235042E-5
-160.87784376057363,23.979909389673296,1.160358E-4
-160.4901059101678,21.01541606800725,4.8533184E-5
-158.59899886392895,24.116433030632745,3.6401478E-5
-157.95296914241482,23.03782214558357,4.6258905E-5
-160.1226472685084,22.32480422191107,1.2051455E-4
-159.04742681740328,22.02257248717995,1.7103153E-4
-159.11409445735404,21.97506237556824,6.1195125E-5
-158.60492024784025,21.07629422945751,1.1934083E-5
-160.2370781278975,21.693204840923034,1.7297727E-5
-159.97153310804148,20.683754318488063,1.37334655E-5
-157.70914996425154,23.293728887567873,5.2506E-5
-158.26963485742448,23.82857727789289,4.1658845E-5
-160.84804310152444,21.684153808710047,9.347911E-6
-160.13553137030718,22.152181261331936,2.968577E-5
-160.49230221155815,20.76744584717072,3.29536E-5
-160.5963770975795,21.070206633487455,2.1980608E-5
-159.04061579641458,21.804158002739843,1.3532993E-4
-160.72268183763035,20.947554232416362,2.8720475E-5
-160.17192415105578,23.009494291254924,1.4941925E-4
-161.495177154363,21.25127331703478,8.733683E-6
-159.22205464136073,21.553301506691064,5.2428535E-5
-159.40657791834064,23.45626959449217,1.945903E-4
-159.23093643316366,23.19550666310372,1.064722E-4
-157.91878499523764,21.804389736368524,1.0058807E-5
-160.0009236625177,20.346268737096633,8.2470815E-6
-160.4611700303572,22.161832108984814,3.0439345E-5
-159.46055340996068,24.17113302075746,5.4111173E-5
-160.91471924326538,21.930523224790644,1.7810671E-5
-159.35087146134364,21.827631597645546,3.623919E-5
-157.79276303644886,23.124737529518534,5.2706346E-5
-160.01768485911438,21.697179790081393,2.0539312E-5
-158.19080227407707,21.821973145416756,1.5486006E-5
-159.25809502726767,20.013364963991723,8.082622E-6
-157.44555719117346,21.644993429557278,2.9141687E-5
-158.34696353649224,21.288673883486275,1.9900099E-5
-159.17213609844498,23.075505454281377,1.996292E-4
-157.4129544731504,22.798046799038712,4.518682E-5
-159.77819273539922,20.19057052268467,1.7872386E-5
-160.08798869415068,22.811066126327447,3.069925E-4
-158.18429905882525,23.90289191752515,3.758137E-5
-157.87643249311816,22.99196171353782,4.212702E-5
-158.38236550304475,22.62871861999032,1.7482856E-4
-157.89159077346594,23.61516194159663,4.0238476E-5
-158.22236512877038,23.26229454165137,7.427384E-5
-159.8360014428724,20.75886676436571,3.3743316E-5
-157.68564118353078,20.900880890801474,2.0514658E-7
-157.99180897927474,23.782838841254158,3.3186752E-5
-157.63727314928832,22.446960798284156,1.165988E-4
-160.6359745443741,21.08655640768015,1.3124574E-5
-158.11857480332554,21.261495657812624,6.2295658E-6
-160.127350523258,23.739392874081727,6.803436E-5
-158.44048212473595,20.479897029384347,2.0970774E-5
-159.8112302805122,23.301390832264392,8.898549E-5
-158.1510899591725,21.780493288738395,1.1710219E-5
-158.8005976934904,21.124571812214008,4.4667442E-5
-158.6156275893931,24.025533857631018,1.07779924E-4
-158.85916391695585,20.958143126307434,1.5768386E-5
-159.4696544924797,22.83947969602591,7.527412E-5
-160.4163651297097,22.994812142905555,5.2024574E-5
