X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-158.649585426676,22.4661060583403,train,2.9922643396198916E-4,89.40268966563461,0.9127865687634745
-158.696408213333,22.5197762999999,train,1.8805206330446862E-4,66.30988801492413,0.7841270369004735
-158.850944361572,22.4002796318888,train,2.6512416919894597E-4,84.02545107639496,0.8848343239534006
-158.7243068,22.4908662,train,2.6545729622806576E-4,84.08219073796711,0.8851466626989836
-158.724677563921,22.4911872360775,train,2.6545729622806576E-4,84.08219073796711,0.8851466626989836
-159.07292792312,22.1798372851436,train,3.425798944298992E-4,95.31161373655428,0.9387523177458539
-158.976227746816,22.2062485686623,train,3.198795134225524E-4,92.77797467323958,0.9263011399905837
-159.127599450225,22.2226338964456,train,3.646613151864106E-4,96.53651294281134,0.9488424205662769
-159.22947429356,22.2367705854209,train,3.1750578667988263E-4,92.29534137267206,0.9248610723324148
-159.215221448271,22.5139898862906,train,3.8358763379321714E-4,97.3100963080813,0.9561569244061799
-159.400950763424,22.3260731579087,train,3.7452975123561757E-4,96.9849803040254,0.9527968903445946
-159.135560751668,22.6904192783355,train,2.0120251036802482E-4,69.89660308619352,0.8060727424072657
-159.417291933798,22.3004237064717,train,3.2219844249267314E-4,93.08936486615333,0.9276813084975016
-159.155743855734,22.7063006049211,train,2.0443895172838827E-4,70.76188967070604,0.8111225214121518
-159.619611,22.5843759,train,3.1466273064753613E-4,91.90934005973664,0.9230991952969995
-159.163811704516,22.6769737503426,train,2.0265868915312217E-4,70.24173428162626,0.8083612945312061
-159.649945469871,22.5682461357138,train,3.1289664354292225E-4,91.70848234472003,0.9219839877415703
-159.556666,22.3417613,train,2.2365749340921167E-4,75.54514992907704,0.8385133666694272
-159.619424973406,22.7075053977874,train,2.448201045193356E-4,80.30561295091157,0.8641029681664965
-159.298309990104,22.3325386297902,train,3.2142806292927904E-4,93.01290051475493,0.9272256889855564
-159.2936171,22.3417267,train,3.4972249870268116E-4,95.90661190871229,0.9422168599619168
-158.9725484,22.3855299,train,2.734099033151828E-4,85.07336556119638,0.8923566341294211
-158.926214607597,22.4609470453672,train,1.8567107008194556E-4,65.75137898865535,0.7798958645002136
-158.987102824186,22.3587904967336,train,2.728813464144272E-4,84.99273404264602,0.891891800488313
-158.791887381933,22.5086412135669,train,1.3486416690296302E-4,48.348051703302225,0.6669488278671373
-158.470975566938,22.6291522892542,train,1.8563233447028816E-4,65.73932769220887,0.7798263477100674
-158.412330134747,22.5860000127104,train,1.689316742025475E-4,61.06935404145423,0.747713310612926
-158.423221994104,22.5742804810973,train,1.6407095823884344E-4,59.7662967386597,0.7375154225976657
-158.412158955834,22.5893760224988,train,1.689316742025475E-4,61.06935404145423,0.747713310612926
-158.427816545836,22.5668302274985,train,1.672956287903447E-4,60.497859171532006,0.7443258702984494
-159.271832495532,22.7781889063902,train,2.086671652837704E-4,71.78328743250454,0.8175221692199178
-159.290466124192,22.7283081772658,train,1.8705425090736487E-4,66.01318476953321,0.7823638544748057
-159.210842286689,22.8309240584181,train,1.3706564564700574E-4,49.29015423118317,0.6728728492884039
-159.461544514425,22.2639097655084,train,2.605796854150724E-4,83.36700339671624,0.8804876217562799
-159.4898346,22.3703399,train,2.9341370490667423E-4,88.46723210915515,0.9085542668565915
