Longitude,Latitude,RFBO raw values
-159.159260104773,22.6726741202476,1.305667E-4
-161.515151323083,21.3680266445682,8.50322E-6
-158.284413712114,20.6372756565613,1.0937479E-5
-159.151984336029,24.1722607157812,3.7139765E-5
-157.295745476557,22.5251204222679,3.9359627E-5
-159.407159447723,20.9431819449276,3.5841833E-5
-158.88700058866,20.5228457790451,1.3754337E-5
-160.248026232723,22.032209826026,1.1222641E-5
-158.998913609669,21.4665050724447,6.672762E-5
-161.025322809648,22.1829289373464,1.9372575E-5
-158.167056429627,23.1657158363126,8.838593E-5
-157.876083457837,20.5803199366785,7.953023E-6
-161.456545509592,21.9889250558095,1.6735637E-5
-160.377807555192,20.3378097568733,1.1826719E-5
-160.43918345927,23.597039113418,5.4328422E-5
-157.498433525013,21.2764969101884,2.8331963E-6
-160.345117103883,20.6886500629525,2.1977412E-5
-159.546156430047,24.0160500690662,8.555834E-5
-157.503760035243,21.0647781993485,1.8748466E-6
-160.363675980641,23.0765679556441,5.69158E-5
-159.911259110678,22.4876171389895,1.4439531E-4
-160.338845465676,20.8913431806001,2.8432327E-5
-157.199874025148,22.914437602215,1.4912777E-5
-160.319832503629,23.3934864821447,6.910327E-5
-157.453570805035,21.1665220524465,2.1403853E-6
-160.923307483977,22.5366029940614,1.3138757E-5
-159.918824834978,20.9544184101465,2.8975914E-5
-157.516385477736,22.0971311696444,4.2104053E-5
-157.737876069491,21.2508139645228,1.875361E-6
-158.74743939032,22.9043736770121,1.0892773E-4
-157.310969978491,22.4186442637518,6.3852574E-5
-158.114614503491,22.8685945293842,1.1986943E-4
-161.064043937942,23.6624999557865,1.5485579E-5
-157.552835914534,22.9938660688798,3.515307E-5
-160.729412434949,23.3902089409301,1.09408145E-4
-158.716898537592,23.6429895518039,1.18397795E-4
-158.77573406158,22.4231233764433,2.0510676E-4
-158.136893076737,23.8515448748278,3.449337E-5
-161.057325341769,23.6486944573426,1.684342E-5
-161.557709634061,22.3841109020052,1.5282689E-5
-159.760511138933,23.9936336452506,7.1058115E-5
-159.289017471922,22.9591312396014,4.146666E-4
-158.793605088489,20.9205616713591,1.5780392E-5
-159.263692924884,20.3460920440265,9.046021E-6
