X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-158.649585426676,22.4661060583403,train,3.443292662247747E-4,97.275274034849,0.9387676357391922
-158.696408213333,22.5197762999999,train,2.1558535751653183E-4,76.49156785588924,0.8260093182698441
-158.850944361572,22.4002796318888,train,2.888858472254469E-4,91.93643561024423,0.9039937173464806
-158.7243068,22.4908662,train,3.3081640982963377E-4,96.28381156812152,0.9316741976569597
-158.724677563921,22.4911872360775,train,3.310233720959364E-4,96.3017368692586,0.9317888071943272
-159.07292792312,22.1798372851436,train,2.86520749039305E-4,91.5038974833211,0.90213406923823
-158.976227746816,22.2062485686623,train,2.669240967885657E-4,88.510164885347,0.8852725030673327
-159.127599450225,22.2226338964456,train,3.648466013705317E-4,97.84364802481272,0.9481556281649923
-159.22947429356,22.2367705854209,train,3.164454169724817E-4,95.31381493656004,0.9232264655741489
-159.215221448271,22.5139898862906,train,3.386901643041836E-4,96.7301895222408,0.9359016698098691
-159.400950763424,22.3260731579087,train,4.505441182210401E-4,99.8384292798277,0.9741296404895481
-159.135560751668,22.6904192783355,train,2.0569657494393212E-4,73.17550721110935,0.8114777355382841
-159.417291933798,22.3004237064717,train,4.049779540617366E-4,98.76384024104965,0.9625609308552012
-159.155743855734,22.7063006049211,train,2.127021838868479E-4,75.61174531443172,0.821892188862257
-159.619611,22.5843759,train,2.710414899168637E-4,89.08700543624906,0.8890409891261737
-159.630767268677,22.5859138338469,train,2.6871089010507804E-4,88.7923134855833,0.8869233533378021
-159.163811704516,22.6769737503426,train,2.2690951715356402E-4,79.70948104747728,0.8412796108892273
-159.649945469871,22.5682461357138,train,2.6020184926401284E-4,87.47137157248315,0.8788428744543313
-159.556666,22.3417613,train,2.1107257074311564E-4,75.10493693686146,0.8195221774887387
-159.619424973406,22.7075053977874,train,2.330462786674981E-4,81.27605504213436,0.8489871673936706
-159.298309990104,22.3325386297902,train,4.05563878895918E-4,98.78513736192201,0.9627384497724101
-159.290131850548,22.3521597464929,train,4.248024704715523E-4,99.47084995614884,0.9681223480694368
-159.8507732,22.6339461,train,2.2624977165600538E-4,79.50691654594216,0.8404279217510808
-159.2936171,22.3417267,train,4.446496775611544E-4,99.77291893817332,0.9728626353385256
-158.9725484,22.3855299,train,3.0284872548370624E-4,93.6053982106277,0.9142743898932387
-158.926214607597,22.4609470453672,train,2.547293992370505E-4,86.45117073651448,0.8733434775230301
-158.987102824186,22.3587904967336,train,3.1378801196560067E-4,95.00825037802922,0.921553573779344
-158.791887381933,22.5086412135669,train,1.785929650126873E-4,62.899635549769684,0.7651208367823145
-158.470975566938,22.6291522892542,train,1.651126426301686E-4,57.503275101744386,0.7379805138879232
-158.412330134747,22.5860000127104,train,1.4602210579350814E-4,49.301008405874796,0.6940949746808931
-158.423221994104,22.5742804810973,train,1.464029065610476E-4,49.453817524080705,0.6950384340310204
-158.412158955834,22.5893760224988,train,1.4574630905582115E-4,49.174603317878145,0.6934098478645967
-158.427816545836,22.5668302274985,train,1.499257226973727E-4,51.01129695151552,0.7036296381577509
-159.271832495532,22.7781889063902,train,2.0987381322524963E-4,74.60710315623132,0.8177586681603606
-159.290466124192,22.7283081772658,train,1.9582313550425845E-4,69.5653453058728,0.7957579061343916
-159.210842286689,22.8309240584181,train,2.1234747370362482E-4,75.50633405047498,0.821378983822703
-159.461544514425,22.2639097655084,train,2.6110548818282563E-4,87.59829080740688,0.8797277099070477
-159.4898346,22.3703399,train,2.794387908482791E-4,90.5609466413818,0.8963474051358261
-159.006544274505,23.0122567974662,train,2.4112948510401824E-4,83.48152532062522,0.8585711654508427
-158.997551676954,22.9950889218755,train,2.404306194707902E-4,83.34685530523805,0.8577671348620133
-158.985802648447,22.9967366987464,train,2.3904047200998878E-4,82.98731638399356,0.8561541840894096
-159.064934208202,22.8817348314626,train,1.7964013691606449E-4,63.22512079782138,0.7671075199401645
-159.013659424663,22.955567741269,train,3.2190575152328744E-4,95.76980253839139,0.9265527369061485
-159.285580979803,22.3285295435082,train,3.036992984816372E-4,93.77568524556403,0.9148638225093102
-158.977983479669,22.9848744926658,train,2.497826257078605E-4,85.27389795881429,0.8681578486787294
-159.054844607611,22.7667774956771,train,1.786438212954929E-4,62.918820871439046,0.7652177111482673
-158.977990950847,22.985162836415,train,2.4961681300726197E-4,85.22407372408102,0.8679803996945141
-159.019024151262,22.7487814241023,train,1.5839443525650547E-4,54.52423246244097,0.7233053255228715
-159.684796515057,22.4708707842734,train,2.5831275509128064E-4,87.02441495663312,0.8769720042543909
-159.699380640456,22.5004625288231,train,2.934379554573896E-4,92.46117119452032,0.9074741085539854
-159.615855018917,22.4226693261719,train,2.37602431840587E-4,82.4506837210147,0.854466414895426
-159.527834397637,22.280943793582,train,2.0071444306066525E-4,71.49086419787339,0.8037028785749986
-159.636429062341,22.4827325755705,train,2.5956876714059183E-4,87.30479497213004,0.8782190908449338
-159.4161034,22.2883101,train,3.0016728851286985E-4,93.22564783692813,0.9123893557179091
-159.042733919135,22.6649704523178,train,1.7729823819153122E-4,62.36024471349055,0.7626410488726909
-159.046697226867,22.6109808295155,train,1.9150893805778866E-4,68.0341838126296,0.7884838624658661
-159.438493808315,22.3593231336629,train,3.413939602737296E-4,97.0009996912783,0.9372921863308842
-159.041753673999,22.6691112866069,train,1.7516300764199786E-4,61.36242466244737,0.7584941236312717
-159.072412709231,22.5961555871791,train,1.9603710765666308E-4,69.62688445860658,0.796112095088912
-159.17400436735,22.6035775899462,train,2.314953122203492E-4,80.76361461635847,0.8470752885234747
-159.307742622675,22.3360192115182,train,2.9963594705451595E-4,93.15380809106125,0.9120109338930873
-159.28006156889,22.5956648196059,train,2.3284194947259195E-4,81.2179611086322,0.8487366640181049
