Longitude,Latitude,RFBO cloglog values
-159.37744673556688,22.40909515838082,0.7231891
-160.95945881254255,20.62829976728535,0.37981617
-158.73309509207664,21.118140537335897,0.42210305
-159.31119972062322,22.57411436457679,0.6821108
-158.54169042451554,22.896474571809012,0.667734
-159.24414224529778,23.82946534101502,0.6132081
-158.23707596242804,22.27244381062883,0.656264
-159.45158063491135,24.090744297146763,0.6124061
-160.19625647923394,20.732276396316614,0.33094135
-157.10479148327954,21.883017952994283,0.17240901
-159.74305358286836,24.2158924813311,0.67858243
-158.60629235088638,22.67876948072949,0.6379216
-161.1667721849083,20.835141288232546,0.32583278
-159.22626392331196,22.15099321989374,0.6198113
-160.09049383576303,22.147809918663405,0.6053257
-158.3427585501706,23.5573724708955,0.38621077
-160.5658087566248,21.689582690842435,0.43724585
-157.93047017574722,22.122378908795007,0.6157957
-157.8140515895363,21.52173683502513,0.37858146
-157.7776289966039,21.579054078180175,0.37449867
-158.7897525238496,21.035718044544637,0.365349
-159.15782374733928,22.989024927596386,0.69559956
-157.4415784271774,22.086207704275868,0.22391067
-158.58657820363786,20.67832209339043,0.49023032
-161.17830759993078,21.547507229646488,0.3159003
-159.14475900430705,23.628307346128317,0.6633524
-158.9490302124071,21.193338276068225,0.19813806
-160.38117472710817,23.87606390488184,0.65068346
-157.41459493953184,23.42228228897307,0.08531318
-158.41309705220138,20.84537668026942,0.33903563
-157.32341618553252,23.0986078600849,0.084702596
-161.04641307374501,21.547593253940693,0.3951673
-160.36210974779414,24.15033064404408,0.6427604
-160.48813412000874,21.112116920561217,0.6301118
-161.24624720253078,21.787585538653268,0.41736665
-159.6477219246796,24.21009162557722,0.61302954
-157.63080176374586,21.239253473719213,0.30234966
-159.47686569033922,23.42042326271111,0.67778563
-159.84999914162725,21.554142557042237,0.65355515
-157.74874371150366,21.430202506058613,0.26071253
-160.23673911314233,23.773654977925602,0.715901
-157.73790564570018,21.2333076591791,0.34890404
-158.24594513574917,22.36982000479581,0.76314086
-160.4436942215011,24.20743113587227,0.22259335
-158.64943490103897,22.63103509319974,0.7131233
-158.0806276175294,22.039362666522386,0.54249775
-158.10500080171903,20.749222287349358,0.34111074
-158.08316745074023,23.13801970793267,0.47412118
-157.48051598541656,22.184620969277674,0.20781405
-160.2132898829772,21.001799193908898,0.5826706
-158.08648294313485,24.01050064591305,0.5734748
-157.1853893042165,22.34489068175754,0.07335809
-161.31160534871194,22.285251876102706,0.52353954
-158.7736453142105,20.337987130426338,0.31793922
-158.72611557974253,23.13381660060036,0.6460908
-157.47850631073464,22.95883056381684,0.14676665
-158.53777657362235,24.007111835655614,0.6515891
-158.77349089969132,20.63424073988692,0.3714081
-161.55714840630864,22.20787795298717,0.5516202
-157.42587128257293,23.2682649958305,0.0979098
-158.99764402577668,22.506078535553947,0.6115625
-160.13254052171214,20.3055424170563,0.3115772
-159.48763634909193,23.329291633133945,0.6890756
-160.8321082538827,21.580522454165358,0.4349733
-159.7512365268468,22.916639830728528,0.69243777
-159.487101736126,22.696493112784996,0.7033853
-159.42642208527155,20.934081058051596,0.3611327
-158.22356832332193,23.836341310951585,0.3774921
-160.41265459372718,22.740439724300458,0.65550214
-161.01535802263663,21.05662991637424,0.3913505
-158.3323736112193,20.78973527121659,0.2678902
-159.92116850296816,23.465595932472734,0.71952295
-159.92625480351495,21.909203349838968,0.5556023
-157.98940419502154,21.123886140212054,0.28694016
-161.39286821385457,22.21790333270747,0.5758718
-158.04587274882275,23.14065059185335,0.42593935
-160.8459662703049,22.29383696860166,0.5926174
-158.29800266510588,20.39500869154361,0.26800695
-159.89518423401134,22.876814061361976,0.706751
-159.76967860855677,20.854121760566652,0.5918242
-157.4428091837678,22.61041807430158,0.7059511
-161.3564602591663,21.062447391410704,0.3599686
-158.88632841153932,22.189073080279496,0.5888738
-160.79711773617464,21.56729262516437,0.4473406
-158.6181261662188,20.697088697691935,0.32959765
-160.95774936892965,23.8613553259813,0.23999254
-157.49119874648449,23.139359975842094,0.12072017
-157.99574315975778,20.6119435035574,0.110333405
-158.1590627483365,22.345100687704544,0.63762474
-160.9975205600174,22.25094343678601,0.5133421
-157.31229360836048,22.828033091098842,0.13039494
-159.79075916862405,20.998534867439083,0.59740955
-159.21266966816424,22.303078890605693,0.66714996
-157.59708116432077,22.917796544474033,0.18936595
-161.07280630878196,20.71533966473262,0.3332673
-160.45905192597706,22.801953127704763,0.62343436
-158.83109373567765,20.256523842539593,0.33539554
-158.35397629326403,20.88565222018405,0.4201227
-158.70504349462473,20.71790590065256,0.4373671
-158.51392744282185,23.713593295129638,0.54216325
-159.02582958066458,24.099203089467643,0.65748936
-160.4248351964327,21.48774368860582,0.43204466
-161.48556030104604,21.364620782958664,0.30278534
-157.82279597487386,21.020547110939155,0.32168558
-160.91355000666667,23.223064528182288,0.6999157
-159.22696673013897,20.186694092803332,0.19336113
-158.5256125651766,22.512446064787767,0.67333204
-159.90521275649013,21.683017402231012,0.43720922
-159.50034028384292,24.441200961604824,0.60746485
-160.42769981547517,23.521802076531536,0.6758577
-158.022226112055,21.12651045497779,0.24609666
-158.5183302696707,23.57399838527009,0.58365023
-160.51796092301333,23.806773811011862,0.7214008
-161.6530918623557,21.979126904305208,0.42568144
-160.30643319580497,22.65569257127281,0.6767028
-160.4358189255704,23.416296083896736,0.65815383
-158.75540209744761,20.668161741315796,0.57574725
-160.56212167158128,23.16710458942641,0.6302011
-157.40233935958113,23.221822057664728,0.094143674
-158.4480200364837,22.73881701032996,0.67513347
-160.73665196651783,21.158436833572026,0.5103864
-160.9300805622883,23.86086322429984,0.6268277
-158.08748669678275,21.926806828356206,0.5506389
-160.69845042822922,23.856263257416792,0.5195892
-161.11184213080602,20.93842611985397,0.34975055
-159.510586560408,22.431562351954977,0.74883676
-158.51176814356648,23.485870238515034,0.6028888
-160.28246723640538,24.165391275720516,0.65477735
-160.2279942882884,20.28636508770104,0.34251586
-159.26202885322985,22.640646290248682,0.61788493
-158.41602155507144,23.535106054815866,0.645734
-159.50478210351164,21.498990158303833,0.60716873
-159.96228404270485,22.56673860382023,0.6523303
-159.4831328987137,22.775348576735496,0.6347277
-159.3014159875209,21.9345700492941,0.5566683
-157.85295466083724,20.886801604672,0.4691613
-159.74280999573133,21.28700510793468,0.5982545
-161.3354060533066,22.13043484567195,0.45643088
-158.01715802851163,24.053308500576335,0.34107396
-160.00343835158898,24.144287284771906,0.28952035
-158.27410584510028,21.278766054271294,0.37087017
-157.84467667954908,22.625659940555067,0.43287277
-158.89502363255193,23.9132743915399,0.5985093
-158.01711918107887,21.521131248750354,0.31260544
-157.54113180686122,22.484037326411887,0.326309
-158.1799878101915,21.87477862437758,0.5117581
-159.20871434280525,22.454836154527076,0.52786094
-159.54780441741525,22.911832047970652,0.6035017
-157.575087963582,22.413749139259266,0.27855512
-158.38840358694347,22.66054798146562,0.6256369
-157.3079591727212,21.8207043791707,0.23434773
-161.26004260632138,23.584803255523063,0.46927062
-159.63517737668658,22.83236676516284,0.6778225
-159.7158386009373,20.076676904989675,0.31565973
-159.3745039664854,23.419300420241886,0.6649658
-158.22422600534858,20.812126240087576,0.24121797
-157.76654554869194,21.668255952673775,0.5060704
-160.38697795827946,20.32363453114464,0.32982197
-159.0224804904298,20.959142186703872,0.3594285
-159.3354267986072,24.182908240547878,0.42332482
-159.1750143726911,20.05818718186395,0.4311455
-158.7349726344898,21.25753258260353,0.36111668
-158.21633326296603,20.477252624979286,0.4949815
-157.7904357166786,20.825128275041976,0.1450895
-159.47788991896405,20.596171900988985,0.4524287
-160.77171854628247,20.907488310966265,0.38374966
-157.18060416633452,22.803251967898852,0.16781649
