Longitude,Latitude,RFBO raw values
-157.05815497806864,22.006776736491386,3.7717695E-5
-159.8681880674924,22.312930134640197,1.479004E-4
-159.88425158383487,23.918706181383246,4.0570212E-5
-158.01313376506388,20.929557624796104,7.539582E-6
-158.8413748078489,21.67923326855199,7.01178E-5
-160.81482856551256,20.844480708258423,1.7320135E-5
-157.35901027889926,23.17519806220841,1.4819267E-5
-160.10383385696468,20.778183134110506,3.1756692E-5
-160.30843427810936,21.15464577722665,3.1955304E-5
-159.2614581462391,23.49037519257206,1.0481268E-4
-159.46268558893033,22.468790392099947,2.5556132E-4
-160.15346509260613,22.459715697977696,1.04963E-4
-161.25406542060486,21.135508467910665,1.0042275E-5
-159.68856839874942,23.383955141518253,1.2992919E-4
-160.11882779732787,21.99868412997158,6.196175E-7
-159.8390091463056,21.106016432571508,1.8394621E-5
-160.17394285315814,20.330359415825487,9.090476E-6
-159.75844336197503,20.987180316670486,4.0672017E-5
-160.9464942121439,21.661487440651047,2.3344168E-5
-157.32538582955436,21.199797778779228,4.8443358E-6
-160.75796938453615,23.290552894363177,8.359425E-5
-160.5123033361641,21.992321738861538,1.6698099E-5
-159.7414956393225,24.23053696001434,4.8396294E-5
-157.76565924321585,21.829874383365805,1.7798064E-5
-159.18960796060054,21.051099532942164,3.548308E-5
-160.3948961243921,20.59098484083037,1.4703264E-5
-159.39197836732342,22.53457111558302,3.1446255E-4
-160.39537708616353,22.73002951184849,8.002002E-5
-159.26529103441212,21.11379484919199,1.583722E-5
-160.01581377636188,23.724011516260486,1.041157E-4
-157.987505697854,23.421719806673433,4.6088655E-5
-157.10871167640533,22.7947827517686,3.2557044E-5
-160.5082149816098,24.054081058888297,6.529942E-5
-159.37418161085506,23.763233987091255,9.823808E-5
-160.00167054176612,21.942706336235577,7.157396E-6
-159.73958695275607,23.961259470676513,7.6500764E-5
-158.70959074566235,22.103734067411036,7.854469E-5
-159.24655133412745,21.728208898332934,9.554133E-5
-159.95471328241968,21.200649465258937,3.492762E-5
-158.61505145722688,21.38458178128776,1.2446863E-5
-158.5881660980444,23.419073127268526,7.567502E-5
-159.01239787835848,21.63186065695427,3.794507E-5
-160.62458956138266,21.742145580295706,1.1091441E-5
-159.2608658973538,24.076963784422098,9.1571805E-5
-157.96994033837362,22.584792904927003,9.0861875E-5
-160.41931389433145,23.874105565269183,6.5051565E-5
-157.34690045622517,21.575765124810495,2.3663142E-5
-158.14221972117048,24.085341394387317,3.4071763E-5
-161.20880962759304,22.887103492872548,2.1996964E-5
-157.31137925994975,22.28218022290492,5.766601E-5
-159.21476786234038,22.85061951356131,8.7040215E-5
-158.1118550306351,22.21095169859032,8.585508E-5
-158.06593325846674,21.799527771883113,1.1211114E-5
-159.83772901849323,23.982930227463896,7.03172E-5
-160.90315303190033,22.45681348290419,3.08726E-6
-160.8588521872057,21.39925094525864,1.2643515E-5
-157.3358604947128,22.440435669842657,1.3289669E-4
-160.15312924617137,22.867961962651577,1.05648156E-4
-159.4658422962459,24.322587034524453,6.2830935E-5
-159.33875954845044,24.11625983552085,6.139826E-5
-161.001441030497,20.58650554766754,2.0920084E-5
-159.25692004340507,21.387052955548267,4.7657642E-5
-160.0056526183513,21.666330728481174,1.3342318E-5
-158.76633115432602,20.692829325781084,1.4133528E-5
-161.55068015777243,21.45545902779141,2.9014622E-5
-159.45539133589475,23.92795177226244,8.854492E-5
-158.5346396121115,23.621109627730174,5.453635E-5
-157.68934217317275,23.06856481829694,3.3095508E-5
-158.38784397410672,22.779960071487572,1.3524518E-4
-159.43634683938618,23.21559270998942,1.070755E-4
-160.24080696140558,23.915679755352244,7.041989E-5
-157.48841361839743,23.05927318600697,3.4895354E-5
-159.43338736756377,22.329476380494768,2.1011324E-4
-158.9842647668338,22.609460471345162,1.4215523E-4
-160.13664633613868,24.131334546081074,6.1158295E-5
-160.74775908233113,20.911381177535706,3.0964915E-5
-159.9213942645285,24.126899194492488,6.838657E-5
-161.18628809349264,21.88740575889081,2.5406243E-5
-160.90724718628152,20.65704697107221,1.7032997E-5
-158.51976086753842,23.962401628881707,6.050355E-5
-159.8557475596256,24.32510182763407,1.08499764E-4
-158.47099674739442,22.27810829909146,2.9019563E-4
-159.26322174990136,20.071158240513874,1.0642156E-5
-159.83185840487516,21.523723332405353,5.5357756E-5
-160.34105115795418,20.26241423753144,2.0667021E-5
-160.29914580392207,22.936972226232584,6.567407E-5
-160.4386705391777,22.237490253332158,2.7475848E-5
-161.46700733147753,21.556471581499057,2.4997154E-5
-159.55360364820456,20.1024367898124,8.296118E-6
-157.42078445639586,22.942740546197726,3.6275418E-5
-160.20062776602927,24.140173073350496,1.1283536E-5
-157.6319634424522,21.613614553084044,1.4353502E-5
-159.84546749062534,21.08663610910964,2.3174194E-5
-159.56121137819224,24.45067191335298,3.339597E-5
-160.57828819580155,22.09637020183566,1.0933454E-5
-160.931095131618,20.735050801622787,2.1907681E-5
-159.7105526883774,22.47713431444496,2.7757612E-4
-158.06228487211382,23.538220402212808,4.8273338E-5
-160.16899324667992,21.394903811221223,1.1143015E-5
-161.39687073969435,21.36102052192231,2.7582571E-5
-161.41159896835921,22.535491259069282,3.1547657E-5
-159.48023821697433,21.154621017627306,1.1377387E-5
-161.62428676606893,22.75034141855319,2.188735E-5
-160.3101518175469,23.35212102515527,1.3409027E-4
-159.00643301028433,23.9190002943824,4.033722E-5
-157.99926966586912,21.068339156922757,4.529029E-6
-159.05378889645147,24.326503155350363,6.477902E-5
-157.7267416835313,20.655769068732507,4.106327E-7
-160.60842682393712,23.991662399817535,1.8786679E-5
-158.9746952358991,20.61771760815817,1.320832E-5
-159.0101132263466,24.157802311490343,8.14106E-5
-160.10114330542206,20.33898789680726,8.680313E-6
-159.17166768246182,20.246703424062957,8.805393E-6
-159.30344900242397,21.1623186138963,1.085496E-5
-159.66933192976063,23.10973584613487,1.18228025E-4
-160.11133006610072,22.60050775245961,1.12887225E-4
-160.66619092664845,23.903812185218122,2.5333517E-5
-158.81516561834022,24.297018593645788,9.537956E-5
-157.66387034117588,23.738826637979265,3.632533E-5
-158.2321701890417,22.833648343808868,1.2851074E-4
-159.488179139523,23.09358546617735,2.1123186E-4
-160.03005471556142,20.668313891352124,1.9510511E-5
-160.55452454143148,22.42484793248574,3.4693618E-5
-157.98570472411558,23.924320621972466,4.531678E-5
-159.1771228994165,21.04921668234678,1.2969553E-5
-157.337818428363,22.46920972244944,8.0896316E-5
-158.72090444312258,23.81826248591974,6.726294E-5
-160.54980738543847,22.44288446035527,2.1508072E-6
-159.5576755046783,21.80874148728617,6.0177477E-5
-160.09274496374667,21.407938610207463,2.3398137E-5
-161.71708868762167,22.480691918438016,2.8107846E-5
-158.1088101830349,23.970830208185507,3.7095586E-5
-160.0038504088225,22.917061191910825,1.6388799E-4
-159.51007093052368,22.563907434985484,1.6078746E-4
-158.40058837008726,21.471110159404404,9.8044175E-6
-160.07483058911546,24.07927882978514,8.140534E-5
-160.94966649377287,21.90953299657346,2.7181475E-5
-159.5047987402692,23.994685717495972,2.8304594E-5
-158.31408995223902,22.18462709574716,9.603157E-5
-158.9902605453235,23.17876837774983,8.063947E-5
-161.4787010674587,22.394641154404656,1.419108E-5
-158.26385531092996,21.20720827601266,8.247165E-6
-159.86733937365875,24.025680686949087,9.728013E-5
-160.82857990247356,22.614739296908184,3.0896736E-5
-157.7586275805294,22.987822763748976,4.3621727E-5
-159.2734218694177,22.781638690155624,1.2443018E-4
-160.26164662847063,20.203638203539885,1.2392653E-5
-160.80278596871457,23.590137357318916,7.154062E-6
-160.3936643981816,23.053440279613643,1.20533965E-4
-158.45651799068898,20.274369881901297,1.9436939E-5
-159.6469017736885,24.184287575183532,7.952703E-5
-160.65773409015142,22.19466370078167,3.921521E-5
-160.5804048373638,20.65900923434302,1.40175525E-5
-158.1686394871162,21.99868792729983,3.129615E-5
-158.7644061173028,23.51771446551662,4.576218E-5
-159.02676810023965,21.404015542298495,4.831569E-5
-160.99728595221129,21.19215552137722,1.5109411E-5
-159.31863990875505,22.498039282716935,2.6715212E-4
-158.873415498491,20.281573119536116,1.8898625E-5
-159.2672412144565,22.856499653537522,6.072615E-5
-159.59408102581017,24.34643762970786,5.3367312E-5
-160.5502373118648,23.665805452003895,7.3988616E-5
-158.38364734083308,21.49833885015862,1.2419592E-5
-157.15028270609378,21.69307334529501,4.9822153E-5
-157.43905444675215,23.457400708916033,3.7750055E-5
-158.541377791927,22.0596469016704,6.7160065E-5
-160.28480749227236,21.82543961034694,4.4221824E-6
-159.505433172662,20.20566074209825,1.4167828E-5
-159.51872352627566,23.32130181032157,8.8197165E-5
-159.65914268631767,23.60023627484336,6.742945E-5
-159.5266856361981,20.63302062126938,2.9260214E-5
-158.81657490581435,21.066642148230287,2.7779231E-5
-159.12632825608063,20.62890711050121,1.6649707E-5
-160.08410610372042,21.709887773609196,1.2075779E-5
-159.97531775006496,21.478419764694152,3.0555355E-5
-158.41392667236607,22.6546633711094,1.3181624E-4
-160.54745309971648,23.77483808718961,7.08273E-5
-159.63735047541434,20.877083107886996,2.463928E-5
-158.58649169943246,21.114892769637706,6.438428E-6
-161.0702440837212,23.4824997195536,3.7746893E-5
-161.19430246672195,23.53786179939069,4.098444E-5
-157.82073205626543,23.154097905743907,4.1071176E-5
-159.40691289468953,24.11240613865244,9.172616E-5
-158.67318321707015,21.2273765010309,1.4419918E-5
-159.86245564990347,23.185342521132,1.7561814E-4
-159.475162580012,22.62656348599066,2.2621726E-4
-159.75517231553482,20.94303096476982,2.5603284E-5
-158.03133564156443,22.43801068986273,7.5041244E-5
-160.23306461973993,20.640001966268784,2.2000466E-5
-160.30182016381536,21.344676443191197,2.6116933E-5
-160.34068623298134,22.745371447308898,9.29711E-5
-158.6845594757173,21.666500260025888,1.7061835E-5
-158.4455719212833,20.470596891588656,9.663788E-6
-160.69469083975793,21.52442627550973,7.841212E-7
-159.28095486596314,21.758089696431497,6.70487E-5
-158.0917863882605,23.993880958859553,3.1215503E-5
-159.6505520064576,23.433161477303123,1.1927245E-4
-158.05030495281244,22.045542571433902,2.746995E-5
-159.48381337631906,23.273783717632476,1.229672E-4
-160.30146746477914,21.583071165261476,2.0376861E-5
-158.57829342047017,21.67847143341942,1.6375787E-5
-158.50329841794397,23.20211118723511,8.973954E-5
-159.2527201512237,21.229600610095872,2.1524698E-5
-158.2968711765898,23.926358182111706,4.3500113E-5
-158.52027616191404,21.023519634442323,1.8610543E-5
-158.20534401359205,22.29837944157821,1.548874E-4
-160.8524779314288,23.813108000828905,6.7228655E-5
-159.5030304361302,24.006780891651033,6.60259E-5
-158.84203552399245,21.27622533062214,7.79502E-5
-160.87654873953053,21.049207826514436,1.689091E-5
-158.87708487203082,21.47122239449944,5.6837835E-5
-160.75468922008815,20.867051691932858,5.0793615E-6
-161.54003940910258,23.125121945043052,1.2988311E-5
-157.69129037930767,20.98782818418364,2.8822285E-6
-160.46545611919433,21.80562623965597,8.673023E-6
-157.75543212084185,21.7717890013222,1.8089326E-5
-160.83411620404993,23.22386648951372,6.744896E-5
-158.98136117062853,20.294299472918016,8.6035725E-6
-159.48755142736923,24.438298938680163,9.823045E-5
-161.07488516647396,22.73773567838055,4.0066825E-6
-158.67308259465912,21.320964210037587,3.9401733E-5
-160.13727215826017,23.741600466838907,4.3440217E-5
-157.91202757847225,23.383102757570086,4.6974037E-5
-158.49834750298186,22.398420039553933,2.113258E-4
-158.6000612510754,21.64019465125516,1.730418E-5
-158.43375437924067,22.90275391427794,1.9658885E-4
-159.3369204609249,20.997417398767908,1.18141115E-5
-160.5264230381804,21.310566690025258,2.0068926E-5
-158.17704669964132,22.031144407397953,2.917467E-5
-160.8810709470812,23.232557807413762,6.67274E-5
-159.37009469563301,20.080576484029493,8.514822E-6
-158.5045422571365,22.27921379508496,2.8839245E-4
-157.82232043156776,21.22085308069708,2.6205241E-6
-157.82641121632335,22.05814481152512,4.6514593E-5
-158.88209549971108,24.294692665863984,6.751687E-5
-159.91504160991937,24.132165223579477,7.2284776E-5
-159.26070655980377,21.749816506092877,5.994893E-5
-159.36936516442054,21.75222589123019,3.8449845E-5
-159.21520297013925,24.059806176149888,5.7689926E-5
-158.35841154031752,22.567439881280762,1.5289291E-4
-160.55262823513567,23.984836535080554,2.98858E-5
-157.364738803469,22.36965680354698,1.4168455E-4
-159.31473237660884,20.68965959917652,1.9612422E-5
-159.50838294940164,24.099167154449084,6.689667E-5
-158.93199056708386,23.89276590807534,8.180743E-5
-160.3540311660302,20.47102660434528,9.416309E-6
-159.21482789826527,20.08535834155581,1.2863321E-5
-158.0503999263755,20.786353132027294,9.8804085E-6
-158.35658608451004,23.68138455964838,3.8152757E-5
-159.05241074753877,21.4007439704372,4.6590103E-5
-159.62991070219493,23.574661910260016,6.485896E-5
-158.96024678122012,22.171155305703344,2.5724166E-4
-160.38386710493643,23.868638189672307,1.0906351E-4
-159.78386245312427,23.184084379336923,9.089934E-5
-161.09372150891824,22.85022756282965,9.322797E-6
-161.27364191311162,22.211310455343835,1.8623392E-5
-157.56395534463488,21.503225269565377,9.854362E-6
-158.01534471140852,22.59632793866281,1.5660211E-4
-160.65616855292558,21.94953770110051,3.34064E-5
-159.8447910491895,23.339358725077258,7.7071156E-5
-157.66417522463206,22.640564909374604,8.6255786E-5
-159.09717917727338,23.385864715665253,1.0613911E-4
-157.2445278070901,21.72043840227888,3.3385244E-5
-159.66051144210542,20.616009042933587,1.6952383E-5
-159.1117605426013,22.426330885243146,1.1394143E-4
-158.71442797462348,22.241481604145957,1.5967323E-4
-158.01949653302324,21.373021435922784,7.338012E-6
-159.2624830704853,21.362648642600327,2.3515326E-5
-157.69144262308563,22.93044451068207,5.5029945E-5
-160.4828540877978,21.072649232773237,1.9859233E-6
-157.65767803287957,22.179825003142888,9.459477E-5
-160.697598701397,23.37962165747991,9.0997586E-5
-159.27397645968935,21.8291267587549,6.123966E-5
