X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-158.649585426676,22.4661060583403,train,1.3058744418771904E-4,66.50691394580775,0.7507806326115647
-158.696408213333,22.5197762999999,train,8.076119126554066E-5,33.44194811186171,0.5765337111666784
-158.850944361572,22.4002796318888,train,1.2548631748561677E-4,63.2385505335766,0.736880481501192
-158.7243068,22.4908662,train,9.684800011527295E-5,44.387199734763136,0.6431506192067198
-158.724677563921,22.4911872360775,train,9.684800011527295E-5,44.387199734763136,0.6431506192067198
-159.4064387,22.2479381,train,7.45334893549354E-5,29.07670140239144,0.5475237423031825
-159.07292792312,22.1798372851436,train,1.807940188199116E-4,92.75435126045024,0.8539211484408055
-158.976227746816,22.2062485686623,train,1.976707005595322E-4,96.17904129955797,0.8779315001509539
-159.127599450225,22.2226338964456,train,1.6725345295263275E-4,88.11873216224568,0.8312842734237437
-159.22947429356,22.2367705854209,train,1.298175840831783E-4,65.95779294821683,0.7487308576628467
-159.215221448271,22.5139898862906,train,1.9536719483630456E-4,95.714137540745,0.8749027847260766
-159.400950763424,22.3260731579087,train,1.2369597406992948E-4,62.06496951814222,0.7318203120281064
-159.135560751668,22.6904192783355,train,2.064771181006489E-4,97.46288092370752,0.8888496255389989
-159.417291933798,22.3004237064717,train,1.0913492748800781E-4,52.47983528054801,0.6868809164874057
-159.155743855734,22.7063006049211,train,1.928195644438223E-4,95.15413881014396,0.8714654954652349
-159.619611,22.5843759,train,1.481593421817699E-4,78.2604382129706,0.7932785241653976
-159.630767268677,22.5859138338469,train,1.4586945374109694E-4,76.67375581244322,0.7881801242469285
-159.163811704516,22.6769737503426,train,2.003843333639518E-4,96.73546157018603,0.8814055246556352
-159.649945469871,22.5682461357138,train,1.545375519479779E-4,82.50340256506715,0.8068417876354343
-159.556666,22.3417613,train,8.809251660072259E-5,38.7714837695585,0.6083101940049058
-159.619424973406,22.7075053977874,train,1.192723127994419E-4,59.51167619369768,0.7188961934492959
-159.298309990104,22.3325386297902,train,1.365711486614254E-4,70.76036703355898,0.7661527327060123
-159.290131850548,22.3521597464929,train,1.449416543512629E-4,75.95819104023164,0.7860787721822861
-159.8507732,22.6339461,train,5.370672545116354E-5,15.521724681621258,0.435281433550484
-159.2936171,22.3417267,train,1.4612990155497138E-4,76.86059709560537,0.7887662873873369
-158.9725484,22.3855299,train,1.6434194941585052E-4,87.09952461613328,0.8259760442116226
-158.926214607597,22.4609470453672,train,1.5086332048229516E-4,80.18609507029714,0.799141109630919
-158.987102824186,22.3587904967336,train,1.6110866245302272E-4,85.76088212810177,0.8198851989654732
-158.791887381933,22.5086412135669,train,1.0546451224674865E-4,50.00193419396096,0.6744109542869925
-158.470975566938,22.6291522892542,train,2.0182943297369563E-4,97.01106669566086,0.8832150323843451
