Longitude,Latitude,RFBO raw values
-159.15926010477284,22.6726741202476,1.3305488E-4
-161.5151513230825,21.368026644568186,9.126566E-6
-158.28441371211383,20.637275656561304,1.0882502E-5
-159.15198433602933,24.17226071578118,3.652511E-5
-157.29574547655693,22.525120422267925,3.875518E-5
-159.40715944772333,20.943181944927552,3.504647E-5
-158.8870005886597,20.52284577904506,1.3876478E-5
-160.24802623272254,22.032209826026,1.0872106E-5
-158.9989136096693,21.466505072444704,6.682352E-5
-159.60962324440823,21.94113040997772,5.8150286E-5
-161.0253228096481,22.182928937346414,1.9186109E-5
-158.1670564296266,23.165715836312625,8.764847E-5
-157.8760834578368,20.580319936678478,8.685377E-6
-161.4565455095917,21.98892505580949,1.6914562E-5
-160.37780755519177,20.33780975687329,1.22625215E-5
-160.43918345927014,23.597039113417985,5.2982556E-5
-157.49843352501307,21.276496910188385,2.7215115E-6
-160.34511710388315,20.688650062952515,2.1454021E-5
-159.54615643004735,24.016050069066186,8.465619E-5
-157.50376003524272,21.064778199348503,1.5444399E-6
-160.36367598064135,23.076567955644105,5.6274414E-5
-159.91125911067803,22.487617138989528,1.4728002E-4
-160.33884546567563,20.89134318060008,2.7567965E-5
-157.1998740251481,22.914437602215035,1.5284271E-5
-160.31983250362876,23.393486482144716,6.795773E-5
-157.45357080503476,21.16652205244651,1.8704789E-6
-160.9233074839773,22.536602994061425,1.3449629E-5
-159.9188248349778,20.95441841014654,2.838523E-5
-157.51638547773584,22.097131169644445,4.1275343E-5
-157.73787606949085,21.25081396452282,1.5026229E-6
-158.74743939031973,22.904373677012053,1.0840102E-4
-157.31096997849144,22.41864426375176,6.237251E-5
-158.11461450349103,22.868594529384154,1.17253105E-4
-161.0640439379419,23.66249995578653,1.5806776E-5
-157.55283591453434,22.99386606887976,3.5990528E-5
-160.7294124349495,23.390208940930115,1.0742345E-4
-158.71689853759193,23.642989551803865,1.14073504E-4
-158.77573406158032,22.4231233764433,2.039001E-4
-158.13689307673732,23.851544874827834,3.7302387E-5
-161.0573253417686,23.648694457342607,1.7030236E-5
-161.55770963406056,22.38411090200517,1.5743262E-5
-159.7605111389334,23.993633645250593,6.890891E-5
-159.28901747192165,22.95913123960136,4.0486103E-4
-158.79360508848887,20.920561671359124,1.5533042E-5
-159.26369292488434,20.346092044026506,8.961277E-6
-158.81134390819838,24.254311353849683,1.8371877E-5
-157.46595679385794,21.725622187414388,5.0121357E-6
-159.59228923382622,20.68503691945087,2.085541E-5
-159.68058759204612,21.899320026501933,6.952321E-5
-159.08303281014483,20.195275727684695,6.540409E-6
-159.91083768380517,22.31328634568693,7.98634E-5
-158.57666235056874,22.403859071603975,3.327209E-4
-157.3813548478231,23.410209525105802,1.6986354E-5
-160.0209230324132,23.239350847607945,9.161186E-5
-159.95001876207957,22.933886263784718,9.882293E-5
-157.11108836180577,22.53301418870558,2.0866622E-5
-160.94611324314553,21.020069044616054,1.9238914E-5
-160.20051414153818,23.092367500476136,7.394833E-5
-160.4098668028195,20.595096023518902,1.2502362E-5
-158.25154195638294,23.555112799432102,5.407397E-5
-158.30093017525218,20.791580434098716,1.5069963E-5
-159.87186877227902,20.864388172433433,3.8098977E-5
-159.6852676754473,21.86491889394608,7.850104E-5
-158.93414572504363,21.272967195379156,1.0893578E-4
-159.96232835333745,22.269236010951726,6.0204376E-5
-160.84498494988634,21.757311611451687,1.2972942E-5
-161.57937552929744,21.50616300563507,1.14155E-5
-160.2366338394625,22.783567877285428,1.0830918E-4
-158.66648965991033,23.613823478400104,9.863732E-5
-158.9918462141891,23.510164626400446,1.6535101E-4
-159.63460509392337,21.417418480422114,3.9303082E-5
-161.46298007529225,21.284841248678962,9.228503E-6
-160.05003523881547,20.63828734145525,1.3902066E-5
-160.9276142703455,20.917805100862754,1.943612E-5
-160.45992035778693,21.15247014593487,3.5751353E-5
-158.0255241949037,22.45186920970995,1.4787624E-4
-160.66684898332647,20.851424002478794,1.6482916E-5
-159.33740906334754,22.9894196841258,3.1649595E-4
-158.95694207878495,21.517119994076495,7.788527E-5
-159.99505184889688,22.875589136900153,1.3294906E-4
-158.3961281220446,23.983261769146928,3.8105023E-5
-159.03676569329073,23.89087390440078,4.0063023E-5
-159.49882983378876,20.921564666029678,3.16765E-5
-158.26766403353042,23.452963256429317,6.8054316E-5
-159.55887114692922,20.558801723779474,1.537671E-5
-160.01324122546202,22.397316932151032,1.8271677E-4
-158.88527245944954,20.247911541339732,8.231692E-6
-159.3807647498685,20.424673924117847,1.171476E-5
-158.8092196259849,23.27214929850645,1.9749229E-4
-159.97321484646517,23.970199728550313,7.10884E-5
-161.55603550497395,21.40041294681293,6.9364387E-6
-157.28402906354347,23.157327546693445,1.7411585E-5
-158.94595103108438,22.890746263390383,1.1331145E-4
-159.12174687598076,23.266169730527192,1.9495633E-4
-160.40708338694512,22.853541815089354,9.3253606E-5
-159.22136681052328,22.009151201495747,1.1895692E-4
-161.16802546867044,22.087445449630426,2.0452604E-5
-160.87248563871526,21.360971357296624,1.4858728E-5
-159.2412542994545,20.398039961636343,1.127837E-5
-160.32754614476275,20.98243766069307,2.4027406E-5
-158.39132473472662,24.173894617910044,2.5386336E-5
-159.2564299468504,22.710533691007626,1.2134047E-4
-161.09114163162695,20.827366624353296,1.8672932E-5
-161.05253324655476,23.618328454750642,2.104663E-5
-159.51567056719372,22.017623675663575,4.9959264E-5
-160.66312078281143,24.08683542808191,3.315324E-5
-158.51898742271197,23.933161435919285,3.1629028E-5
-158.93982581222394,24.40159788531694,2.364193E-5
-158.70025256250767,23.912595316294382,4.0931016E-5
-160.10803130105097,23.86760007741198,6.3438885E-5
