variable,x,y
anom,-1.3269999623298645,1.2206249812152237E-4
anom,-1.3198719625473023,1.2206249812152237E-4
anom,-1.31274396276474,1.2206249812152237E-4
anom,-1.3056159629821777,1.2206249812152237E-4
anom,-1.2984879631996156,1.2206249812152237E-4
anom,-1.2913599634170532,1.2206249812152237E-4
anom,-1.284231963634491,1.2206249812152237E-4
anom,-1.2771039638519288,1.2206249812152237E-4
anom,-1.2699759640693664,1.2206249812152237E-4
anom,-1.2628479642868042,1.2206249812152237E-4
anom,-1.2557199645042418,1.2206249812152237E-4
anom,-1.2485919647216797,1.2206249812152237E-4
anom,-1.2414639649391175,1.2206249812152237E-4
anom,-1.234335965156555,1.2206249812152237E-4
anom,-1.227207965373993,1.2206249812152237E-4
anom,-1.2200799655914307,1.2206249812152237E-4
anom,-1.2129519658088683,1.2206249812152237E-4
anom,-1.2058239660263061,1.2206249812152237E-4
anom,-1.198695966243744,1.2206249812152237E-4
anom,-1.1915679664611816,1.2206249812152237E-4
anom,-1.1844399666786194,1.2206249812152237E-4
anom,-1.1773119668960572,1.2206249812152237E-4
anom,-1.1701839671134948,1.2206249812152237E-4
anom,-1.1630559673309326,1.2206249812152237E-4
anom,-1.1559279675483705,1.2206249812152237E-4
anom,-1.148799967765808,1.2206249812152237E-4
anom,-1.1416719679832459,1.2206249812152237E-4
anom,-1.1345439682006835,1.2206249812152237E-4
anom,-1.1274159684181213,1.2206249812152237E-4
anom,-1.1202879686355591,1.2206249812152237E-4
anom,-1.113159968852997,1.2206249812152237E-4
anom,-1.1060319690704346,1.2206249812152237E-4
anom,-1.0989039692878724,1.2206249812152237E-4
anom,-1.09177596950531,1.2206249812152237E-4
anom,-1.0846479697227478,1.2206249812152237E-4
anom,-1.0775199699401856,1.2206249812152237E-4
anom,-1.0703919701576232,1.2206249812152237E-4
anom,-1.063263970375061,1.2206249812152237E-4
anom,-1.0561359705924986,1.2206249812152237E-4
anom,-1.0490079708099365,1.2206249812152237E-4
anom,-1.0418799710273743,1.2206249812152237E-4
anom,-1.034751971244812,1.2206249812152237E-4
anom,-1.0276239714622497,1.219244149979204E-4
anom,-1.0204959716796875,1.2151108239777386E-4
anom,-1.0133679718971251,1.2109914678148925E-4
anom,-1.006239972114563,1.2068861542502418E-4
anom,-0.9991119723320008,1.202794665005058E-4
anom,-0.9919839725494385,1.1987171455984935E-4
anom,-0.9848559727668762,1.1946533777518198E-4
anom,-0.977727972984314,1.190603434224613E-4
anom,-0.9705999732017517,1.186567242257297E-4
anom,-0.9634719734191894,1.1825446563307196E-4
anom,-0.9563439736366273,1.1785357492044568E-4
anom,-0.9492159738540649,1.1745404481189325E-4
anom,-0.9420879740715027,1.1705586803145707E-4
anom,-0.9349599742889405,1.1665904457913712E-4
anom,-0.9278319745063781,1.1626355990301818E-4
anom,-0.9207039747238159,1.1586942127905786E-4
anom,-0.9135759749412536,1.1547661415534094E-4
anom,-0.9064479751586914,1.1508513853186741E-4
anom,-0.8993199753761292,1.1469499440863729E-4
anom,-0.8921919755935669,1.1430616723373532E-4
anom,-0.8850639758110046,1.1391866428311914E-4
anom,-0.8779359760284424,1.1353247828083113E-4
anom,-0.8708079762458801,1.1314759467495605E-4
anom,-0.8636799764633178,1.1276401346549392E-4
anom,-0.8565519766807557,1.1238173465244472E-4
anom,-0.8494239768981934,1.1200075823580846E-4
anom,-0.8422959771156311,1.116210623877123E-4
anom,-0.8351679773330689,1.1124266166007146E-4
anom,-0.8280399775505065,1.1086554150097072E-4
anom,-0.8209119777679443,1.1048970191041008E-4
anom,-0.813783977985382,1.1011513561243191E-4
anom,-0.8066559782028199,1.0974183533107862E-4
anom,-0.7995279784202576,1.0936980106635019E-4
anom,-0.7923999786376953,1.0899903281824663E-4
anom,-0.785271978855133,1.0862951603485271E-4
anom,-0.7781439790725708,1.0826125799212605E-4
anom,-0.7710159792900085,1.0789424413815141E-4
anom,-0.7638879795074462,1.0752847447292879E-4
anom,-0.7567599797248841,1.071639489964582E-4
anom,-0.7496319799423218,1.0680065315682441E-4
anom,-0.7425039801597595,1.0643859422998503E-4
anom,-0.7353759803771973,1.0607775766402483E-4
anom,-0.728247980594635,1.0571814345894381E-4
anom,-0.7211199808120727,1.0535975161474198E-4
anom,-0.7139919810295104,1.0500257485546172E-4
anom,-0.7068639812469483,1.0464661318110302E-4
anom,-0.699735981464386,1.0429185203975067E-4
anom,-0.6926079816818237,1.0393829870736226E-4
anom,-0.6854799818992615,1.0358593863202259E-4
anom,-0.6783519821166992,1.0323477181373164E-4
anom,-0.6712239823341369,1.0288480552844703E-4
anom,-0.6640959825515748,1.0253601794829592E-4
anom,-0.6569679827690125,1.0218840907327831E-4
anom,-0.6498399829864502,1.018419861793518E-4
anom,-0.6427119832038879,1.0149673471460119E-4
anom,-0.6355839834213257,1.0115265467902645E-4
anom,-0.6284559836387634,1.0080973879666999E-4
anom,-0.6213279838562011,1.004679870675318E-4
anom,-0.614199984073639,1.0012739221565425E-4
anom,-0.6070719842910767,9.978795424103737E-5
anom,-0.5999439845085144,9.944966586772352E-5
anom,-0.5928159847259521,9.911252709571272E-5
anom,-0.5856879849433899,9.877653064904734E-5
anom,-0.5785599851608276,9.844166925176978E-5
anom,-0.5714319853782653,9.810794290388003E-5
anom,-0.5643039855957032,9.777535160537809E-5
anom,-0.5571759858131409,9.744388808030635E-5
anom,-0.5500479860305786,9.71135450527072E-5
anom,-0.5429199862480164,9.678432252258062E-5
anom,-0.5357919864654541,9.645622048992664E-5
anom,-0.5286639866828918,9.612922440283E-5
anom,-0.5215359869003295,9.580334153724834E-5
anom,-0.5144079871177674,9.547856461722404E-5
anom,-0.5072799873352051,9.515488636679947E-5
anom,-0.5001519875526428,9.483229951001704E-5
anom,-0.4930239877700806,9.451081132283434E-5
anom,-0.4858959879875183,9.419041452929378E-5
anom,-0.47876798820495603,9.387110185343772E-5
anom,-0.47163998842239385,9.355287329526618E-5
anom,-0.46451198863983156,9.323572157882154E-5
anom,-0.4573839888572693,9.29196467041038E-5
anom,-0.450255989074707,9.260464867111295E-5
anom,-0.4431279892921448,9.229071292793378E-5
anom,-0.4359999895095825,9.197783947456628E-5
anom,-0.42887198972702023,9.166602831101045E-5
anom,-0.42174398994445805,9.135527216130868E-5
anom,-0.41461599016189576,9.104557102546096E-5
anom,-0.4074879903793335,9.07369249034673E-5
anom,-0.4003599905967712,9.042931924341246E-5
anom,-0.393231990814209,9.012275404529646E-5
anom,-0.3861039910316467,8.98172365850769E-5
anom,-0.37897599124908443,8.951274503488094E-5
anom,-0.37184799146652225,8.92092939466238E-5
anom,-0.36471999168395997,8.890686876839027E-5
anom,-0.3575919919013977,8.860546950018033E-5
anom,-0.3504639921188355,8.830508886603639E-5
anom,-0.3433359923362732,8.800572686595842E-5
anom,-0.3362079925537109,8.770738349994645E-5
anom,-0.32907999277114863,8.741005149204284E-5
anom,-0.32195199298858634,8.724031067686155E-5
anom,-0.31482399320602417,8.724031067686155E-5
anom,-0.307695993423462,8.724031067686155E-5
anom,-0.3005679936408996,8.724031067686155E-5
anom,-0.2934399938583374,8.724031067686155E-5
anom,-0.28631199407577523,8.724031067686155E-5
anom,-0.27918399429321283,8.724031067686155E-5
anom,-0.27205599451065066,8.724031067686155E-5
anom,-0.2649279947280885,8.724031067686155E-5
anom,-0.2577999949455261,8.724031067686155E-5
anom,-0.2506719951629639,8.724031067686155E-5
anom,-0.2435439953804015,8.724031067686155E-5
anom,-0.23641599559783932,8.724031067686155E-5
anom,-0.22928799581527715,8.724031067686155E-5
anom,-0.22215999603271475,8.724031067686155E-5
anom,-0.21503199625015257,8.724031067686155E-5
anom,-0.2079039964675904,8.724031067686155E-5
anom,-0.200775996685028,8.724031067686155E-5
anom,-0.1936479969024658,8.724031067686155E-5
anom,-0.18651999711990364,8.724031067686155E-5
anom,-0.17939199733734124,8.724031067686155E-5
anom,-0.17226399755477906,8.724031067686155E-5
anom,-0.16513599777221688,8.724031067686155E-5
anom,-0.15800799798965448,8.724031067686155E-5
anom,-0.1508799982070923,8.724031067686155E-5
anom,-0.14375199842453013,8.724031067686155E-5
anom,-0.13662399864196773,8.724031067686155E-5
anom,-0.12949599885940555,8.724031067686155E-5
anom,-0.12236799907684337,8.724031067686155E-5
anom,-0.11523999929428097,8.724031067686155E-5
anom,-0.10811199951171879,8.724031067686155E-5
