variable,x,y
UD,-0.0893651306629181,2.9411503419396468E-5
UD,-0.08722036752700807,2.9411503419396468E-5
UD,-0.08507560439109803,2.9411503419396468E-5
UD,-0.082930841255188,2.9411503419396468E-5
UD,-0.08078607811927796,2.9411503419396468E-5
UD,-0.07864131498336793,2.9411503419396468E-5
UD,-0.07649655184745789,2.9411503419396468E-5
UD,-0.07435178871154785,2.9411503419396468E-5
UD,-0.07220702557563782,2.9411503419396468E-5
UD,-0.0700622624397278,2.9411503419396468E-5
UD,-0.06791749930381775,2.9411503419396468E-5
UD,-0.06577273616790771,2.9411503419396468E-5
UD,-0.06362797303199769,2.9411503419396468E-5
UD,-0.06148320989608765,2.9411503419396468E-5
UD,-0.05933844676017762,2.9411503419396468E-5
UD,-0.057193683624267584,2.9411503419396468E-5
UD,-0.05504892048835755,2.9411503419396468E-5
UD,-0.052904157352447516,2.9411503419396468E-5
UD,-0.05075939421653749,2.9411503419396468E-5
UD,-0.04861463108062745,2.9411503419396468E-5
UD,-0.04646986794471741,2.9411503419396468E-5
UD,-0.04432510480880738,2.9411503419396468E-5
UD,-0.042180341672897345,2.9411503419396468E-5
UD,-0.04003557853698732,2.9411503419396468E-5
UD,-0.037890815401077284,2.9411503419396468E-5
UD,-0.03574605226516724,2.9411503419396468E-5
UD,-0.03360128912925721,2.9411503419396468E-5
UD,-0.031456525993347174,2.9411503419396468E-5
UD,-0.02931176285743714,2.9411503419396468E-5
UD,-0.027166999721527113,2.9411503419396468E-5
UD,-0.025022236585617072,2.9411503419396468E-5
UD,-0.022877473449707045,2.9411503419396468E-5
UD,-0.020732710313797004,2.9411503419396468E-5
UD,-0.018587947177886963,2.9411503419396468E-5
UD,-0.016443184041976935,2.9411503419396468E-5
UD,-0.014298420906066894,2.9411503419396468E-5
UD,-0.012153657770156881,2.9411503419396468E-5
UD,-0.01000889463424684,2.9411503419396468E-5
UD,-0.007864131498336799,2.9411503419396468E-5
UD,-0.005719368362426772,2.9411503419396468E-5
UD,-0.0035746052265167305,2.9411503419396468E-5
UD,-0.0014298420906067033,2.9411503419396468E-5
UD,7.149210453033378E-4,3.851874134852551E-5
UD,0.002859684181213379,3.734110578079708E-5
UD,0.005004447317123406,3.752129487111233E-5
UD,0.007149210453033447,3.940096212318167E-5
UD,0.00929397358894346,4.1374791180714965E-5
UD,0.011438736724853502,4.344750414020382E-5
UD,0.013583499860763529,4.562404865282588E-5
UD,0.01572826299667357,4.790963066625409E-5
UD,0.01787302613258361,5.03097107866779E-5
UD,0.020017789268493638,5.283002610667609E-5
UD,0.02216255240440368,5.5476597481174394E-5
UD,0.024307315540313706,5.825575499329716E-5
UD,0.026452078676223748,6.117413431638852E-5
UD,0.02859684181213379,6.423871673177928E-5
UD,0.030741604948043816,6.745681457687169E-5
UD,0.03288636808395384,7.083612581482157E-5
UD,0.03503113121986387,7.438474131049588E-5
UD,0.037175894355773925,7.811111572664231E-5
UD,0.03932065749168395,8.202416938729584E-5
UD,0.04146542062759401,8.61332518979907E-5
UD,0.04361018376350401,9.044818580150604E-5
UD,0.045754946899414034,9.497927385382354E-5
UD,0.04789971003532409,9.973735723178834E-5
UD,0.050044473171234116,1.0473379370523617E-4
UD,0.05218923630714417,1.0998053039656952E-4
UD,0.05433399944305417,1.1549011833267286E-4
UD,0.056478762578964226,1.2109067756682634E-4
UD,0.05862352571487425,1.264710008399561E-4
UD,0.06076828885078431,1.304888428421691E-4
UD,0.06291305198669433,1.34309841087088E-4
UD,0.06505781512260433,1.3824271445628256E-4
UD,0.06720257825851439,1.4229075168259442E-4
UD,0.06934734139442442,1.4645732881035656E-4
UD,0.07149210453033447,1.5074590919539332E-4
UD,0.0736368676662445,1.551600726088509E-4
UD,0.07578163080215453,1.597034715814516E-4
UD,0.07792639393806455,1.643799478188157E-4
UD,0.08007115707397461,1.691933284746483E-4
UD,0.08221592020988464,1.7414767353329808E-4
UD,0.08436068334579469,1.7918649245984852E-4
UD,0.08650544648170469,1.818878372432664E-4
UD,0.08865020961761472,1.8449610797688365E-4
UD,0.09079497275352477,1.8714179168455303E-4
UD,0.0929397358894348,1.8977322906721383E-4
UD,0.09508449902534485,1.9233886268921196E-4
UD,0.09722926216125485,1.9493918807711452E-4
UD,0.09937402529716491,1.9757465634029359E-4
UD,0.10151878843307494,2.0024576224386692E-4
UD,0.10366355156898499,2.0295297144912183E-4
UD,0.10580831470489502,2.0569679327309132E-4
UD,0.10795307784080502,2.084777079289779E-4
UD,0.11009784097671507,2.1129621018189937E-4
UD,0.1122426041126251,2.1415282390080392E-4
UD,0.11438736724853515,2.1704805840272456E-4
UD,0.11653213038444515,2.1998242300469428E-4
UD,0.11867689352035521,2.2295647067949176E-4
UD,0.12082165665626524,2.259707252960652E-4
UD,0.12296641979217529,2.290257252752781E-4
UD,0.12511118292808532,2.3212202358990908E-4
UD,0.12725594606399535,2.352602023165673E-4
UD,0.12940070919990537,2.3828446865081787E-4
UD,0.1315454723358154,2.4025516177061945E-4
UD,0.13369023547172545,2.4190278782043606E-4
UD,0.13583499860763548,2.4328914878424257E-4
UD,0.1379797617435455,2.44683469645679E-4
UD,0.14012452487945554,2.4608575040474534E-4
UD,0.1422692880153656,2.474960929248482E-4
UD,0.14441405115127562,2.4891452630981803E-4
UD,0.14655881428718567,2.503410796634853E-4
UD,0.14870357742309567,2.5177578208968043E-4
UD,0.15084834055900573,2.532187500037253E-4
UD,0.15299310369491576,2.546699543017894E-4
UD,0.15513786683082578,2.5612948229536414E-4
UD,0.15728262996673584,2.575973921921104E-4
UD,0.15942739310264584,2.590737130958587E-4
UD,0.1615721562385559,2.605584741104394E-4
UD,0.16371691937446595,2.6205176254734397E-4
UD,0.16586168251037595,2.635536075104028E-4
UD,0.168006445646286,2.6506403810344636E-4
UD,0.170151208782196,2.6658314163796604E-4
UD,0.1722959719181061,2.6811094721779227E-4
UD,0.1744407350540161,2.69647513050586E-4
UD,0.1765854981899261,2.711928973440081E-4
UD,0.17873026132583616,2.7274712920188904E-4
UD,0.18087502446174616,2.743102377280593E-4
UD,0.18301978759765627,2.758823393378407E-4
UD,0.18516455073356627,2.7746346313506365E-4
UD,0.18730931386947627,2.790536091197282E-4
UD,0.18945407700538633,2.806528937071562E-4
UD,0.19159884014129638,2.82261346001178E-4
UD,0.19374360327720644,2.838789951056242E-4
UD,0.19588836641311644,2.8550592833198607E-4
UD,0.19803312954902644,2.8714220388792455E-4
UD,0.2001778926849365,2.8878782177343965E-4
UD,0.20232265582084655,2.904428984038532E-4
UD,0.2044674189567566,2.9210743377916515E-4
UD,0.2066121820926666,2.937815443146974E-4
UD,0.2087569452285766,2.954652300104499E-4
UD,0.2109017083644867,2.9715854907408357E-4
UD,0.2130464715003967,2.9886161792092025E-4
UD,0.21519123463630677,3.005744074471295E-4
UD,0.21733599777221677,3.0229700496420264E-4
UD,0.21948076090812677,3.040294977836311E-4
UD,0.22162552404403688,3.057719150092453E-4
UD,0.22377028717994688,3.075243439525366E-4
UD,0.22591505031585693,3.0928675550967455E-4
UD,0.22805981345176693,3.110593243036419E-4
UD,0.23020457658767698,3.128420212306082E-4
UD,0.23234933972358704,3.1463493360206485E-4
UD,0.23449410285949704,3.1643814872950315E-4
UD,0.2366388659954071,3.1825166661292315E-4
UD,0.23878362913131715,3.2007560366764665E-4
UD,0.24092839226722715,3.219099889975041E-4
UD,0.2430731554031372,3.2375488081015646E-4
UD,0.2452179185390472,3.256103373132646E-4
UD,0.24736268167495726,3.274764458183199E-4
UD,0.2495074448108673,3.2935323542915285E-4
UD,0.25165220794677734,3.3123200410045683E-4
UD,0.2537969710826874,3.3311903825961053E-4
UD,0.25594173421859734,3.350168408360332E-4
UD,0.2580864973545075,3.369254118297249E-4
UD,0.26023126049041745,3.388448676560074E-4
UD,0.2623760236263275,3.4077526652254164E-4
UD,0.26452078676223756,3.42716695740819E-4
